                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21434692 |    3834250 |    4120480 |    4099410 |    3688020 |    4020805 |    3989503 |    3781885 |    4129801 |    4027102 |    3498083 |    4146061
  Cycles                             |   20857200 |   20857200 |   20857200 |   20857200 |   15642900 |   15642900 |   15642900 |   15642900 |   20857200 |   20857200 |   20857200 |   20857200
  IPC                                |       1.03 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.26 |       0.24 |       0.20 |       0.19 |       0.17 |       0.20
  Time (ns)                          |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300 |    5214300
  Idle time (ns)                     |       1530 |    4440357 |    4440668 |    4441086 |    4431053 |    4431041 |    4431213 |    4431267 |    4441331 |    4441664 |    4441712 |    4441662
  Idle time (%)                      |       0.0% |      85.2% |      85.2% |      85.2% |      85.0% |      85.0% |      85.0% |      85.0% |      85.2% |      85.2% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2420653 |    1173105 |    1292449 |    1284124 |    1122809 |    1260322 |    1249492 |    1162801 |    1273072 |    1232178 |    1012800 |    1280978
  num incorrect                      |     157886 |      10785 |       6793 |       7154 |      11264 |       6684 |       6738 |      10133 |      10527 |      11729 |      19285 |      10371
  misprediction rate                 |      6.12% |      0.91% |      0.52% |      0.55% |      0.99% |      0.53% |      0.54% |      0.86% |      0.82% |      0.94% |      1.87% |      0.80%
  mpki                               |       7.37 |       2.81 |       1.65 |       1.75 |       3.05 |       1.66 |       1.69 |       2.68 |       2.55 |       2.91 |       5.51 |       2.50
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3306621 |      86885 |      64095 |      65530 |      89650 |      63005 |      64642 |      79457 |      87452 |      94491 |     138336 |      84759
    num misses                       |        171 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5003853 |     780063 |     810506 |     807721 |     759103 |     791434 |     788017 |     767757 |     829206 |     817314 |     762447 |     829969
    num misses                       |       2223 |        736 |        681 |        749 |        718 |        679 |        690 |        738 |        726 |        684 |        696 |        676
    miss rate                        |      0.04% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.09% |      0.08% |      0.09% |      0.08%
    mpki                             |       0.10 |       0.19 |       0.17 |       0.18 |       0.19 |       0.17 |       0.17 |       0.20 |       0.18 |       0.17 |       0.20 |       0.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2394 |        762 |        709 |        775 |        744 |        705 |        716 |        764 |        752 |        710 |        722 |        702
    num misses                       |        671 |        176 |        174 |        172 |        173 |        162 |        163 |        172 |        171 |        177 |        170 |        169
    miss rate                        |     28.03% |     23.10% |     24.54% |     22.19% |     23.25% |     22.98% |     22.77% |     22.51% |     22.74% |     24.93% |     23.55% |     24.07%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3306621 |      86885 |      64095 |      65530 |      89650 |      63005 |      64642 |      79457 |      87452 |      94491 |     138336 |      84759
    num cache misses                 |       2809 |        173 |        181 |        173 |        173 |        172 |        171 |        172 |        171 |        171 |        172 |        171
    miss rate                        |      0.08% |      0.20% |      0.28% |      0.26% |      0.19% |      0.27% |      0.26% |      0.22% |      0.20% |      0.18% |      0.12% |      0.20%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5003853 |     780063 |     810506 |     807721 |     759103 |     791434 |     788017 |     767757 |     829206 |     817314 |     762447 |     829969
    num cache misses                 |      45943 |      18310 |      18190 |      18147 |      18367 |      17962 |      18195 |      18203 |      18146 |      18157 |      18368 |      18124
    miss rate                        |      0.92% |      2.35% |      2.24% |      2.25% |      2.42% |      2.27% |      2.31% |      2.37% |      2.19% |      2.22% |      2.41% |      2.18%
    mpki                             |       2.14 |       4.78 |       4.41 |       4.43 |       4.98 |       4.47 |       4.56 |       4.81 |       4.39 |       4.51 |       5.25 |       4.37
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51028 |      18571 |      18441 |      18389 |      18624 |      18191 |      18423 |      18458 |      18945 |      18980 |      19337 |      18921
    num cache misses                 |      36269 |      16835 |      16772 |      16725 |      16889 |      16648 |      16794 |      16773 |      16698 |      16698 |      16945 |      16705
    miss rate                        |     71.08% |     90.65% |     90.95% |     90.95% |     90.68% |     91.52% |     91.16% |     90.87% |     88.14% |     87.98% |     87.63% |     88.29%
    mpki                             |       1.69 |       4.39 |       4.07 |       4.08 |       4.58 |       4.14 |       4.21 |       4.44 |       4.04 |       4.15 |       4.84 |       4.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39118 |      16934 |      16854 |      16805 |      16986 |      16716 |      16860 |      16857 |      17326 |      17350 |      17742 |      17332
    num cache misses                 |      25345 |       6275 |       6176 |       6234 |       6275 |       6068 |       6069 |       6262 |      11934 |      11935 |      12020 |      11998
    miss rate                        |     64.79% |     37.06% |     36.64% |     37.10% |     36.94% |     36.30% |     36.00% |     37.15% |     68.88% |     68.79% |     67.75% |     69.22%
    mpki                             |       1.18 |       1.64 |       1.50 |       1.52 |       1.70 |       1.51 |       1.52 |       1.66 |       2.89 |       2.96 |       3.44 |       2.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13963 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13894 |          0 |          0 |          0
  average dram access latency (ns)   |      61.45 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.43 |        inf |        inf |        inf
  average dram queueing delay        |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.18 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10466 |        249 |        258 |        232 |        230 |        250 |        256 |        262 |        113 |        126 |         91 |         82
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2470 |       2325 |       2344 |       2361 |       2348 |       2296 |       2272 |       2355 |       2943 |       3011 |       3063 |       2845
