                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10933452 |    3080122 |    3034833 |    3120692 |    2782417 |    3119709 |    3074425 |    2983039 |    2626926 |    3040223 |    3080331 |    3056819 |    2877160 |    3038696 |    3091447 |    3061196
  Cycles                             |   11053600 |   11053600 |   11053600 |   11053600 |    8290200 |    8290200 |    8290200 |    8290200 |   11053600 |   11053600 |   11053600 |   11053600 |    8290200 |    8290200 |    8290200 |    8290200
  IPC                                |       0.99 |       0.28 |       0.27 |       0.28 |       0.34 |       0.38 |       0.37 |       0.36 |       0.24 |       0.28 |       0.28 |       0.28 |       0.35 |       0.37 |       0.37 |       0.37
  Time (ns)                          |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400 |    2763400
  Idle time (ns)                     |       1282 |    2294255 |    2294812 |    2294876 |    2284889 |    2284878 |    2285146 |    2285202 |    2295399 |    2295296 |    2295507 |    2295591 |    2285634 |    2285710 |    2285797 |    2285808
  Idle time (%)                      |       0.0% |      83.0% |      83.0% |      83.0% |      82.7% |      82.7% |      82.7% |      82.7% |      83.1% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1315617 |     990276 |     972869 |    1007566 |     870913 |    1013571 |     993989 |     956101 |     800427 |     974792 |     991264 |     982728 |     908856 |     978930 |    1000632 |     987790
  num incorrect                      |      75028 |       3383 |       3789 |       2724 |       6653 |       1807 |       2549 |       3884 |       9536 |       3891 |       3308 |       3692 |       5528 |       3051 |       2386 |       2704
  misprediction rate                 |      5.40% |      0.34% |      0.39% |      0.27% |      0.76% |      0.18% |      0.26% |      0.40% |      1.18% |      0.40% |      0.33% |      0.37% |      0.60% |      0.31% |      0.24% |      0.27%
  mpki                               |       6.86 |       1.10 |       1.25 |       0.87 |       2.39 |       0.58 |       0.83 |       1.30 |       3.63 |       1.28 |       1.07 |       1.21 |       1.92 |       1.00 |       0.77 |       0.88
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1271428 |      29039 |      32747 |      26037 |      51622 |      19589 |      24079 |      31820 |      72051 |      32202 |      28864 |      29679 |      45517 |      27725 |      23404 |      26311
    num misses                       |        174 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.05% |      0.14% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.10% |      0.12% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2648245 |     563825 |     559171 |     568082 |     531099 |     562733 |     558651 |     549406 |     519190 |     559084 |     563856 |     560171 |     540504 |     555739 |     561229 |     558055
    num misses                       |       1851 |        149 |        144 |        141 |        125 |        114 |        124 |        109 |        127 |        120 |        129 |        114 |        108 |        110 |        113 |        115
    miss rate                        |      0.07% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.17 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2025 |        176 |        171 |        168 |        152 |        141 |        151 |        136 |        154 |        147 |        156 |        141 |        135 |        137 |        140 |        141
    num misses                       |        601 |        141 |        139 |        139 |        133 |        126 |        131 |        121 |        133 |        126 |        138 |        124 |        123 |        123 |        123 |        125
    miss rate                        |     29.68% |     80.11% |     81.29% |     82.74% |     87.50% |     89.36% |     86.75% |     88.97% |     86.36% |     85.71% |     88.46% |     87.94% |     91.11% |     89.78% |     87.86% |     88.65%
