                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21709891 |    3954314 |    4053156 |    4276936 |    4011335 |    4097340 |    3453717 |    3658766
  Cycles                             |   16682400 |   16682400 |   16682400 |   16682400 |   16682400 |   16682400 |   16682400 |   16682400
  IPC                                |       1.30 |       0.24 |       0.24 |       0.26 |       0.24 |       0.25 |       0.21 |       0.22
  Time (ns)                          |    4170600 |    4170600 |    4170600 |    4170600 |    4170600 |    4170600 |    4170600 |    4170600
  Idle time (ns)                     |       1266 |    3439826 |    3440378 |    3440541 |    3440495 |    3440626 |    3440586 |    3440730
  Idle time (%)                      |       0.0% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2472475 |    1156294 |    1202085 |    1296285 |    1182695 |    1221703 |     948388 |    1030581
  num incorrect                      |     162807 |      14925 |      14063 |      11038 |      14436 |      13300 |      21673 |      19476
  misprediction rate                 |      6.18% |      1.27% |      1.16% |      0.84% |      1.21% |      1.08% |      2.23% |      1.85%
  mpki                               |       7.50 |       3.77 |       3.47 |       2.58 |       3.60 |       3.25 |       6.28 |       5.32
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2522990 |     102334 |      92650 |      76972 |      96999 |      86566 |     138322 |     124946
    num misses                       |        178 |         48 |         29 |         29 |         46 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5104717 |     871589 |     882200 |     903799 |     877650 |     886579 |     823430 |     846642
    num misses                       |       3574 |       1047 |       1044 |       1080 |       1059 |       1061 |       1058 |        980
    miss rate                        |      0.07% |      0.12% |      0.12% |      0.12% |      0.12% |      0.12% |      0.13% |      0.12%
    mpki                             |       0.16 |       0.26 |       0.26 |       0.25 |       0.26 |       0.26 |       0.31 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3752 |       1095 |       1073 |       1109 |       1105 |       1107 |       1106 |       1028
    num misses                       |        691 |        227 |        193 |        206 |        223 |        231 |        206 |        215
    miss rate                        |     18.42% |     20.73% |     17.99% |     18.58% |     20.18% |     20.87% |     18.63% |     20.91%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2522990 |     102334 |      92650 |      76972 |      96999 |      86566 |     138322 |     124946
    num cache misses                 |       2894 |        371 |        179 |        177 |        366 |        369 |        404 |        395
    miss rate                        |      0.11% |      0.36% |      0.19% |      0.23% |      0.38% |      0.43% |      0.29% |      0.32%
    mpki                             |       0.13 |       0.09 |       0.04 |       0.04 |       0.09 |       0.09 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5104717 |     871589 |     882200 |     903799 |     877650 |     886579 |     823430 |     846642
    num cache misses                 |      53107 |      26415 |      26209 |      25966 |      26398 |      26329 |      27548 |      26661
    miss rate                        |      1.04% |      3.03% |      2.97% |      2.87% |      3.01% |      2.97% |      3.35% |      3.15%
    mpki                             |       2.45 |       6.68 |       6.47 |       6.07 |       6.58 |       6.43 |       7.98 |       7.29
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58452 |      27045 |      26626 |      26340 |      27556 |      27443 |      28736 |      27904
    num cache misses                 |      42763 |      24281 |      23918 |      23741 |      24270 |      24239 |      24575 |      24389
    miss rate                        |     73.16% |     89.78% |     89.83% |     90.13% |     88.08% |     88.32% |     85.52% |     87.40%
    mpki                             |       1.97 |       6.14 |       5.90 |       5.55 |       6.05 |       5.92 |       7.12 |       6.67
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45572 |      24560 |      24173 |      23957 |      25078 |      24987 |      25456 |      25237
    num cache misses                 |      32570 |      13657 |      13545 |      13369 |      14569 |      14443 |      14879 |      14527
    miss rate                        |     71.47% |     55.61% |     56.03% |     55.80% |     58.09% |     57.80% |     58.45% |     57.56%
    mpki                             |       1.50 |       3.45 |       3.34 |       3.13 |       3.63 |       3.52 |       4.31 |       3.97
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14084 |          0 |          0 |          0 |      13997 |          0 |          0 |          0
  average dram access latency (ns)   |      61.53 |        inf |        inf |        inf |      61.50 |        inf |        inf |        inf
  average dram queueing delay        |       0.28 |       0.00 |       0.00 |       0.00 |       0.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10515 |        340 |        230 |        286 |        250 |        231 |        308 |        225
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4014 |       3812 |       3811 |       3784 |       4716 |       4531 |       4694 |       4632
