                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21484611 |    3849678 |    4147107 |    4111306 |    3727334 |    4047525 |    4016275 |    3787862 |    4130922 |    4059255 |    3518806 |    4159285
  Cycles                             |   21024800 |   21024800 |   21024800 |   21024800 |   15768600 |   15768600 |   15768600 |   15768600 |   21024800 |   21024800 |   21024800 |   21024800
  IPC                                |       1.02 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.25 |       0.24 |       0.20 |       0.19 |       0.17 |       0.20
  Time (ns)                          |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200 |    5256200
  Idle time (ns)                     |       1463 |    4477876 |    4478178 |    4478424 |    4468338 |    4468421 |    4468509 |    4468732 |    4478721 |    4478650 |    4478972 |    4479201
  Idle time (%)                      |       0.0% |      85.2% |      85.2% |      85.2% |      85.0% |      85.0% |      85.0% |      85.0% |      85.2% |      85.2% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2428916 |    1168956 |    1297686 |    1283934 |    1131171 |    1265519 |    1254023 |    1155857 |    1266743 |    1234355 |    1007289 |    1276748
  num incorrect                      |     160231 |      11097 |       6932 |       7376 |      11268 |       6811 |       6982 |      10383 |      10900 |      11749 |      19008 |      10395
  misprediction rate                 |      6.19% |      0.94% |      0.53% |      0.57% |      0.99% |      0.54% |      0.55% |      0.89% |      0.85% |      0.94% |      1.85% |      0.81%
  mpki                               |       7.46 |       2.88 |       1.67 |       1.79 |       3.02 |       1.68 |       1.74 |       2.74 |       2.64 |       2.89 |       5.40 |       2.50
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2505492 |      71416 |      49703 |      51536 |      68412 |      49926 |      51672 |      64518 |      67242 |      76300 |     116629 |      68296
    num misses                       |        178 |         46 |         29 |         29 |         29 |         29 |         29 |         46 |         48 |         48 |         48 |         46
    miss rate                        |      0.01% |      0.06% |      0.06% |      0.06% |      0.04% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5015161 |     787336 |     817714 |     812714 |     769049 |     798853 |     795137 |     773404 |     836056 |     827275 |     778918 |     837134
    num misses                       |       2782 |        651 |        631 |        654 |        598 |        625 |        619 |        592 |        737 |        623 |        612 |        612
    miss rate                        |      0.06% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.08% |      0.07%
    mpki                             |       0.13 |       0.17 |       0.15 |       0.16 |       0.16 |       0.15 |       0.15 |       0.16 |       0.18 |       0.15 |       0.17 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2960 |        697 |        660 |        683 |        627 |        654 |        648 |        638 |        785 |        671 |        660 |        658
    num misses                       |        700 |        212 |        185 |        190 |        178 |        184 |        180 |        203 |        212 |        207 |        223 |        204
    miss rate                        |     23.65% |     30.42% |     28.03% |     27.82% |     28.39% |     28.13% |     27.78% |     31.82% |     27.01% |     30.85% |     33.79% |     31.00%
    mpki                             |       0.03 |       0.06 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2505492 |      71416 |      49703 |      51536 |      68412 |      49926 |      51672 |      64518 |      67242 |      76300 |     116629 |      68296
    num cache misses                 |       2810 |        363 |        177 |        178 |        176 |        177 |        178 |        362 |        367 |        366 |        399 |        362
    miss rate                        |      0.11% |      0.51% |      0.36% |      0.35% |      0.26% |      0.35% |      0.34% |      0.56% |      0.55% |      0.48% |      0.34% |      0.53%
    mpki                             |       0.13 |       0.09 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.10 |       0.09 |       0.09 |       0.11 |       0.09
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5015161 |     787336 |     817714 |     812714 |     769049 |     798853 |     795137 |     773404 |     836056 |     827275 |     778918 |     837134
    num cache misses                 |      45985 |      18497 |      18182 |      18179 |      18381 |      18039 |      18171 |      18459 |      18402 |      18389 |      19714 |      18300
    miss rate                        |      0.92% |      2.35% |      2.22% |      2.24% |      2.39% |      2.26% |      2.29% |      2.39% |      2.20% |      2.22% |      2.53% |      2.19%
    mpki                             |       2.14 |       4.80 |       4.38 |       4.42 |       4.93 |       4.46 |       4.52 |       4.87 |       4.45 |       4.53 |       5.60 |       4.40
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51093 |      18942 |      18434 |      18423 |      18645 |      18275 |      18408 |      18915 |      19408 |      19413 |      20772 |      19297
    num cache misses                 |      36183 |      17178 |      16750 |      16742 |      16909 |      16664 |      16810 |      17179 |      17109 |      17087 |      17519 |      17030
    miss rate                        |     70.82% |     90.69% |     90.86% |     90.88% |     90.69% |     91.18% |     91.32% |     90.82% |     88.15% |     88.02% |     84.34% |     88.25%
    mpki                             |       1.68 |       4.46 |       4.04 |       4.07 |       4.54 |       4.12 |       4.19 |       4.54 |       4.14 |       4.21 |       4.98 |       4.09
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39060 |      17271 |      16839 |      16819 |      17008 |      16734 |      16879 |      17273 |      17748 |      17744 |      18329 |      17666
    num cache misses                 |      25342 |       6365 |       6213 |       6012 |       6272 |       6082 |       6092 |       6424 |      12182 |      11945 |      12594 |      12164
    miss rate                        |     64.88% |     36.85% |     36.90% |     35.75% |     36.88% |     36.35% |     36.09% |     37.19% |     68.64% |     67.32% |     68.71% |     68.86%
    mpki                             |       1.18 |       1.65 |       1.50 |       1.46 |       1.68 |       1.50 |       1.52 |       1.70 |       2.95 |       2.94 |       3.58 |       2.92
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14396 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14291 |          0 |          0 |          0
