                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  216724044 |  223218472 |  225363998 |  226729277 |  223302297 |  222012291 |  225129230 |  226623830
  Cycles                             |   95314400 |   95314400 |   95314400 |   95314400 |   95314400 |   95314400 |   95314400 |   95314400
  IPC                                |       2.27 |       2.34 |       2.36 |       2.38 |       2.34 |       2.33 |       2.36 |       2.38
  Time (ns)                          |   23828600 |   23828600 |   23828600 |   23828600 |   23828600 |   23828600 |   23828600 |   23828600
  Idle time (ns)                     |      75562 |     952027 |    1215452 |     948237 |    1137866 |    1137988 |    1139067 |    1209842
  Idle time (%)                      |       0.3% |       4.0% |       5.1% |       4.0% |       4.8% |       4.8% |       4.8% |       5.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14027762 |   16348179 |   17063194 |   17518218 |   16376368 |   15946143 |   16985335 |   17483308
  num incorrect                      |      83249 |      75950 |      75960 |      76007 |      75931 |      75994 |      75942 |      75989
  misprediction rate                 |      0.59% |      0.46% |      0.44% |      0.43% |      0.46% |      0.47% |      0.45% |      0.43%
  mpki                               |       0.38 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805513 |   18689648 |   18689757 |   18689772 |   18689451 |   18689574 |   18689455 |   18689574
    num misses                       |        234 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   71207062 |   72051160 |   72409014 |   72636532 |   72064730 |   71849952 |   72369214 |   72618571
    num misses                       |      44837 |      43795 |      43769 |      43923 |      43986 |      44462 |      43479 |      43994
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.21 |       0.20 |       0.19 |       0.19 |       0.20 |       0.20 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      45071 |      43820 |      43794 |      43948 |      44011 |      44487 |      43504 |      44019
    num misses                       |      12196 |      11240 |      11484 |      11358 |      11304 |      11317 |      11314 |      11315
    miss rate                        |     27.06% |     25.65% |     26.22% |     25.84% |     25.68% |     25.44% |     26.01% |     25.70%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805513 |   18689648 |   18689757 |   18689772 |   18689451 |   18689574 |   18689455 |   18689574
    num cache misses                 |      15309 |       4806 |       5111 |       4671 |       4679 |       4870 |       4739 |       4675
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   71207062 |   72051160 |   72409014 |   72636532 |   72064730 |   71849952 |   72369214 |   72618571
    num cache misses                 |    7917092 |    7897645 |    7897652 |    7896980 |    7897776 |    7897157 |    7898815 |    7898284
    miss rate                        |     11.12% |     10.96% |     10.91% |     10.87% |     10.96% |     10.99% |     10.91% |     10.88%
    mpki                             |      36.53 |      35.38 |      35.04 |      34.83 |      35.37 |      35.57 |      35.09 |      34.85
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8031987 |    8000145 |    8000793 |    7999565 |    8001223 |    8001016 |    8002496 |    8001788
    num cache misses                 |     853600 |     830848 |     828096 |     821088 |     824789 |     824858 |     823174 |     822964
    miss rate                        |     10.63% |     10.39% |     10.35% |     10.26% |     10.31% |     10.31% |     10.29% |     10.28%
    mpki                             |       3.94 |       3.72 |       3.67 |       3.62 |       3.69 |       3.72 |       3.66 |       3.63
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1279666 |    1244931 |    1218649 |    1202473 |    1229642 |    1225480 |    1189731 |    1200428
    num cache misses                 |     788189 |     757707 |     728485 |     713357 |     741090 |     736881 |     696639 |     699630
    miss rate                        |     61.59% |     60.86% |     59.78% |     59.32% |     60.27% |     60.13% |     58.55% |     58.28%
    mpki                             |       3.64 |       3.39 |       3.23 |       3.15 |       3.32 |       3.32 |       3.09 |       3.09
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5138329 |          0 |          0 |          0 |    5134054 |          0 |          0 |          0
  average dram access latency (ns)   |    3768.75 |        inf |        inf |        inf |    3747.41 |        inf |        inf |        inf
  average dram queueing delay        |    3707.50 |       0.00 |       0.00 |       0.00 |    3686.15 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     26.00% |      0.00% |      0.00% |      0.00% |     26.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     465208 |     451715 |     433588 |     433580 |     448782 |     443610 |     405604 |     414760
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      51588 |      47446 |      41412 |      29704 |      40199 |      41066 |      42103 |      39200
