                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2702333373 |  2703900826 |  2718522421 |  2744702110 |  2556664530 |  2534557252 |  2570326333 |  2587324273
  Cycles                             |  1259295600 |  1259295600 |  1259295600 |  1259295600 |   944471700 |   944471700 |   944471700 |   944471700
  IPC                                |        2.15 |        2.15 |        2.16 |        2.18 |        2.71 |        2.68 |        2.72 |        2.74
  Time (ns)                          |   314823900 |   314823900 |   314823900 |   314823900 |   314823900 |   314823900 |   314823900 |   314823900
  Idle time (ns)                     |         339 |      285125 |      286722 |      288051 |      289312 |      290615 |      291940 |      293157
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    71828869 |    72851382 |    81380270 |    90106634 |    27426787 |    20056402 |   302581289 |   308247467
  num incorrect                      |       56075 |       45768 |       41116 |       41316 |       40925 |       39948 |       32436 |       32432
  misprediction rate                 |       0.08% |       0.06% |       0.05% |       0.05% |       0.15% |       0.20% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   237288014 |   236970771 |   235978558 |   235978558 |   235978559 |   235978602 |   158651338 |   158651190
    num misses                       |         281 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1190215343 |  1189594692 |  1188593271 |  1192956553 |  1161618670 |  1157937686 |   922903775 |   925736450
    num misses                       |     1415614 |     1413388 |     1397871 |     1398555 |     1353105 |     1429737 |      926035 |      937491
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.10% |       0.10%
    mpki                             |        0.52 |        0.52 |        0.51 |        0.51 |        0.53 |        0.56 |        0.36 |        0.36
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1415895 |     1413426 |     1397909 |     1398593 |     1353143 |     1429775 |      926073 |      937529
    num misses                       |       31325 |       36500 |       35072 |       30943 |       30141 |       34768 |       23500 |       30341
    miss rate                        |       2.21% |       2.58% |       2.51% |       2.21% |       2.23% |       2.43% |       2.54% |       3.24%
    mpki                             |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   237288014 |   236970771 |   235978558 |   235978558 |   235978559 |   235978602 |   158651338 |   158651190
    num cache misses                 |      272061 |      203402 |      199381 |      198286 |      267563 |      250475 |      231175 |      216486
    miss rate                        |       0.11% |       0.09% |       0.08% |       0.08% |       0.11% |       0.11% |       0.15% |       0.14%
    mpki                             |        0.10 |        0.08 |        0.07 |        0.07 |        0.10 |        0.10 |        0.09 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1190215343 |  1189594692 |  1188593271 |  1192956553 |  1161618670 |  1157937686 |   922903775 |   925736450
    num cache misses                 |    39184997 |    39147552 |    38793724 |    38762211 |    38770087 |    38789708 |    26436641 |    26400126
    miss rate                        |       3.29% |       3.29% |       3.26% |       3.25% |       3.34% |       3.35% |       2.86% |       2.85%
    mpki                             |       14.50 |       14.48 |       14.27 |       14.12 |       15.16 |       15.30 |       10.29 |       10.20
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    39761789 |    39685151 |    39334667 |    39252479 |    39124724 |    39123055 |    26796501 |    26744212
    num cache misses                 |     1860458 |     1809965 |     1591751 |     1375787 |     3448427 |     3575131 |     2404522 |     2557387
    miss rate                        |       4.68% |       4.56% |       4.05% |       3.50% |       8.81% |       9.14% |       8.97% |       9.56%
    mpki                             |        0.69 |        0.67 |        0.59 |        0.50 |        1.35 |        1.41 |        0.94 |        0.99
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2350054 |     2371047 |     2188885 |     1924246 |     3541922 |     3661902 |     2596026 |     2753479
    num cache misses                 |       19084 |        4987 |        4988 |        5037 |        4876 |        4909 |        5001 |        4952
    miss rate                        |       0.81% |       0.21% |       0.23% |       0.26% |       0.14% |       0.13% |       0.19% |       0.18%
    mpki                             |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |       53579 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |     2679.82 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |     2618.56 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |        6754 |         206 |         196 |         198 |         692 |         669 |         512 |         412
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
