                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2679533676 |  2677133293 |  2691235324 |  2714213593 |  2551139388 |  2530894837 |  2553168187 |  2569929230
  Cycles                             |  3706379200 |  3706379200 |  3706379200 |  3706379200 |   926594800 |   926594800 |   926594800 |   926594800
  IPC                                |        0.72 |        0.72 |        0.73 |        0.73 |        2.75 |        2.73 |        2.76 |        2.77
  Time (ns)                          |   926594800 |   926594800 |   926594800 |   926594800 |   926594800 |   926594800 |   926594800 |   926594800
  Idle time (ns)                     |         415 |      503180 |      507483 |      511526 |      515468 |      519299 |      523130 |      526990
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    64240805 |    63929275 |    72284973 |    79944395 |    25585490 |    18835650 |   296862330 |   302449134
  num incorrect                      |       44258 |       45363 |       40712 |       40905 |       40713 |       39912 |       32223 |       32427
  misprediction rate                 |       0.07% |       0.07% |       0.06% |       0.05% |       0.16% |       0.21% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   237288012 |   236970771 |   235978558 |   235978411 |   235978399 |   235978589 |   158651177 |   158651178
    num misses                       |         356 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1186415401 |  1185133436 |  1184045425 |  1187874826 |  1160697507 |  1157327280 |   920043767 |   922837283
    num misses                       |     1421026 |     1422934 |     1417070 |     1410931 |     1379659 |     1408957 |      946549 |      919609
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.10% |       0.10%
    mpki                             |        0.53 |        0.53 |        0.53 |        0.52 |        0.54 |        0.56 |        0.37 |        0.36
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1421382 |     1422972 |     1417108 |     1410969 |     1379697 |     1408995 |      946587 |      919647
    num misses                       |       37370 |       49164 |       37185 |       27824 |       27527 |       31545 |       23703 |       28429
    miss rate                        |       2.63% |       3.46% |       2.62% |       1.97% |       2.00% |       2.24% |       2.50% |       3.09%
    mpki                             |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   237288012 |   236970771 |   235978558 |   235978411 |   235978399 |   235978589 |   158651177 |   158651178
    num cache misses                 |      257683 |      198679 |      196075 |      199477 |      257300 |      247462 |      229775 |      213874
    miss rate                        |       0.11% |       0.08% |       0.08% |       0.08% |       0.11% |       0.10% |       0.14% |       0.13%
    mpki                             |        0.10 |        0.07 |        0.07 |        0.07 |        0.10 |        0.10 |        0.09 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1186415401 |  1185133436 |  1184045425 |  1187874826 |  1160697507 |  1157327280 |   920043767 |   922837283
    num cache misses                 |    39483485 |    39341340 |    38978312 |    38948913 |    38959732 |    38980832 |    26560073 |    26523959
    miss rate                        |       3.33% |       3.32% |       3.29% |       3.28% |       3.36% |       3.37% |       2.89% |       2.87%
    mpki                             |       14.74 |       14.70 |       14.48 |       14.35 |       15.27 |       15.40 |       10.40 |       10.32
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    40045768 |    39876118 |    39516155 |    39437553 |    39306212 |    39312017 |    26917319 |    26857296
    num cache misses                 |     1853495 |     1796208 |     1608201 |     1419430 |     3437949 |     3546868 |     2410689 |     2562902
    miss rate                        |       4.63% |       4.50% |       4.07% |       3.60% |       8.75% |       9.02% |       8.96% |       9.54%
    mpki                             |        0.69 |        0.67 |        0.60 |        0.52 |        1.35 |        1.40 |        0.94 |        1.00
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2346971 |     2364523 |     2198486 |     1950806 |     3530150 |     3633246 |     2594886 |     2754901
    num cache misses                 |       19078 |        5013 |        5070 |        5046 |        4866 |        4904 |        4940 |        4931
    miss rate                        |       0.81% |       0.21% |       0.23% |       0.26% |       0.14% |       0.13% |       0.19% |       0.18%
    mpki                             |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |       53533 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      428.69 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      367.44 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |        6762 |         196 |         191 |         192 |         719 |         683 |         525 |         383
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
