                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11032715 |    3010798 |    3072779 |    2830426 |    3112826 |    2979666 |    2569165 |    3013844 |    3297147 |    3207200 |    3427719 |    3416219
  Cycles                             |   29978800 |   29978800 |   29978800 |   29978800 |    7494700 |    7494700 |    7494700 |    7494700 |   29978800 |   29978800 |   29978800 |   29978800
  IPC                                |       0.37 |       0.10 |       0.10 |       0.09 |       0.42 |       0.40 |       0.34 |       0.40 |       0.11 |       0.11 |       0.11 |       0.11
  Time (ns)                          |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700 |    7494700
  Idle time (ns)                     |       1434 |    6096341 |    6097347 |    6097895 |    6067798 |    6068201 |    6068233 |    6068561 |    6098910 |    6099316 |    6099332 |    6100066
  Idle time (%)                      |       0.0% |      81.3% |      81.4% |      81.4% |      81.0% |      81.0% |      81.0% |      81.0% |      81.4% |      81.4% |      81.4% |      81.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1342771 |     954503 |     977985 |     877930 |    1001570 |     945589 |     772138 |     959026 |    1047544 |    1010997 |    1101709 |    1095494
  num incorrect                      |      75816 |       4862 |       4246 |       7384 |       2620 |       4618 |      10758 |       4194 |       5231 |       6503 |       3544 |       3836
  misprediction rate                 |      5.34% |      0.51% |      0.43% |      0.83% |      0.26% |      0.49% |      1.37% |      0.44% |      0.50% |      0.64% |      0.32% |      0.35%
  mpki                               |       6.87 |       1.61 |       1.38 |       2.61 |       0.84 |       1.55 |       4.19 |       1.39 |       1.59 |       2.03 |       1.03 |       1.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276324 |      40813 |      37965 |      59256 |      27325 |      39722 |      78260 |      37610 |      44193 |      49585 |      33003 |      35332
    num misses                       |        177 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         29 |         27
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.05% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.09% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2674400 |     570061 |     578610 |     554252 |     576653 |     563729 |     525392 |     567241 |     619899 |     609724 |     633381 |     633129
    num misses                       |       2078 |        125 |        134 |        121 |        116 |        131 |        115 |        114 |        124 |        123 |        116 |        112
    miss rate                        |      0.08% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.19 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2255 |        154 |        161 |        148 |        143 |        158 |        142 |        141 |        151 |        150 |        145 |        139
    num misses                       |        613 |        128 |        135 |        126 |        129 |        138 |        126 |        129 |        135 |        128 |        127 |        125
    miss rate                        |     27.18% |     83.12% |     83.85% |     85.14% |     90.21% |     87.34% |     88.73% |     91.49% |     89.40% |     85.33% |     87.59% |     89.93%
    mpki                             |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1276324 |      40813 |      37965 |      59256 |      27325 |      39722 |      78260 |      37610 |      44193 |      49585 |      33003 |      35332
    num cache misses                 |       2701 |        180 |        171 |        172 |        170 |        171 |        171 |        171 |        170 |        170 |        177 |        171
    miss rate                        |      0.21% |      0.44% |      0.45% |      0.29% |      0.62% |      0.43% |      0.22% |      0.45% |      0.38% |      0.34% |      0.54% |      0.48%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2674400 |     570061 |     578610 |     554252 |     576653 |     563729 |     525392 |     567241 |     619899 |     609724 |     633381 |     633129
    num cache misses                 |      34071 |       8889 |       8945 |       9167 |       8754 |       8892 |       9306 |       8819 |       8805 |       8854 |       8685 |       8562
    miss rate                        |      1.27% |      1.56% |      1.55% |      1.65% |      1.52% |      1.58% |      1.77% |      1.55% |      1.42% |      1.45% |      1.37% |      1.35%
    mpki                             |       3.09 |       2.95 |       2.91 |       3.24 |       2.81 |       2.98 |       3.62 |       2.93 |       2.67 |       2.76 |       2.53 |       2.51
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38863 |       9105 |       9143 |       9381 |       8939 |       9092 |       9525 |       9017 |       9310 |       9398 |       9154 |       9041
    num cache misses                 |      25795 |       8677 |       8659 |       8818 |       8543 |       8625 |       8868 |       8602 |       8521 |       8542 |       8460 |       8397
    miss rate                        |     66.37% |     95.30% |     94.71% |     94.00% |     95.57% |     94.86% |     93.10% |     95.40% |     91.53% |     90.89% |     92.42% |     92.88%
    mpki                             |       2.34 |       2.88 |       2.82 |       3.12 |       2.74 |       2.89 |       3.45 |       2.85 |       2.58 |       2.66 |       2.47 |       2.46
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28403 |       8713 |       8686 |       8860 |       8560 |       8654 |       8918 |       8630 |       8856 |       8916 |       8753 |       8706
    num cache misses                 |      19864 |       2754 |       2965 |       3019 |       2828 |       2888 |       3060 |       2900 |       5593 |       5747 |       5595 |       5598
    miss rate                        |     69.94% |     31.61% |     34.14% |     34.07% |     33.04% |     33.37% |     34.31% |     33.60% |     63.15% |     64.46% |     63.92% |     64.30%
    mpki                             |       1.80 |       0.91 |       0.96 |       1.07 |       0.91 |       0.97 |       1.19 |       0.96 |       1.70 |       1.79 |       1.63 |       1.64
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10952 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10874 |          0 |          0 |          0
  average dram access latency (ns)   |      61.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.35 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10265 |        130 |        121 |        125 |        116 |         96 |         97 |        102 |         70 |         76 |         80 |         53
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
