                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3408869960 |  3531390431 |  3691108910 |  3579268370 |  3283142573 |  3318229623 |  3540673977 |  3767166395 |  3943477518 |  3886006725 |  3775621780 |  3591118784
  Cycles                             |  2438594000 |  2438594000 |  2438594000 |  2438594000 |  1828945500 |  1828945500 |  2438594000 |  2438594000 |  2438594000 |  2438594000 |  1828945500 |  1828945500
  IPC                                |        1.40 |        1.45 |        1.51 |        1.47 |        1.80 |        1.81 |        1.45 |        1.54 |        1.62 |        1.59 |        2.06 |        1.96
  Time (ns)                          |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500 |   609648500
  Idle time (ns)                     |         391 |      295937 |      303399 |      310702 |      318486 |      326196 |      333501 |      341192 |      348818 |      356242 |      363779 |      371380
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   232909240 |   275477819 |   328717695 |   291436312 |   192726155 |   204421030 |   295851473 |   371347457 |   430118222 |   410960782 |   648804543 |   587302548
  num incorrect                      |      240229 |      225357 |      225725 |      225749 |      224387 |      223965 |      210857 |      212454 |      212054 |      212461 |      155054 |      155060
  misprediction rate                 |       0.10% |       0.08% |       0.07% |       0.08% |       0.12% |       0.11% |       0.07% |       0.06% |       0.05% |       0.05% |       0.02% |       0.03%
  mpki                               |        0.07 |        0.06 |        0.06 |        0.06 |        0.07 |        0.07 |        0.06 |        0.06 |        0.05 |        0.05 |        0.04 |        0.04
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   262862227 |   261913309 |   261913118 |   261913118 |   261913118 |   261913118 |   256758272 |   256758125 |   256758125 |   256758272 |   177057213 |   177057361
    num misses                       |         220 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
