                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11240098 |    3393168 |    3225288 |    3405797 |    2841780 |    3357137 |    3219580 |    3484157
  Cycles                             |    9106400 |    9106400 |    9106400 |    9106400 |    9106400 |    9106400 |    9106400 |    9106400
  IPC                                |       1.23 |       0.37 |       0.35 |       0.37 |       0.31 |       0.37 |       0.35 |       0.38
  Time (ns)                          |    2276600 |    2276600 |    2276600 |    2276600 |    2276600 |    2276600 |    2276600 |    2276600
  Idle time (ns)                     |       1592 |    1799828 |    1800138 |    1800136 |    1800115 |    1800181 |    1800221 |    1800396
  Idle time (%)                      |       0.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1% |      79.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1388283 |    1059843 |     991124 |    1065957 |     829380 |    1046493 |     988408 |    1099625
  num incorrect                      |      78100 |       6226 |       8398 |       6167 |      13179 |       6764 |       8564 |       5091
  misprediction rate                 |      5.33% |      0.58% |      0.84% |      0.58% |      1.56% |      0.64% |      0.86% |      0.46%
  mpki                               |       6.95 |       1.83 |       2.60 |       1.81 |       4.64 |       2.01 |       2.66 |       1.46
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1282359 |      43242 |      51265 |      40601 |      80718 |      43030 |      52341 |      36015
    num misses                       |        185 |         29 |         29 |         29 |         46 |         29 |         29 |         28
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.07% |      0.06% |      0.07% |      0.06% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2740202 |     665934 |     649132 |     667236 |     613254 |     661894 |     647538 |     674135
    num misses                       |       1446 |        154 |        153 |        146 |        172 |        153 |        141 |        127
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.05 |       0.05 |       0.04 |       0.06 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1631 |        183 |        182 |        175 |        218 |        182 |        170 |        155
    num misses                       |        590 |        138 |        138 |        139 |        163 |        139 |        136 |        135
    miss rate                        |     36.17% |     75.41% |     75.82% |     79.43% |     74.77% |     76.37% |     80.00% |     87.10%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.06 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1282359 |      43242 |      51265 |      40601 |      80718 |      43030 |      52341 |      36015
    num cache misses                 |       2729 |        178 |        177 |        177 |        359 |        177 |        178 |        174
    miss rate                        |      0.21% |      0.41% |      0.35% |      0.44% |      0.44% |      0.41% |      0.34% |      0.48%
    mpki                             |       0.24 |       0.05 |       0.05 |       0.05 |       0.13 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2740202 |     665934 |     649132 |     667236 |     613254 |     661894 |     647538 |     674135
    num cache misses                 |      37256 |      13185 |      13347 |      13053 |      14071 |      13267 |      13288 |      12948
    miss rate                        |      1.36% |      1.98% |      2.06% |      1.96% |      2.29% |      2.00% |      2.05% |      1.92%
    mpki                             |       3.31 |       3.89 |       4.14 |       3.83 |       4.95 |       3.95 |       4.13 |       3.72
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42147 |      13477 |      13650 |      13348 |      14878 |      13843 |      13890 |      13489
    num cache misses                 |      28892 |      12127 |      12267 |      12033 |      12791 |      12225 |      12260 |      12014
    miss rate                        |     68.55% |     89.98% |     89.87% |     90.15% |     85.97% |     88.31% |     88.26% |     89.07%
    mpki                             |       2.57 |       3.57 |       3.80 |       3.53 |       4.50 |       3.64 |       3.81 |       3.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31375 |      12248 |      12395 |      12151 |      13309 |      12627 |      12683 |      12382
    num cache misses                 |      23482 |       6720 |       6844 |       6564 |       7894 |       7275 |       7337 |       7189
    miss rate                        |     74.84% |     54.87% |     55.22% |     54.02% |     59.31% |     57.61% |     57.85% |     58.06%
    mpki                             |       2.09 |       1.98 |       2.12 |       1.93 |       2.78 |       2.17 |       2.28 |       2.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10739 |          0 |          0 |          0 |      10688 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10250 |        136 |        164 |        115 |        180 |        121 |        107 |        131
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2007 |       1947 |       1999 |       1916 |       2624 |       2463 |       2452 |       2362
