                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   12759431 |    5081088 |    4887610 |    5078918 |    4297463 |    4881799 |    4737663 |    5005060
  Cycles                             |   12508400 |   12508400 |   12508400 |   12508400 |    9381300 |    9381300 |    9381300 |    9381300
  IPC                                |       1.02 |       0.41 |       0.39 |       0.41 |       0.46 |       0.52 |       0.51 |       0.53
  Time (ns)                          |    3127100 |    3127100 |    3127100 |    3127100 |    3127100 |    3127100 |    3127100 |    3127100
  Idle time (ns)                     |       1628 |    2294858 |    2295005 |    2295341 |    2284801 |    2285171 |    2285283 |    2285328
  Idle time (%)                      |       0.1% |      73.4% |      73.4% |      73.4% |      73.1% |      73.1% |      73.1% |      73.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1626896 |    1602179 |    1513924 |    1600691 |    1259700 |    1531632 |    1463678 |    1588967
  num incorrect                      |      83627 |       6439 |       9117 |       6626 |      15956 |       7127 |       9333 |       5301
  misprediction rate                 |      4.89% |      0.40% |      0.60% |      0.41% |      1.25% |      0.46% |      0.63% |      0.33%
  mpki                               |       6.55 |       1.27 |       1.87 |       1.30 |       3.71 |       1.46 |       1.97 |       1.06
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1589118 |      38635 |      49878 |      39685 |      79138 |      41075 |      50479 |      33225
    num misses                       |        172 |         24 |         24 |         24 |         26 |         24 |         24 |         26
    miss rate                        |      0.01% |      0.06% |      0.05% |      0.06% |      0.03% |      0.06% |      0.05% |      0.08%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3060839 |     953152 |     933782 |     952696 |     869659 |     922374 |     908937 |     932327
    num misses                       |       1906 |        360 |        380 |        371 |        369 |        358 |        349 |        329
    miss rate                        |      0.06% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.15 |       0.07 |       0.08 |       0.07 |       0.09 |       0.07 |       0.07 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2078 |        384 |        404 |        395 |        395 |        382 |        373 |        355
    num misses                       |        651 |        173 |        179 |        176 |        168 |        158 |        157 |        162
    miss rate                        |     31.33% |     45.05% |     44.31% |     44.56% |     42.53% |     41.36% |     42.09% |     45.63%
    mpki                             |       0.05 |       0.03 |       0.04 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1589118 |      38635 |      49878 |      39685 |      79138 |      41075 |      50479 |      33225
    num cache misses                 |       2821 |        157 |        155 |        155 |        166 |        155 |        154 |        164
    miss rate                        |      0.18% |      0.41% |      0.31% |      0.39% |      0.21% |      0.38% |      0.31% |      0.49%
    mpki                             |       0.22 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3060839 |     953152 |     933782 |     952696 |     869659 |     922374 |     908937 |     932327
    num cache misses                 |      42825 |      14363 |      14587 |      14256 |      15156 |      14306 |      14480 |      14090
    miss rate                        |      1.40% |      1.51% |      1.56% |      1.50% |      1.74% |      1.55% |      1.59% |      1.51%
    mpki                             |       3.36 |       2.83 |       2.98 |       2.81 |       3.53 |       2.93 |       3.06 |       2.82
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47674 |      14524 |      14745 |      14413 |      15324 |      14463 |      14636 |      14258
    num cache misses                 |      31295 |      13044 |      13183 |      12961 |      13475 |      13019 |      13117 |      12889
    miss rate                        |     65.64% |     89.81% |     89.41% |     89.93% |     87.93% |     90.02% |     89.62% |     90.40%
    mpki                             |       2.45 |       2.57 |       2.70 |       2.55 |       3.14 |       2.67 |       2.77 |       2.58
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      35524 |      13056 |      13188 |      12964 |      13477 |      13027 |      13131 |      12901
    num cache misses                 |      18763 |        961 |       1028 |        960 |       1168 |        935 |        976 |        989
    miss rate                        |     52.82% |      7.36% |      7.79% |      7.41% |      8.67% |      7.18% |      7.43% |      7.67%
    mpki                             |       1.47 |       0.19 |       0.21 |       0.19 |       0.27 |       0.19 |       0.21 |       0.20
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      25690 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     112.08 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      50.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10743 |        473 |        472 |        479 |        587 |        454 |        457 |        559
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
