                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |      24663 |       5838 |       5633 |       5631 |       5748 |       5529 |       5530 |       5848 |      11292 |      11271 |      11693 |      11125
    miss rate                        |     63.38% |     33.97% |     33.64% |     33.56% |     33.86% |     33.08% |     32.96% |     34.12% |     64.76% |     64.44% |     64.95% |     63.85%
    mpki                             |       1.15 |       1.55 |       1.39 |       1.39 |       1.57 |       1.39 |       1.41 |       1.57 |       2.56 |       2.61 |       3.08 |       2.52
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14413 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14307 |          0 |          0 |          0
  average dram access latency (ns)   |      61.38 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.13 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10470 |        284 |        221 |        225 |        225 |        240 |        211 |        284 |        156 |        139 |        175 |        122
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2078 |       1965 |       1978 |       1890 |       1951 |       1852 |       1895 |       1923 |       3008 |       3162 |       3211 |       3016
