                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9675508 |    4394858 |   84316649 |   84061978 |  256066485 |  130193950 |  129585659 |  134141949 |  497407926 |  469831155 |  477952246 |    4602818
  Cycles                             |  349164640 |  349164640 |  460262480 |  349164640 |  460262480 |  460262480 |  460262480 |  349164640 |  460262480 |  349164640 |  349164640 |  460262480
  IPC                                |       0.03 |       0.01 |       0.18 |       0.24 |       0.56 |       0.28 |       0.28 |       0.38 |       1.08 |       1.35 |       1.37 |       0.01
  Time (ns)                          |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200 |  158711200
  Idle time (ns)                     |  155072675 |  156360997 |  108960448 |  109159875 |    8681013 |  139436044 |  139646600 |  134941329 |   23026758 |   22159646 |   18222465 |  157151625
  Idle time (%)                      |      97.7% |      98.5% |      68.7% |      68.8% |       5.5% |      87.9% |      88.0% |      85.0% |      14.5% |      14.0% |      11.5% |      99.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277471 |     172928 |    4237910 |    4224591 |   12884560 |     204189 |     199671 |     201305 |   59639435 |   56018221 |   57067868 |     469439
  num incorrect                      |       7641 |        729 |        646 |        629 |       1905 |       3448 |       3329 |       3190 |    2656282 |    2672308 |    2780386 |       8304
  misprediction rate                 |      0.59% |      0.42% |      0.02% |      0.01% |      0.01% |      1.66% |      1.64% |      1.56% |      4.26% |      4.55% |      4.65% |      1.74%
  mpki                               |       0.79 |       0.17 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.02 |       5.34 |       5.69 |       5.82 |       1.80
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527294 |     430473 |    6367771 |    6347315 |   19362129 |    7333944 |    7295508 |    7543475 |   56432517 |   53658994 |   54761885 |     620722
    num misses                       |        113 |         36 |         34 |         32 |         33 |         41 |         39 |         39 |         47 |         47 |         46 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824328 |    3838157 |   56849745 |   56681338 |  172636875 |   30483801 |   30317810 |   31350052 |  244124075 |  228352989 |  230956206 |    2522969
    num misses                       |      13488 |       5340 |        851 |        607 |       1767 |       2909 |       2846 |       2938 |      30126 |      25733 |      39164 |       3994
    miss rate                        |      0.28% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.16%
    mpki                             |       1.39 |       1.22 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.06 |       0.05 |       0.08 |       0.87
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13601 |       5376 |        885 |        639 |       1800 |       2950 |       2885 |       2977 |      30173 |      25780 |      39210 |       4035
    num misses                       |       4607 |       5325 |        625 |        619 |       1733 |       2302 |       2249 |       2285 |       2514 |       2372 |       2608 |       2243
    miss rate                        |     33.87% |     99.05% |     70.62% |     96.87% |     96.28% |     78.03% |     77.95% |     76.76% |      8.33% |      9.20% |      6.65% |     55.59%
    mpki                             |       0.48 |       1.21 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.49
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527294 |     430473 |    6367771 |    6347315 |   19362129 |    7333944 |    7295508 |    7543475 |   56432517 |   53658994 |   54761885 |     620722
    num cache misses                 |       2012 |        563 |        406 |        651 |        788 |       1230 |       1219 |       2433 |      26619 |      34188 |      34354 |        515
    miss rate                        |      0.13% |      0.13% |      0.01% |      0.01% |      0.00% |      0.02% |      0.02% |      0.03% |      0.05% |      0.06% |      0.06% |      0.08%
    mpki                             |       0.21 |       0.13 |       0.00 |       0.01 |       0.00 |       0.01 |       0.01 |       0.02 |       0.05 |       0.07 |       0.07 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4824328 |    3838157 |   56849745 |   56681338 |  172636875 |   30483801 |   30317810 |   31350052 |  244124075 |  228352989 |  230956206 |    2522969
    num cache misses                 |     171493 |     334388 |      36217 |      36327 |     110044 |      63147 |      62430 |      64682 |    3576525 |    4177221 |    4261401 |      21740
    miss rate                        |      3.55% |      8.71% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.47% |      1.83% |      1.85% |      0.86%
