                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10953186 |    2980912 |    2938691 |    3016614 |    2705883 |    3023727 |    2988357 |    2886996 |    2508464 |    2968972 |    2983609 |    2965209 |    2785848 |    2950588 |    3003162 |    2974917
  Cycles                             |   29634400 |   29634400 |   29634400 |   29634400 |    7408600 |    7408600 |    7408600 |    7408600 |   29634400 |   29634400 |   29634400 |   29634400 |    7408600 |    7408600 |    7408600 |    7408600
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.37 |       0.41 |       0.40 |       0.39 |       0.08 |       0.10 |       0.10 |       0.10 |       0.38 |       0.40 |       0.41 |       0.40
  Time (ns)                          |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600 |    7408600
  Idle time (ns)                     |       1562 |    6163322 |    6164122 |    6164595 |    6134404 |    6134561 |    6134934 |    6135335 |    6165506 |    6165734 |    6166001 |    6166546 |    6136341 |    6136879 |    6137302 |    6137420
  Idle time (%)                      |       0.0% |      83.2% |      83.2% |      83.2% |      82.8% |      82.8% |      82.8% |      82.8% |      83.2% |      83.2% |      83.2% |      83.2% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1322154 |     957414 |     941121 |     972965 |     845604 |     981403 |     965012 |     923351 |     762614 |     950890 |     958997 |     952255 |     878834 |     949556 |     971154 |     959327
  num incorrect                      |      76374 |       3280 |       3826 |       2760 |       6729 |       1802 |       2520 |       3748 |       9872 |       3780 |       3280 |       3667 |       5596 |       3132 |       2483 |       2798
  misprediction rate                 |      5.46% |      0.34% |      0.40% |      0.28% |      0.79% |      0.18% |      0.26% |      0.40% |      1.28% |      0.40% |      0.34% |      0.38% |      0.63% |      0.33% |      0.26% |      0.29%
  mpki                               |       6.97 |       1.10 |       1.30 |       0.91 |       2.49 |       0.60 |       0.84 |       1.30 |       3.94 |       1.27 |       1.10 |       1.24 |       2.01 |       1.06 |       0.83 |       0.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1390076 |      29605 |      31786 |      26008 |      50994 |      19649 |      24518 |      33179 |      66815 |      32729 |      29366 |      29483 |      44470 |      27246 |      23287 |      25535
    num misses                       |        169 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.05% |      0.13% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.10% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2651228 |     547018 |     543315 |     550674 |     518574 |     546831 |     544606 |     533873 |     500070 |     547340 |     547972 |     544966 |     525592 |     541044 |     546338 |     543464
    num misses                       |       2111 |        138 |        140 |        170 |        121 |        123 |        123 |        127 |        126 |        122 |        118 |        142 |        120 |        115 |        116 |        126
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.19 |       0.05 |       0.05 |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2280 |        164 |        166 |        196 |        147 |        149 |        149 |        153 |        152 |        148 |        144 |        168 |        148 |        141 |        142 |        152
    num misses                       |        601 |        131 |        139 |        132 |        126 |        131 |        132 |        132 |        125 |        125 |        126 |        122 |        126 |        122 |        123 |        128
    miss rate                        |     26.36% |     79.88% |     83.73% |     67.35% |     85.71% |     87.92% |     88.59% |     86.27% |     82.24% |     84.46% |     87.50% |     72.62% |     85.14% |     86.52% |     86.62% |     84.21%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1390076 |      29605 |      31786 |      26008 |      50994 |      19649 |      24518 |      33179 |      66815 |      32729 |      29366 |      29483 |      44470 |      27246 |      23287 |      25535
    num cache misses                 |       2716 |        171 |        170 |        170 |        170 |        171 |        169 |        170 |        170 |        169 |        170 |        170 |        175 |        169 |        169 |        170
    miss rate                        |      0.20% |      0.58% |      0.53% |      0.65% |      0.33% |      0.87% |      0.69% |      0.51% |      0.25% |      0.52% |      0.58% |      0.58% |      0.39% |      0.62% |      0.73% |      0.67%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2651228 |     547018 |     543315 |     550674 |     518574 |     546831 |     544606 |     533873 |     500070 |     547340 |     547972 |     544966 |     525592 |     541044 |     546338 |     543464
    num cache misses                 |      32482 |       6910 |       7061 |       6879 |       7184 |       6834 |       6823 |       6932 |       7328 |       6825 |       6908 |       6803 |       7043 |       6874 |       6728 |       6878
    miss rate                        |      1.23% |      1.26% |      1.30% |      1.25% |      1.39% |      1.25% |      1.25% |      1.30% |      1.47% |      1.25% |      1.26% |      1.25% |      1.34% |      1.27% |      1.23% |      1.27%
