                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   24348655 |   24668577 |   24687442 |   24508509 |   24413815 |   24354400 |   24402755 |   24161451 |   24109823 |   23953417 |   23888123 |   23706369 |   23650701 |   23723901 |   23387225 |   23781173
  Cycles                             |   16092000 |   16092000 |   16092000 |   16092000 |   12069000 |   12069000 |   12069000 |   12069000 |   16092000 |   16092000 |   16092000 |   16092000 |   12069000 |   12069000 |   12069000 |   12069000
  IPC                                |       1.51 |       1.53 |       1.53 |       1.52 |       2.02 |       2.02 |       2.02 |       2.00 |       1.50 |       1.49 |       1.48 |       1.47 |       1.96 |       1.97 |       1.94 |       1.97
  Time (ns)                          |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000 |    4023000
  Idle time (ns)                     |     153254 |     392274 |     365609 |     338291 |     316359 |     293129 |     270392 |     266760 |     266894 |     267053 |     267187 |     267320 |     267453 |     267587 |     267720 |     268853
  Idle time (%)                      |       3.8% |       9.8% |       9.1% |       8.4% |       7.9% |       7.3% |       6.7% |       6.6% |       6.6% |       6.6% |       6.6% |       6.6% |       6.6% |       6.7% |       6.7% |       6.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4368097 |    4785544 |    4810663 |    4609969 |    4654763 |    4636849 |    4813567 |    4533365 |    4641256 |    4495167 |    4537099 |    4385830 |    4362824 |    4226577 |    4256094 |    4539733
  num incorrect                      |      26827 |      17198 |      18515 |      19515 |      20258 |      20861 |      20203 |      21493 |      21214 |      21558 |      21372 |      21694 |      21235 |      20752 |      20330 |      17744
  misprediction rate                 |      0.61% |      0.36% |      0.38% |      0.42% |      0.43% |      0.45% |      0.42% |      0.47% |      0.45% |      0.48% |      0.47% |      0.49% |      0.48% |      0.49% |      0.48% |      0.39%
  mpki                               |       1.10 |       0.70 |       0.75 |       0.80 |       0.83 |       0.86 |       0.83 |       0.89 |       0.88 |       0.90 |       0.89 |       0.92 |       0.90 |       0.87 |       0.87 |       0.75
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     930835 |     740744 |     758169 |     789330 |     776772 |     778618 |     736675 |     811189 |     775359 |     807194 |     798160 |     846951 |     829389 |     906598 |     880291 |     767806
    num misses                       |        221 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    8840644 |    8446011 |    8413843 |    8567722 |    8446047 |    8431190 |    8225892 |    8437894 |    8269055 |    8361064 |    8261517 |    8344536 |    8342561 |    8555519 |    8309658 |    8192590
    num misses                       |       2893 |       1064 |       1090 |        232 |        241 |        240 |        225 |       1069 |       1484 |        247 |        234 |        278 |        256 |        268 |        279 |       1072
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.12 |       0.04 |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.04 |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3114 |       1091 |       1117 |        259 |        268 |        267 |        252 |       1096 |       1511 |        274 |        261 |        305 |        283 |        295 |        306 |       1099
    num misses                       |        560 |        172 |        172 |        176 |        173 |        169 |        166 |        173 |        171 |        173 |        172 |        174 |        173 |        170 |        173 |        168
    miss rate                        |     17.98% |     15.77% |     15.40% |     67.95% |     64.55% |     63.30% |     65.87% |     15.78% |     11.32% |     63.14% |     65.90% |     57.05% |     61.13% |     57.63% |     56.54% |     15.29%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     930835 |     740744 |     758169 |     789330 |     776772 |     778618 |     736675 |     811189 |     775359 |     807194 |     798160 |     846951 |     829389 |     906598 |     880291 |     767806
    num cache misses                 |      12549 |        295 |        292 |        294 |        346 |        355 |        340 |        346 |        291 |        294 |        292 |        294 |        352 |        363 |        353 |        345
    miss rate                        |      1.35% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.52 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    8840644 |    8446011 |    8413843 |    8567722 |    8446047 |    8431190 |    8225892 |    8437894 |    8269055 |    8361064 |    8261517 |    8344536 |    8342561 |    8555519 |    8309658 |    8192590
