                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  113567569 |   23676833 |  234704696 |  244693992 |  254420217 |  214040398 |  197770216 |  243344494 |  241930468 |  245251572 |  223806968 |  118616548
  Cycles                             |  329399400 |  249889200 |  249889200 |  329399400 |  249889200 |  249889200 |  329399400 |  249889200 |  329399400 |  249889200 |  329399400 |  329399400
  IPC                                |       0.34 |       0.09 |       0.94 |       0.74 |       1.02 |       0.86 |       0.60 |       0.97 |       0.73 |       0.98 |       0.68 |       0.36
  Time (ns)                          |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000 |  113586000
  Idle time (ns)                     |   81831909 |  101324568 |   13421771 |   13905685 |   27558699 |   38998964 |   36028867 |   37876423 |   43273963 |   17705450 |   23916785 |   78516587
  Idle time (%)                      |      72.0% |      89.2% |      11.8% |      12.2% |      24.3% |      34.3% |      31.7% |      33.3% |      38.1% |      15.6% |      21.1% |      69.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    9942978 |     189533 |   17177578 |   19073985 |   24248312 |   18913368 |   13123716 |   23612375 |   21785422 |   17728296 |   17721823 |   11317144
  num incorrect                      |     665211 |       2810 |    1513051 |    1669952 |    2533597 |    2425319 |     587962 |    1770378 |    1662321 |     943132 |     928899 |     776397
  misprediction rate                 |      6.27% |      1.46% |      8.10% |      8.05% |      9.46% |     11.37% |      4.29% |      6.97% |      7.09% |      5.05% |      4.98% |      6.42%
  mpki                               |       5.86 |       0.12 |       6.45 |       6.82 |       9.96 |      11.33 |       2.97 |       7.28 |       6.87 |       3.85 |       4.15 |       6.55
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12350668 |    1562794 |   23592751 |   25171017 |   28128800 |   23057191 |   18947341 |   26870348 |   25626498 |   23850022 |   23266842 |   12418358
    num misses                       |        144 |         47 |         53 |         54 |         56 |         54 |         52 |         52 |         56 |         52 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   51984025 |    7306325 |  117989721 |  124457938 |  115450289 |   88749281 |  103566521 |  119697780 |  112657991 |  126495343 |  124242581 |   56607971
    num misses                       |      21497 |       5893 |       9493 |      16140 |      13738 |       9592 |       5626 |      14611 |      20730 |       9606 |       8107 |       7035
    miss rate                        |      0.04% |      0.08% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.19 |       0.25 |       0.04 |       0.07 |       0.05 |       0.04 |       0.03 |       0.06 |       0.09 |       0.04 |       0.04 |       0.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      21641 |       5940 |       9546 |      16194 |      13794 |       9646 |       5678 |      14663 |      20786 |       9658 |       8159 |       7089
    num misses                       |      10309 |       5794 |       1929 |       1856 |       1963 |       1771 |       1766 |       2296 |       4458 |       1946 |       1559 |       1006
    miss rate                        |     47.64% |     97.54% |     20.21% |     11.46% |     14.23% |     18.36% |     31.10% |     15.66% |     21.45% |     20.15% |     19.11% |     14.19%
    mpki                             |       0.09 |       0.24 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12350668 |    1562794 |   23592751 |   25171017 |   28128800 |   23057191 |   18947341 |   26870348 |   25626498 |   23850022 |   23266842 |   12418358
    num cache misses                 |       8733 |       1197 |      17228 |      16441 |      24591 |      23003 |       8818 |      21973 |      18008 |      15121 |       9519 |       8114
    miss rate                        |      0.07% |      0.08% |      0.07% |      0.07% |      0.09% |      0.10% |      0.05% |      0.08% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.08 |       0.05 |       0.07 |       0.07 |       0.10 |       0.11 |       0.04 |       0.09 |       0.07 |       0.06 |       0.04 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   51984025 |    7306325 |  117989721 |  124457938 |  115450289 |   88749281 |  103566521 |  119697780 |  112657991 |  126495343 |  124242581 |   56607971
    num cache misses                 |     758372 |     344747 |     909862 |     778916 |    1870317 |    1315554 |     568212 |    2011183 |    1451852 |    1074994 |     924607 |     698377
    miss rate                        |      1.46% |      4.72% |      0.77% |      0.63% |      1.62% |      1.48% |      0.55% |      1.68% |      1.29% |      0.85% |      0.74% |      1.23%
    mpki                             |       6.68 |      14.56 |       3.88 |       3.18 |       7.35 |       6.15 |       2.87 |       8.26 |       6.00 |       4.38 |       4.13 |       5.89
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     832901 |     419393 |     928563 |     796983 |    1896876 |    1340283 |     578228 |    2034369 |    1477110 |    1091473 |     935007 |     707048
    num cache misses                 |     195439 |     345547 |      91580 |      69444 |      87741 |      72501 |      68855 |     127719 |      85126 |     100020 |      70985 |      35796
    miss rate                        |     23.46% |     82.39% |      9.86% |      8.71% |      4.63% |      5.41% |     11.91% |      6.28% |      5.76% |      9.16% |      7.59% |      5.06%
    mpki                             |       1.72 |      14.59 |       0.39 |       0.28 |       0.34 |       0.34 |       0.35 |       0.52 |       0.35 |       0.41 |       0.32 |       0.30
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     261242 |     419000 |      93074 |      71108 |      89749 |      74258 |      70067 |     128932 |      92389 |     101390 |      71884 |      36352
    num cache misses                 |     181463 |     340842 |      49722 |      18036 |      52896 |      44674 |      66387 |      50437 |      56770 |      65376 |      54510 |      18589
    miss rate                        |     69.46% |     81.35% |     53.42% |     25.36% |     58.94% |     60.16% |     94.75% |     39.12% |     61.45% |     64.48% |     75.83% |     51.14%
    mpki                             |       1.60 |      14.40 |       0.21 |       0.07 |       0.21 |       0.21 |       0.34 |       0.21 |       0.23 |       0.27 |       0.24 |       0.16
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     335460 |          0 |          0 |          0 |     335292 |          0 |          0 |          0 |     335324 |          0 |          0 |          0
  average dram access latency (ns)   |      61.35 |        inf |        inf |        inf |      61.28 |        inf |        inf |        inf |      61.28 |        inf |        inf |        inf
  average dram queueing delay        |       0.10 |       0.00 |       0.00 |       0.00 |       0.02 |       0.00 |       0.00 |       0.00 |       0.03 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      72514 |     240861 |      33873 |       1618 |        974 |       1320 |      10597 |       5466 |      16269 |      42769 |      21567 |        712
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      17594 |       4801 |       1234 |       1451 |      27526 |      27464 |      40769 |      10230 |      10809 |       2838 |      13241 |       1822
