                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   66436466 |   67476252 |   57380576 |   67321664 |   57422606 |   57441889 |   68723807 |   58560077 |   58247098 |   68694151 |   71911704 |   62147384 |   62280719 |   62269024 |   72335688 |   72327997
  Cycles                             |   32980830 |   32980830 |   25019940 |   32980830 |   25019940 |   25019940 |   32980830 |   25019940 |   25019940 |   32980830 |   32980830 |   25019940 |   25019940 |   25019940 |   32980830 |   32980830
  IPC                                |       2.01 |       2.05 |       2.29 |       2.04 |       2.30 |       2.30 |       2.08 |       2.34 |       2.33 |       2.08 |       2.18 |       2.48 |       2.49 |       2.49 |       2.19 |       2.19
  Time (ns)                          |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700 |   11372700
  Idle time (ns)                     |        212 |     290184 |     291365 |     292423 |     293409 |     294358 |     295402 |     296367 |     297280 |     298264 |     299272 |     300280 |     301255 |     302205 |     303243 |     304202
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3467286 |    4143866 |     778172 |    4092510 |     792655 |     799060 |    4796722 |    1408472 |    1304093 |    4786832 |   23740390 |   20485578 |   20744494 |   20740596 |   24096178 |   24093613
  num incorrect                      |      12147 |       3747 |       3831 |       3801 |       3830 |       3864 |       3172 |       3288 |       3253 |       3172 |       1010 |       1015 |       1004 |       1004 |       1004 |       1004
  misprediction rate                 |      0.35% |      0.09% |      0.49% |      0.09% |      0.48% |      0.48% |      0.07% |      0.23% |      0.25% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.06 |       0.07 |       0.06 |       0.07 |       0.07 |       0.05 |       0.06 |       0.06 |       0.05 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
