                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   68888608 |   88894696 |   88890199 |   88910477 |   89950253 |   89699361 |   89958234 |   71328742 |   71340503 |   71336268 |   89711333 |   89836898
  Cycles                             |   28395180 |   37430010 |   37430010 |   37430010 |   37430010 |   37430010 |   37430010 |   28395180 |   28395180 |   28395180 |   37430010 |   37430010
  IPC                                |       2.43 |       2.37 |       2.37 |       2.38 |       2.40 |       2.40 |       2.40 |       2.51 |       2.51 |       2.51 |       2.40 |       2.40
  Time (ns)                          |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900 |   12906900
  Idle time (ns)                     |        329 |     462009 |     464277 |     465052 |     465822 |     466570 |     467332 |     468057 |     468843 |     469591 |     470367 |     471092
  Idle time (%)                      |       0.0% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3397913 |    9270703 |    9269419 |    9275077 |   12258947 |   12187413 |   12261231 |    6938495 |    6941862 |    6940652 |   12190687 |   12226569
  num incorrect                      |     108607 |      91930 |      91926 |      91933 |      76701 |      76659 |      76696 |      76690 |      76687 |      76687 |      76695 |      76691
  misprediction rate                 |      3.10% |      0.98% |      0.98% |      0.98% |      0.62% |      0.63% |      0.62% |      1.09% |      1.09% |      1.09% |      0.63% |      0.62%
  mpki                               |       1.58 |       1.03 |       1.03 |       1.03 |       0.85 |       0.85 |       0.85 |       1.08 |       1.07 |       1.08 |       0.85 |       0.85
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187276 |    6048413 |    6048417 |    6048515 |    5040941 |    5040851 |    5040947 |    5040940 |    5040941 |    5040941 |    5040945 |    5040944
    num misses                       |        327 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   21578667 |   24104428 |   24103798 |   24107013 |   22355115 |   22318975 |   22356268 |   19694890 |   19696566 |   19695961 |   22320996 |   22338928
    num misses                       |      23063 |      20741 |      20498 |      20848 |      17812 |      17183 |      17086 |      17505 |      17571 |      17581 |      17270 |      17234
    miss rate                        |      0.11% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08%
    mpki                             |       0.33 |       0.23 |       0.23 |       0.23 |       0.20 |       0.19 |       0.19 |       0.25 |       0.25 |       0.25 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23390 |      20769 |      20526 |      20876 |      17840 |      17211 |      17114 |      17533 |      17599 |      17609 |      17298 |      17262
    num misses                       |       4952 |       3802 |       3768 |       3802 |       3212 |       3211 |       3159 |       3154 |       3276 |       3232 |       3231 |       3194
    miss rate                        |     21.17% |     18.31% |     18.36% |     18.21% |     18.00% |     18.66% |     18.46% |     17.99% |     18.61% |     18.35% |     18.68% |     18.50%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187276 |    6048413 |    6048417 |    6048515 |    5040941 |    5040851 |    5040947 |    5040940 |    5040941 |    5040941 |    5040945 |    5040944
    num cache misses                 |      11178 |        891 |       1027 |        475 |        838 |        863 |        558 |       1586 |       1680 |       1567 |        459 |        534
    miss rate                        |      0.18% |      0.01% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01%
    mpki                             |       0.16 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   21578667 |   24104428 |   24103798 |   24107013 |   22355115 |   22318975 |   22356268 |   19694890 |   19696566 |   19695961 |   22320996 |   22338928
    num cache misses                 |    2473381 |    2095965 |    2090929 |    2096061 |    1746231 |    1742395 |    1747002 |    2051138 |    2050942 |    2049191 |    1746281 |    1744874
    miss rate                        |     11.46% |      8.70% |      8.67% |      8.69% |      7.81% |      7.81% |      7.81% |     10.41% |     10.41% |     10.40% |      7.82% |      7.81%
    mpki                             |      35.90 |      23.58 |      23.52 |      23.57 |      19.41 |      19.42 |      19.42 |      28.76 |      28.75 |      28.73 |      19.47 |      19.42
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
