                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21364378 |    3729282 |    3959449 |    3947335 |    3749624 |    4083779 |    4075494 |    3838779 |    4337445 |    4236519 |    3759948 |    4343415
  Cycles                             |   14077000 |   14077000 |   14077000 |   14077000 |   56308000 |   56308000 |   56308000 |   56308000 |   14077000 |   14077000 |   14077000 |   14077000
  IPC                                |       1.52 |       0.26 |       0.28 |       0.28 |       0.07 |       0.07 |       0.07 |       0.07 |       0.31 |       0.30 |       0.27 |       0.31
  Time (ns)                          |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000 |   14077000
  Idle time (ns)                     |       1161 |   11996201 |   11997256 |   11997781 |   12028268 |   12028412 |   12028736 |   12029280 |   11999036 |   11999417 |   11999644 |   11999783
  Idle time (%)                      |       0.0% |      85.2% |      85.2% |      85.2% |      85.4% |      85.4% |      85.4% |      85.5% |      85.2% |      85.2% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2398364 |    1138009 |    1238432 |    1233289 |    1143129 |    1281004 |    1278585 |    1181069 |    1341877 |    1302305 |    1100577 |    1347030
  num incorrect                      |     157661 |      10832 |       6941 |       7154 |      11152 |       6601 |       6977 |      10152 |      10651 |      11964 |      18843 |      10416
  misprediction rate                 |      6.17% |      0.94% |      0.56% |      0.58% |      0.97% |      0.51% |      0.54% |      0.85% |      0.79% |      0.91% |      1.68% |      0.77%
  mpki                               |       7.38 |       2.90 |       1.75 |       1.81 |       2.97 |       1.62 |       1.71 |       2.64 |       2.46 |       2.82 |       5.01 |       2.40
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3305265 |      88247 |      63703 |      65387 |      90097 |      64032 |      62983 |      81542 |      87903 |      92673 |     137404 |      83988
    num misses                       |        176 |         28 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4991512 |     762174 |     783579 |     782620 |     769612 |     802410 |     802235 |     777067 |     863891 |     852576 |     806236 |     863317
    num misses                       |       2520 |        785 |        732 |        757 |        775 |        697 |        760 |        787 |        708 |        757 |        726 |        725
    miss rate                        |      0.05% |      0.10% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.08% |      0.09% |      0.09% |      0.08%
    mpki                             |       0.12 |       0.21 |       0.18 |       0.19 |       0.21 |       0.17 |       0.19 |       0.21 |       0.16 |       0.18 |       0.19 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2696 |        813 |        758 |        783 |        801 |        725 |        786 |        813 |        734 |        783 |        752 |        751
    num misses                       |        697 |        180 |        174 |        174 |        176 |        180 |        179 |        183 |        167 |        167 |        165 |        167
    miss rate                        |     25.85% |     22.14% |     22.96% |     22.22% |     21.97% |     24.83% |     22.77% |     22.51% |     22.75% |     21.33% |     21.94% |     22.24%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3305265 |      88247 |      63703 |      65387 |      90097 |      64032 |      62983 |      81542 |      87903 |      92673 |     137404 |      83988
    num cache misses                 |       3207 |        180 |        172 |        173 |        174 |        180 |        171 |        171 |        171 |        172 |        172 |        172
    miss rate                        |      0.10% |      0.20% |      0.27% |      0.26% |      0.19% |      0.28% |      0.27% |      0.21% |      0.19% |      0.19% |      0.13% |      0.20%
    mpki                             |       0.15 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4991512 |     762174 |     783579 |     782620 |     769612 |     802410 |     802235 |     777067 |     863891 |     852576 |     806236 |     863317
    num cache misses                 |      45858 |      18309 |      18131 |      18092 |      18288 |      17839 |      18174 |      18164 |      17851 |      17911 |      18100 |      17775
    miss rate                        |      0.92% |      2.40% |      2.31% |      2.31% |      2.38% |      2.22% |      2.27% |      2.34% |      2.07% |      2.10% |      2.25% |      2.06%
    mpki                             |       2.15 |       4.91 |       4.58 |       4.58 |       4.88 |       4.37 |       4.46 |       4.73 |       4.12 |       4.23 |       4.81 |       4.09
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51204 |      18550 |      18359 |      18327 |      18524 |      18066 |      18392 |      18397 |      18673 |      18767 |      19124 |      18608
    num cache misses                 |      38263 |      16836 |      16688 |      16667 |      16750 |      16542 |      16780 |      16710 |      16421 |      16461 |      16683 |      16340
    miss rate                        |     74.73% |     90.76% |     90.90% |     90.94% |     90.42% |     91.56% |     91.24% |     90.83% |     87.94% |     87.71% |     87.24% |     87.81%
    mpki                             |       1.79 |       4.51 |       4.21 |       4.22 |       4.47 |       4.05 |       4.12 |       4.35 |       3.79 |       3.89 |       4.44 |       3.76
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      40941 |      16907 |      16760 |      16740 |      16827 |      16599 |      16835 |      16773 |      17072 |      17145 |      17535 |      17002
    num cache misses                 |      24690 |       5884 |       5537 |       5558 |       5594 |       5436 |       5783 |       5752 |      11168 |      11065 |      11251 |      11101
    miss rate                        |     60.31% |     34.80% |     33.04% |     33.20% |     33.24% |     32.75% |     34.35% |     34.29% |     65.42% |     64.54% |     64.16% |     65.29%
    mpki                             |       1.16 |       1.58 |       1.40 |       1.41 |       1.49 |       1.33 |       1.42 |       1.50 |       2.57 |       2.61 |       2.99 |       2.56
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13961 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13902 |          0 |          0 |          0
  average dram access latency (ns)   |      61.34 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.32 |        inf |        inf |        inf
  average dram queueing delay        |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10411 |        240 |        233 |        237 |        232 |        201 |        218 |        231 |        131 |        131 |        148 |        145
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2002 |       1970 |       1884 |       1868 |       1871 |       1923 |       1904 |       1916 |       3021 |       3047 |       3209 |       3048
