                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11457568 |    3369425 |    3224767 |    3391898 |    2863704 |    3334970 |    3208098 |    3475370
  Cycles                             |    9239600 |    9239600 |    9239600 |    9239600 |    9239600 |    9239600 |    9239600 |    9239600
  IPC                                |       1.24 |       0.36 |       0.35 |       0.37 |       0.31 |       0.36 |       0.35 |       0.38
  Time (ns)                          |    2309900 |    2309900 |    2309900 |    2309900 |    2309900 |    2309900 |    2309900 |    2309900
  Idle time (ns)                     |       1543 |    1835658 |    1836082 |    1836133 |    1836185 |    1836156 |    1835854 |    1836160
  Idle time (%)                      |       0.1% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1360645 |    1056096 |     995783 |    1064795 |     847456 |    1043505 |     989781 |    1100066
  num incorrect                      |      79934 |       6223 |       8326 |       6119 |      13274 |       6774 |       8524 |       5010
  misprediction rate                 |      5.55% |      0.59% |      0.83% |      0.57% |      1.54% |      0.64% |      0.85% |      0.45%
  mpki                               |       6.98 |       1.85 |       2.58 |       1.80 |       4.64 |       2.03 |       2.66 |       1.44
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1271078 |      55406 |      69822 |      54250 |     100729 |      57559 |      69252 |      46403
    num misses                       |        180 |         25 |         25 |         25 |         25 |         25 |         27 |         27
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.02% |      0.04% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2496607 |     654801 |     640789 |     657586 |     604205 |     650081 |     637977 |     665380
    num misses                       |       1637 |        141 |        143 |        149 |        150 |        135 |        125 |        116
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1817 |        166 |        168 |        174 |        175 |        160 |        152 |        143
    num misses                       |        612 |        138 |        137 |        140 |        141 |        138 |        129 |        130
    miss rate                        |     33.68% |     83.13% |     81.55% |     80.46% |     80.57% |     86.25% |     84.87% |     90.91%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1271078 |      55406 |      69822 |      54250 |     100729 |      57559 |      69252 |      46403
    num cache misses                 |       2775 |        186 |        186 |        185 |        187 |        186 |        192 |        192
    miss rate                        |      0.22% |      0.34% |      0.27% |      0.34% |      0.19% |      0.32% |      0.28% |      0.41%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.05 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2496607 |     654801 |     640789 |     657586 |     604205 |     650081 |     637977 |     665380
    num cache misses                 |      37408 |      13179 |      13265 |      13100 |      13504 |      13213 |      13243 |      12970
    miss rate                        |      1.50% |      2.01% |      2.07% |      1.99% |      2.24% |      2.03% |      2.08% |      1.95%
    mpki                             |       3.26 |       3.91 |       4.11 |       3.86 |       4.72 |       3.96 |       4.13 |       3.73
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42354 |      13481 |      13588 |      13409 |      14174 |      13792 |      13842 |      13529
    num cache misses                 |      29029 |      12156 |      12204 |      12115 |      12396 |      12231 |      12226 |      12066
    miss rate                        |     68.54% |     90.17% |     89.81% |     90.35% |     87.46% |     88.68% |     88.33% |     89.19%
    mpki                             |       2.53 |       3.61 |       3.78 |       3.57 |       4.33 |       3.67 |       3.81 |       3.47
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31535 |      12281 |      12343 |      12238 |      12879 |      12627 |      12636 |      12434
    num cache misses                 |      23649 |       6818 |       6815 |       6614 |       7434 |       7343 |       7264 |       7191
    miss rate                        |     74.99% |     55.52% |     55.21% |     54.04% |     57.72% |     58.15% |     57.49% |     57.83%
    mpki                             |       2.06 |       2.02 |       2.11 |       1.95 |       2.60 |       2.20 |       2.26 |       2.07
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10688 |          0 |          0 |          0 |      10630 |          0 |          0 |          0
  average dram access latency (ns)   |      61.56 |        inf |        inf |        inf |      61.52 |        inf |        inf |        inf
  average dram queueing delay        |       0.31 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10284 |        162 |        131 |        119 |        118 |        105 |        103 |        107
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2049 |       1917 |       1961 |       1976 |       2609 |       2373 |       2451 |       2352
