                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10998881 |    3133932 |    3081459 |    3169405 |    2826991 |    3173157 |    3124289 |    3032626 |    2629845 |    3101873 |    3128893 |    3104397 |    2912293 |    3091169 |    3138054 |    3103913
  Cycles                             |   11029600 |   11029600 |   11029600 |   11029600 |    8272200 |    8272200 |    8272200 |    8272200 |   11029600 |   11029600 |   11029600 |   11029600 |    8272200 |    8272200 |    8272200 |    8272200
  IPC                                |       1.00 |       0.28 |       0.28 |       0.29 |       0.34 |       0.38 |       0.38 |       0.37 |       0.24 |       0.28 |       0.28 |       0.28 |       0.35 |       0.37 |       0.38 |       0.38
  Time (ns)                          |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400 |    2757400
  Idle time (ns)                     |       1255 |    2282750 |    2283170 |    2283268 |    2273303 |    2273438 |    2273516 |    2273654 |    2283763 |    2283660 |    2284009 |    2284204 |    2274351 |    2274445 |    2274539 |    2274627
  Idle time (%)                      |       0.0% |      82.8% |      82.8% |      82.8% |      82.4% |      82.4% |      82.5% |      82.5% |      82.8% |      82.8% |      82.8% |      82.8% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1337844 |    1006210 |     986495 |    1022494 |     882372 |    1030317 |    1009223 |     971114 |     795749 |     993378 |    1005407 |     997108 |     918295 |     995248 |    1014677 |    1000542
  num incorrect                      |      74741 |       3357 |       3883 |       2727 |       6780 |       1792 |       2572 |       3912 |       9704 |       3773 |       3393 |       3687 |       5666 |       3094 |       2489 |       2813
  misprediction rate                 |      5.29% |      0.33% |      0.39% |      0.27% |      0.76% |      0.17% |      0.25% |      0.40% |      1.20% |      0.38% |      0.34% |      0.37% |      0.61% |      0.31% |      0.24% |      0.28%
  mpki                               |       6.80 |       1.07 |       1.26 |       0.86 |       2.40 |       0.56 |       0.82 |       1.29 |       3.69 |       1.22 |       1.08 |       1.19 |       1.95 |       1.00 |       0.79 |       0.91
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1264180 |      23238 |      24087 |      19836 |      38784 |      15111 |      17868 |      23917 |      56068 |      24823 |      21436 |      22520 |      33472 |      20044 |      18223 |      19447
    num misses                       |        173 |         29 |         29 |         29 |         29 |         28 |         29 |         28 |         46 |         29 |         29 |         29 |         29 |         29 |         29 |         28
    miss rate                        |      0.01% |      0.12% |      0.12% |      0.15% |      0.07% |      0.19% |      0.16% |      0.12% |      0.08% |      0.12% |      0.14% |      0.13% |      0.09% |      0.14% |      0.16% |      0.14%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
