                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   66603830 |   67111618 |   67572401 |   67266719 |   57340616 |   67102399 |   68638442 |   68201471 |   57729735 |   58008200 |   61422870 |   71648019
  Cycles                             |   32769130 |   32769130 |   32769130 |   32769130 |   24859340 |   32769130 |   32769130 |   32769130 |   24859340 |   24859340 |   24859340 |   32769130
  IPC                                |       2.03 |       2.05 |       2.06 |       2.05 |       2.31 |       2.05 |       2.09 |       2.08 |       2.32 |       2.33 |       2.47 |       2.19
  Time (ns)                          |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700 |   11299700
  Idle time (ns)                     |        234 |     278325 |     279493 |     280536 |     281511 |     282497 |     283484 |     284466 |     285442 |     286429 |     287411 |     288399
  Idle time (%)                      |       0.0% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3555386 |    4022224 |    4176054 |    4074158 |     764972 |    4019525 |    4768296 |    4622693 |    1131632 |    1224611 |   20244104 |   23652346
  num incorrect                      |      11645 |       3719 |       3712 |       3713 |       3690 |       3765 |       3205 |       3149 |       3012 |       3131 |       1026 |       1031
  misprediction rate                 |      0.33% |      0.09% |      0.09% |      0.09% |      0.48% |      0.09% |      0.07% |      0.07% |      0.27% |      0.26% |      0.01% |      0.00%
  mpki                               |       0.17 |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469745 |    5275573 |    5275382 |    5275384 |    5275235 |    5275235 |    5211067 |    5211069 |    5211212 |    5211065 |      81734 |      81882
    num misses                       |        203 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
