                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20844538 |    3607779 |    3238397 |    3509136 |    3545273 |    3409151 |    3543049 |    3651651 |    3529667 |    3265189 |    3535027 |    3343909 |    3422352 |    3020806 |    3044750 |    3531438
  Cycles                             |   15061500 |   15061500 |   15061500 |   15061500 |   20082000 |   20082000 |   20082000 |   20082000 |   15061500 |   15061500 |   15061500 |   15061500 |   20082000 |   20082000 |   20082000 |   20082000
  IPC                                |       1.38 |       0.24 |       0.22 |       0.23 |       0.18 |       0.17 |       0.18 |       0.18 |       0.23 |       0.22 |       0.23 |       0.22 |       0.17 |       0.15 |       0.15 |       0.18
  Time (ns)                          |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500 |    5020500
  Idle time (ns)                     |       1581 |    4373658 |    4374040 |    4374248 |    4384293 |    4384586 |    4384546 |    4384607 |    4374555 |    4374668 |    4374811 |    4374901 |    4384688 |    4385398 |    4385347 |    4385461
  Idle time (%)                      |       0.0% |      87.1% |      87.1% |      87.1% |      87.3% |      87.3% |      87.3% |      87.3% |      87.1% |      87.1% |      87.1% |      87.1% |      87.3% |      87.3% |      87.3% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2241348 |    1145309 |     989791 |    1105921 |    1114793 |    1058398 |    1113147 |    1157848 |    1115147 |    1003888 |    1116699 |    1037152 |    1063175 |     894690 |     906960 |    1108569
  num incorrect                      |     160498 |       4495 |       9780 |       5675 |       6337 |       7996 |       6334 |       4856 |       5393 |       9115 |       5304 |       8193 |       8134 |      13544 |      13121 |       6617
  misprediction rate                 |      6.68% |      0.39% |      0.98% |      0.51% |      0.57% |      0.75% |      0.57% |      0.42% |      0.48% |      0.90% |      0.47% |      0.78% |      0.76% |      1.49% |      1.43% |      0.59%
  mpki                               |       7.70 |       1.25 |       3.02 |       1.62 |       1.79 |       2.35 |       1.79 |       1.33 |       1.53 |       2.79 |       1.50 |       2.45 |       2.38 |       4.48 |       4.31 |       1.87
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2768959 |      46527 |      80287 |      52865 |      55850 |      69525 |      58129 |      48631 |      50580 |      76498 |      50503 |      67832 |      69492 |     104666 |     100687 |      58232
    num misses                       |        170 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26
