                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  247501065 |   43500095 |   68664894 |   93822312 |  118987562 |  144151156 |          0 |          0 |   30915707 |   56086464 |   81249652 |  106414341 |  131567654 |  154935235 |          0 |          0
  Cycles                             |  348427750 |  348427750 |  348427750 |  348427750 |  264324500 |  264324500 |  264324500 |  264324500 |  348427750 |  348427750 |  348427750 |  348427750 |  264324500 |  264324500 |  264324500 |  264324500
  IPC                                |       0.71 |       0.12 |       0.20 |       0.27 |       0.45 |       0.55 |       0.00 |       0.00 |       0.09 |       0.16 |       0.23 |       0.31 |       0.50 |       0.59 |       0.00 |       0.00
  Time (ns)                          |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500 |  120147500
  Idle time (ns)                     |   35956007 |  108410134 |  102037781 |   95703376 |   87826206 |   81609392 |  120147500 |  120147500 |  111560675 |  105201684 |   98833184 |   92456037 |   84720554 |   78513475 |  120147500 |  120147500
  Idle time (%)                      |      29.9% |      90.2% |      84.9% |      79.7% |      73.1% |      67.9% |     100.0% |     100.0% |      92.9% |      87.6% |      82.3% |      77.0% |      70.5% |      65.3% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   38829474 |    6515462 |    9312394 |   12111386 |   14899770 |   17695034 |          0 |          0 |    5123403 |    7918934 |   10709932 |   13505171 |   16299192 |   18493741 |          0 |          0
  num incorrect                      |     277427 |     295237 |     294505 |     289997 |     295801 |     295893 |          0 |          0 |     289953 |     291978 |     295105 |     295438 |     294088 |     295810 |          0 |          0
  misprediction rate                 |      0.71% |      4.33% |      3.07% |      2.34% |      1.95% |      1.64% |      0.00% |      0.00% |      5.36% |      3.56% |      2.68% |      2.14% |      1.77% |      1.57% |      0.00% |      0.00%
  mpki                               |       1.12 |       6.79 |       4.29 |       3.09 |       2.49 |       2.05 |       0.00 |       0.00 |       9.38 |       5.21 |       3.63 |       2.78 |       2.24 |       1.91 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42601 |    5592855 |   11185112 |   16777516 |   22369920 |   27962462 |          0 |          0 |    2796653 |    8388799 |   13981324 |   19573728 |   25166122 |   30758537 |          0 |          0
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |          0 |          0 |         16 |         16 |         16 |         16 |         16 |         16 |          0 |          0
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22124537 |    3406589 |    3406184 |    3405325 |    3404318 |    3404238 |          0 |          0 |    3406968 |    3406926 |    3406210 |    3405895 |    3404122 |    3104176 |          0 |          0
    num misses                       |   17861505 |    1379271 |    1384158 |    1377620 |    1386450 |    1387556 |          0 |          0 |    1366741 |    1375345 |    1383465 |    1383774 |    1386716 |    1380684 |          0 |          0
    miss rate                        |     80.73% |     40.49% |     40.64% |     40.45% |     40.73% |     40.76% |      0.00% |      0.00% |     40.12% |     40.37% |     40.62% |     40.63% |     40.74% |     44.48% |      0.00% |      0.00%
    mpki                             |      72.17 |      31.71 |      20.16 |      14.68 |      11.65 |       9.63 |       0.00 |       0.00 |      44.21 |      24.52 |      17.03 |      13.00 |      10.54 |       8.91 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17861614 |    1379287 |    1384174 |    1377636 |    1386466 |    1387572 |          0 |          0 |    1366757 |    1375361 |    1383481 |    1383790 |    1386732 |    1380700 |          0 |          0
    num misses                       |   16632293 |    1285597 |    1296612 |    1285684 |    1303340 |    1304286 |          0 |          0 |    1264115 |    1282862 |    1295422 |    1299934 |    1300374 |    1293515 |          0 |          0
    miss rate                        |     93.12% |     93.21% |     93.67% |     93.33% |     94.00% |     94.00% |      0.00% |      0.00% |     92.49% |     93.27% |     93.63% |     93.94% |     93.77% |     93.69% |      0.00% |      0.00%
    mpki                             |      67.20 |      29.55 |      18.88 |      13.70 |      10.95 |       9.05 |       0.00 |       0.00 |      40.89 |      22.87 |      15.94 |      12.22 |       9.88 |       8.35 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42601 |    5592855 |   11185112 |   16777516 |   22369920 |   27962462 |          0 |          0 |    2796653 |    8388799 |   13981324 |   19573728 |   25166122 |   30758537 |          0 |          0
    num cache misses                 |       1893 |        102 |        110 |        118 |        126 |        133 |          0 |          0 |         95 |        101 |        108 |        117 |        125 |        132 |          0 |          0
    miss rate                        |      4.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       inf% |       inf% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       inf% |       inf%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        inf |        inf |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   22124537 |    3406589 |    3406184 |    3405325 |    3404318 |    3404238 |          0 |          0 |    3406968 |    3406926 |    3406210 |    3405895 |    3404122 |    3104176 |          0 |          0
    num cache misses                 |   18513404 |    1386947 |    1393634 |    1391227 |    1396558 |    1396161 |          0 |          0 |    1374428 |    1387143 |    1392984 |    1395004 |    1395924 |    1392473 |          0 |          0
    miss rate                        |     83.68% |     40.71% |     40.91% |     40.85% |     41.02% |     41.01% |       inf% |       inf% |     40.34% |     40.72% |     40.90% |     40.96% |     41.01% |     44.86% |       inf% |       inf%
    mpki                             |      74.80 |      31.88 |      20.30 |      14.83 |      11.74 |       9.69 |        inf |        inf |      44.46 |      24.73 |      17.14 |      13.11 |      10.61 |       8.99 |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19276598 |    2277186 |    2301860 |    2283420 |    2318604 |    2297385 |          0 |          0 |    2273336 |    2274008 |    2296885 |    2301491 |    2313897 |    2262650 |          0 |          0
    num cache misses                 |   17617131 |    1322695 |    1336743 |    1328509 |    1375817 |    1374918 |          0 |          0 |    1298377 |    1319401 |    1334791 |    1339137 |    1375365 |    1365269 |          0 |          0
    miss rate                        |     91.39% |     58.08% |     58.07% |     58.18% |     59.34% |     59.85% |       inf% |       inf% |     57.11% |     58.02% |     58.11% |     58.19% |     59.44% |     60.34% |       inf% |       inf%
    mpki                             |      71.18 |      30.41 |      19.47 |      14.16 |      11.56 |       9.54 |        inf |        inf |      42.00 |      23.52 |      16.43 |      12.58 |      10.45 |       8.81 |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18378436 |    2212832 |    2244859 |    2220584 |    2297736 |    2276009 |          0 |          0 |    2197190 |    2206165 |    2238584 |    2245507 |    2293213 |    2235313 |          0 |          0
    num cache misses                 |   11461005 |     890215 |     908190 |     892144 |     921985 |     901180 |          0 |          0 |     899009 |     886857 |     903865 |     906452 |     917941 |     870151 |          0 |          0
    miss rate                        |     62.36% |     40.23% |     40.46% |     40.18% |     40.13% |     39.59% |       inf% |       inf% |     40.92% |     40.20% |     40.38% |     40.37% |     40.03% |     38.93% |       inf% |       inf%
    mpki                             |      46.31 |      20.46 |      13.23 |       9.51 |       7.75 |       6.25 |        inf |        inf |      29.08 |      15.81 |      11.12 |       8.52 |       6.98 |       5.62 |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   22457655 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |        345 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      73.22 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      63.51 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      11.97 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       2.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   10600775 |     477772 |     485512 |     479942 |     470982 |     411591 |          0 |          0 |     473388 |     477149 |     487431 |     497820 |     425568 |     500030 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     332440 |     412398 |     422622 |     412155 |     450952 |     489521 |          0 |          0 |     425531 |     409648 |     416391 |     408575 |     492312 |     370049 |          0 |          0
