                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   90173207 |   99613525 |  109050967 |  118480194 |  243836967 |   24106193 |   33541694 |   42982263 |  127921451 |  137360365 |  146792114 |  154427266 |   52420200 |   61853454 |   71290865 |   80728357
  Cycles                             |  399220960 |  399220960 |  399220960 |  399220960 |  302857280 |  302857280 |  302857280 |  302857280 |  399220960 |  399220960 |  399220960 |  399220960 |  302857280 |  302857280 |  302857280 |  302857280
  IPC                                |       0.23 |       0.25 |       0.27 |       0.30 |       0.81 |       0.08 |       0.11 |       0.14 |       0.32 |       0.34 |       0.37 |       0.39 |       0.17 |       0.20 |       0.24 |       0.27
  Time (ns)                          |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400 |  137662400
  Idle time (ns)                     |  114333240 |  111681172 |  109091628 |  106878851 |   34500228 |  129290034 |  126872615 |  124778769 |  104663989 |  101934570 |   99439111 |   97400719 |  122552752 |  119849865 |  117264416 |  115207227
  Idle time (%)                      |      83.1% |      81.1% |      79.2% |      77.6% |      25.1% |      93.9% |      92.2% |      90.6% |      76.0% |      74.0% |      72.2% |      70.8% |      89.0% |      87.1% |      85.2% |      83.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   11491907 |   12537045 |   13584439 |   14629440 |   38198915 |    4152689 |    5196005 |    6241974 |   15682406 |   16728719 |   17775883 |   18223377 |    7294081 |    8338451 |    9387043 |   10435327
  num incorrect                      |     217410 |     220340 |     221318 |     222195 |     208885 |     214141 |     218316 |     221382 |     220003 |     222032 |     221840 |     221989 |     218932 |     220592 |     221033 |     221113
  misprediction rate                 |      1.86% |      1.73% |      1.60% |      1.50% |      0.54% |      4.90% |      4.03% |      3.43% |      1.38% |      1.31% |      1.23% |      1.20% |      2.91% |      2.58% |      2.30% |      2.07%
  mpki                               |       2.41 |       2.21 |       2.03 |       1.88 |       0.86 |       8.88 |       6.51 |       5.15 |       1.72 |       1.62 |       1.51 |       1.44 |       4.18 |       3.57 |       3.10 |       2.74
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16777409 |   18874561 |   20971713 |   23068976 |      43150 |    2097482 |    4194755 |    6291786 |   25166017 |   27263169 |   29360432 |   31457595 |    8388801 |   10486202 |   12583226 |   14680378
    num misses                       |         16 |         16 |         16 |         16 |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2709451 |    2709197 |    2709095 |    2708061 |   21426972 |    2708620 |    2708400 |    2708307 |    2708845 |    2708728 |    2708241 |    2407790 |    2708451 |    2707836 |    2707729 |    2707623
    num misses                       |    1032939 |    1037254 |    1037949 |    1039743 |   17531114 |    1017740 |    1025087 |    1033736 |    1039872 |    1040662 |    1039848 |    1034608 |    1032683 |    1034604 |    1038955 |    1036760
    miss rate                        |     38.12% |     38.29% |     38.31% |     38.39% |     81.82% |     37.57% |     37.85% |     38.17% |     38.39% |     38.42% |     38.40% |     42.97% |     38.13% |     38.21% |     38.37% |     38.29%
