                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20948156 |    3666942 |    3273197 |    3508351 |    3461400 |    3312195 |    3440704 |    3637577 |    3617599 |    3321368 |    3527037 |    3333589 |    3326678 |    2939614 |    3037533 |    3523077
  Cycles                             |   20584800 |   20584800 |   20584800 |   15438600 |   15438600 |   15438600 |   15438600 |   20584800 |   20584800 |   20584800 |   15438600 |   15438600 |   15438600 |   15438600 |   20584800 |   20584800
  IPC                                |       1.02 |       0.18 |       0.16 |       0.23 |       0.22 |       0.21 |       0.22 |       0.18 |       0.18 |       0.16 |       0.23 |       0.22 |       0.22 |       0.19 |       0.15 |       0.17
  Time (ns)                          |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200 |    5146200
  Idle time (ns)                     |       1406 |    4510367 |    4511042 |    4501064 |    4501200 |    4501015 |    4501283 |    4511570 |    4511556 |    4511728 |    4501835 |    4501927 |    4501987 |    4502015 |    4512144 |    4512158
  Idle time (%)                      |       0.0% |      87.6% |      87.7% |      87.5% |      87.5% |      87.5% |      87.5% |      87.7% |      87.7% |      87.7% |      87.5% |      87.5% |      87.5% |      87.5% |      87.7% |      87.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2275597 |    1165036 |    1001481 |    1105636 |    1087250 |    1026135 |    1079308 |    1153598 |    1144185 |    1022829 |    1113822 |    1033080 |    1031740 |     867670 |     905288 |    1105340
  num incorrect                      |     160682 |       4516 |       9745 |       5547 |       6230 |       8192 |       6215 |       4815 |       5319 |       9297 |       5237 |       8012 |       8137 |      13781 |      13322 |       6664
  misprediction rate                 |      6.60% |      0.39% |      0.96% |      0.50% |      0.57% |      0.79% |      0.57% |      0.42% |      0.46% |      0.90% |      0.47% |      0.77% |      0.78% |      1.56% |      1.45% |      0.60%
  mpki                               |       7.67 |       1.23 |       2.98 |       1.58 |       1.80 |       2.47 |       1.81 |       1.32 |       1.47 |       2.80 |       1.48 |       2.40 |       2.45 |       4.69 |       4.39 |       1.89
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2767579 |      46475 |      80180 |      53599 |      56251 |      68035 |      58222 |      47921 |      51258 |      75222 |      50831 |      69532 |      67999 |      99670 |      98927 |      59222
    num misses                       |        171 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.04% |      0.05% |      0.05% |      0.03% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4894101 |     700112 |     659479 |     679370 |     674145 |     659292 |     671969 |     696310 |     696441 |     665639 |     680156 |     662120 |     660213 |     623146 |     637817 |     685949
    num misses                       |       2208 |        696 |        687 |        624 |        661 |        644 |        621 |        602 |        669 |        684 |        678 |        636 |        649 |        681 |        670 |        620
    miss rate                        |      0.05% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.11% |      0.11% |      0.09%
    mpki                             |       0.11 |       0.19 |       0.21 |       0.18 |       0.19 |       0.19 |       0.18 |       0.17 |       0.18 |       0.21 |       0.19 |       0.19 |       0.20 |       0.23 |       0.22 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2379 |        722 |        713 |        650 |        687 |        670 |        647 |        628 |        695 |        710 |        704 |        662 |        675 |        707 |        696 |        646
