                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      0.01% |     30.45% |     29.87% |     30.45% |     30.13% |     30.13% |     30.45% |     30.45% |     30.45% |     30.45% |     30.13% |     30.03%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23588758 |    4804615 |    4802929 |    4803941 |    4802490 |    4803344 |    4803397 |    4803104 |    4802730 |    4801519 |    4575181 |    4501982
    num cache misses                 |   18514087 |    1374478 |    1389141 |    1387263 |    1395224 |    1393071 |    1391335 |    1395094 |    1395815 |    1396129 |    1396342 |    1391228
    miss rate                        |     78.49% |     28.61% |     28.92% |     28.88% |     29.05% |     29.00% |     28.97% |     29.05% |     29.06% |     29.08% |     30.52% |     30.90%
    mpki                             |      78.19 |      49.03 |      36.74 |      29.14 |      24.32 |      20.74 |      18.08 |      16.08 |      14.46 |      13.13 |      12.19 |      11.24
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19267949 |    2198504 |    2240282 |    2233068 |    2270888 |    2272291 |    2329084 |    2273162 |    2268937 |    2265599 |    2267191 |    2248687
    num cache misses                 |   17617884 |    1297553 |    1360641 |    1319265 |    1372238 |    1334903 |    1328826 |    1339141 |    1342862 |    1375502 |    1374990 |    1328661
    miss rate                        |     91.44% |     59.02% |     60.74% |     59.08% |     60.43% |     58.75% |     57.05% |     58.91% |     59.18% |     60.71% |     60.65% |     59.09%
    mpki                             |      74.40 |      46.29 |      35.99 |      27.71 |      23.92 |      19.87 |      17.27 |      15.44 |      13.91 |      12.94 |      12.01 |      10.73
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18368230 |    2121483 |    2211686 |    2164973 |    2247805 |    2214029 |    2266480 |    2217113 |    2215887 |    2244877 |    2245745 |    2186026
    num cache misses                 |   11464422 |     821493 |     850373 |     842965 |     875170 |     877633 |     936851 |     876351 |     871347 |     868987 |     870387 |     855943
    miss rate                        |     62.41% |     38.72% |     38.45% |     38.94% |     38.93% |     39.64% |     41.34% |     39.53% |     39.32% |     38.71% |     38.76% |     39.16%
    mpki                             |      48.42 |      29.30 |      22.49 |      17.71 |      15.25 |      13.07 |      12.17 |      10.10 |       9.03 |       8.17 |       7.60 |       6.91
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   14699089 |          0 |          0 |          0 |          0 |          0 |   14621942 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.37 |        inf |        inf |        inf |        inf |        inf |      62.37 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       1.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     18.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     18.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   10740192 |     821438 |     850337 |     842933 |     690920 |     628044 |     544860 |     674021 |     842237 |     866923 |     870097 |     855825
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196579 |          3 |          5 |          6 |     184220 |     249562 |     391914 |     202275 |      29059 |       2037 |        257 |         72
