                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4115594 |    4541191 |    4399502 |    4427670 |    3900855 |    3953127 |    3929879 |    3879011 |    4749932 |    4695265 |    4701681 |    4698956 |    4183689 |    4172995 |    4207706 |    4080396
  Cycles                             |    4030000 |    4030000 |    4030000 |    4030000 |    3022500 |    3022500 |    3022500 |    3022500 |    4030000 |    4030000 |    4030000 |    4030000 |    3022500 |    3022500 |    3022500 |    3022500
  IPC                                |       1.02 |       1.13 |       1.09 |       1.10 |       1.29 |       1.31 |       1.30 |       1.28 |       1.18 |       1.17 |       1.17 |       1.17 |       1.38 |       1.38 |       1.39 |       1.35
  Time (ns)                          |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500 |    1007500
  Idle time (ns)                     |        385 |     260538 |     260968 |     261112 |     261270 |     261388 |     261524 |     261669 |     261817 |     261961 |     262082 |     262210 |     262348 |     262456 |     262626 |     262740
  Idle time (%)                      |       0.0% |      25.9% |      25.9% |      25.9% |      25.9% |      25.9% |      26.0% |      26.0% |      26.0% |      26.0% |      26.0% |      26.0% |      26.0% |      26.1% |      26.1% |      26.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     491053 |     890738 |     851738 |     862346 |     695717 |     716279 |     709207 |     692226 |    1002348 |     993551 |     996464 |     995523 |     823285 |     819072 |     832440 |     788965
  num incorrect                      |       8324 |       1868 |       1908 |       1911 |       1724 |       1674 |       1685 |       1696 |       1489 |       1396 |       1398 |       1407 |       1416 |       1445 |       1343 |       1371
  misprediction rate                 |      1.67% |      0.21% |      0.22% |      0.22% |      0.25% |      0.23% |      0.24% |      0.24% |      0.15% |      0.14% |      0.14% |      0.14% |      0.17% |      0.18% |      0.16% |      0.17%
  mpki                               |       2.02 |       0.41 |       0.43 |       0.43 |       0.44 |       0.42 |       0.43 |       0.44 |       0.31 |       0.30 |       0.30 |       0.30 |       0.34 |       0.35 |       0.32 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     409759 |     251612 |     246259 |     245916 |     242933 |     241848 |     241518 |     241463 |     234887 |     231619 |     231156 |     231119 |     231395 |     231728 |     230783 |     231236
    num misses                       |        194 |         34 |         34 |         34 |         34 |         27 |         34 |         34 |         34 |         34 |         35 |         34 |         30 |         34 |         30 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1938644 |    1576228 |    1543748 |    1547648 |    1447258 |    1453229 |    1448363 |    1440055 |    1558822 |    1537879 |    1538166 |    1537835 |    1453303 |    1453015 |    1454724 |    1435732
    num misses                       |       2221 |        223 |        272 |        290 |        319 |        264 |        294 |        266 |        219 |        239 |        221 |        190 |        207 |        156 |        246 |        131
    miss rate                        |      0.11% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.54 |       0.05 |       0.06 |       0.07 |       0.08 |       0.07 |       0.07 |       0.07 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.06 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2415 |        257 |        306 |        324 |        353 |        291 |        328 |        300 |        253 |        273 |        256 |        224 |        237 |        190 |        276 |        161
    num misses                       |        603 |        159 |        156 |        163 |        161 |        152 |        160 |        158 |        156 |        153 |        150 |        146 |        145 |        145 |        142 |        130
    miss rate                        |     24.97% |     61.87% |     50.98% |     50.31% |     45.61% |     52.23% |     48.78% |     52.67% |     61.66% |     56.04% |     58.59% |     65.18% |     61.18% |     76.32% |     51.45% |     80.75%
    mpki                             |       0.15 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     409759 |     251612 |     246259 |     245916 |     242933 |     241848 |     241518 |     241463 |     234887 |     231619 |     231156 |     231119 |     231395 |     231728 |     230783 |     231236
    num cache misses                 |       6914 |        480 |        468 |        466 |        470 |        400 |        468 |        465 |        462 |        465 |        484 |        467 |        412 |        470 |        413 |        409
    miss rate                        |      1.69% |      0.19% |      0.19% |      0.19% |      0.19% |      0.17% |      0.19% |      0.19% |      0.20% |      0.20% |      0.21% |      0.20% |      0.18% |      0.20% |      0.18% |      0.18%
    mpki                             |       1.68 |       0.11 |       0.11 |       0.11 |       0.12 |       0.10 |       0.12 |       0.12 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.11 |       0.10 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1938644 |    1576228 |    1543748 |    1547648 |    1447258 |    1453229 |    1448363 |    1440055 |    1558822 |    1537879 |    1538166 |    1537835 |    1453303 |    1453015 |    1454724 |    1435732
    num cache misses                 |      71261 |      40928 |      39580 |      39817 |      39465 |      39122 |      39170 |      38975 |      38259 |      37555 |      37440 |      37401 |      37308 |      37360 |      37112 |      36854
    miss rate                        |      3.68% |      2.60% |      2.56% |      2.57% |      2.73% |      2.69% |      2.70% |      2.71% |      2.45% |      2.44% |      2.43% |      2.43% |      2.57% |      2.57% |      2.55% |      2.57%
    mpki                             |      17.31 |       9.01 |       9.00 |       8.99 |      10.12 |       9.90 |       9.97 |      10.05 |       8.05 |       8.00 |       7.96 |       7.96 |       8.92 |       8.95 |       8.82 |       9.03
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
