                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1075983086 |  1094955178 |  1132390912 |  1130591048 |  1056665221 |  1066223735 |  1084989293 |  1084669928
  Cycles                             |  1395290800 |  1395290800 |  1395290800 |  1395290800 |  1395290800 |  1395290800 |  1395290800 |  1395290800
  IPC                                |        0.77 |        0.78 |        0.81 |        0.81 |        0.76 |        0.76 |        0.78 |        0.78
  Time (ns)                          |   348822700 |   348822700 |   348822700 |   348822700 |   348822700 |   348822700 |   348822700 |   348822700
  Idle time (ns)                     |     3763877 |     3405098 |     3171372 |     2357700 |     1358696 |      991691 |      846908 |      238669
  Idle time (%)                      |        1.1% |        1.0% |        0.9% |        0.7% |        0.4% |        0.3% |        0.2% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   203416893 |   210041228 |   225056554 |   223183350 |   197048176 |   200137025 |   207499524 |   206726800
  num incorrect                      |      586385 |      620181 |      638319 |      655438 |      661238 |      648434 |      635363 |      611101
  misprediction rate                 |       0.29% |       0.29% |       0.28% |       0.29% |       0.33% |       0.32% |       0.31% |       0.29%
  mpki                               |        0.54 |        0.57 |        0.56 |        0.58 |        0.63 |        0.61 |        0.59 |        0.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    57419155 |    57443480 |    55819171 |    56937343 |    57928312 |    58143216 |    57462477 |    58286134
    num misses                       |         304 |          27 |          27 |          27 |          27 |          27 |          27 |          27
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   376184552 |   378744550 |   381723144 |   382891017 |   372369592 |   374040603 |   375808344 |   376489953
    num misses                       |      518041 |      463080 |      496679 |      509258 |      403974 |      356882 |      461589 |      352747
    miss rate                        |       0.14% |       0.12% |       0.13% |       0.13% |       0.11% |       0.10% |       0.12% |       0.09%
    mpki                             |        0.48 |        0.42 |        0.44 |        0.45 |        0.38 |        0.33 |        0.43 |        0.33
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      518345 |      463107 |      496706 |      509285 |      404001 |      356909 |      461616 |      352774
    num misses                       |      306633 |      308198 |      291598 |      291813 |      308073 |      302409 |      298311 |      286065
    miss rate                        |      59.16% |      66.55% |      58.71% |      57.30% |      76.26% |      84.73% |      64.62% |      81.09%
    mpki                             |        0.28 |        0.28 |        0.26 |        0.26 |        0.29 |        0.28 |        0.27 |        0.26
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    57419155 |    57443480 |    55819171 |    56937343 |    57928312 |    58143216 |    57462477 |    58286134
    num cache misses                 |       32447 |       16334 |       16188 |       16589 |       16808 |       16621 |       16206 |       16394
    miss rate                        |       0.06% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03%
    mpki                             |        0.03 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   376184552 |   378744550 |   381723144 |   382891017 |   372369592 |   374040603 |   375808344 |   376489953
    num cache misses                 |   105821787 |   105698484 |   103814095 |   104468532 |   105327550 |   105294418 |   104380401 |   104637179
    miss rate                        |      28.13% |      27.91% |      27.20% |      27.28% |      28.29% |      28.15% |      27.77% |      27.79%
    mpki                             |       98.35 |       96.53 |       91.68 |       92.40 |       99.68 |       98.75 |       96.20 |       96.47
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   106305793 |   106162931 |   104275222 |   104932787 |   105793491 |   105758444 |   104840141 |   105104305
    num cache misses                 |    21309722 |    21239549 |    20916386 |    21033949 |    21191756 |    21179203 |    21019812 |    21072499
    miss rate                        |      20.05% |      20.01% |      20.06% |      20.05% |      20.03% |      20.03% |      20.05% |      20.05%
    mpki                             |       19.80 |       19.40 |       18.47 |       18.60 |       20.06 |       19.86 |       19.37 |       19.43
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    21784234 |    21710498 |    21380868 |    21502312 |    21661565 |    21648050 |    21482865 |    21543171
    num cache misses                 |    19485841 |    19385714 |    19096000 |    19218601 |    19366659 |    19324575 |    19189332 |    19270542
    miss rate                        |      89.45% |      89.29% |      89.31% |      89.38% |      89.41% |      89.27% |      89.32% |      89.45%
    mpki                             |       18.11 |       17.70 |       16.86 |       17.00 |       18.33 |       18.12 |       17.69 |       17.77
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    79063316 |           0 |           0 |           0 |    79060817 |           0 |           0 |           0
  average dram access latency (ns)   |       87.11 |         inf |         inf |         inf |       86.37 |         inf |         inf |         inf
  average dram queueing delay        |       25.86 |        0.00 |        0.00 |        0.00 |       25.12 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      28.00% |       0.00% |       0.00% |       0.00% |      28.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |    19175927 |    19122044 |    18803602 |    18930519 |    19084165 |    19053413 |    18904545 |    18977024
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      111682 |       87225 |      109291 |      110794 |      104550 |       94056 |      102896 |      113222
