                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938555023 |    81400284 |    81895026 |    81347584 |    81547078 |    81760680 |    81730240 |    82057893 |    81391812 |    81230338 |    81887347 |    81119690
  Cycles                             |  4231564000 |  3210152000 |  4231564000 |  4231564000 |  4231564000 |  3210152000 |  4231564000 |  3210152000 |  4231564000 |  4231564000 |  3210152000 |  3210152000
  IPC                                |        0.93 |        0.03 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.02 |        0.03 |        0.03
  Time (ns)                          |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000 |  1459160000
  Idle time (ns)                     |    35185365 |  1425038246 |  1426915483 |  1427173139 |  1427225258 |  1425073286 |  1427176186 |  1424917937 |  1427326094 |  1427340998 |  1424979891 |  1425314623
  Idle time (%)                      |        2.4% |       97.7% |       97.8% |       97.8% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.8% |       97.7% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169583349 |     1575779 |     1581592 |     1577073 |     1576888 |     1583578 |     1583498 |     1583031 |     1578342 |     1575893 |     1584215 |     1574871
  num incorrect                      |     6095990 |       53092 |       53624 |       54209 |       53251 |       53781 |       53588 |       52979 |       53717 |       53680 |       53468 |       53487
  misprediction rate                 |       3.47% |       3.26% |       3.28% |       3.32% |       3.27% |       3.28% |       3.27% |       3.24% |       3.29% |       3.29% |       3.26% |       3.28%
  mpki                               |        1.55 |        0.65 |        0.65 |        0.67 |        0.65 |        0.66 |        0.66 |        0.65 |        0.66 |        0.66 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982069 |    12607904 |    12682815 |    12599082 |    12630762 |    12662689 |    12658392 |    12708526 |    12606148 |    12581426 |    12682183 |    12564789
    num misses                       |        1551 |          44 |          44 |          47 |          43 |          47 |          47 |          44 |          47 |          47 |          47 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216046 |    51459470 |    51772358 |    51408380 |    51553891 |    51675481 |    51655965 |    51884272 |    51443173 |    51336145 |    51763417 |    51264163
    num misses                       |    14132034 |      532188 |      525084 |      529178 |      522642 |      537281 |      521982 |      537095 |      534272 |      530060 |      524977 |      527669
    miss rate                        |       0.61% |       1.03% |       1.01% |       1.03% |       1.01% |       1.04% |       1.01% |       1.04% |       1.04% |       1.03% |       1.01% |       1.03%
