                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4977941 |    5219356 |    5103104 |    5219454 |    4545535 |    5250437 |    4766504 |    5442553 |    5366142 |    5473383 |    6230948 |    6141899
  Cycles                             |    4626660 |    4626660 |    4626660 |    4626660 |    3509880 |    4626660 |    3509880 |    4626660 |    3509880 |    3509880 |    4626660 |    4626660
  IPC                                |       1.08 |       1.13 |       1.10 |       1.13 |       1.30 |       1.13 |       1.36 |       1.18 |       1.53 |       1.56 |       1.35 |       1.33
  Time (ns)                          |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400 |    1595400
  Idle time (ns)                     |        258 |     416032 |     418332 |     419073 |     419817 |     420530 |     421274 |     421987 |     422731 |     423444 |     424188 |     424901
  Idle time (%)                      |       0.0% |      26.1% |      26.2% |      26.3% |      26.3% |      26.4% |      26.4% |      26.5% |      26.5% |      26.5% |      26.6% |      26.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     454770 |     712069 |     680492 |     715672 |     578750 |     808555 |     671948 |     864177 |    1046866 |    1085521 |    1306747 |    1280755
  num incorrect                      |      21343 |       4805 |       4647 |       4753 |       4304 |       4002 |       3808 |       3945 |       3669 |       3494 |       3258 |       3255
  misprediction rate                 |      4.48% |      0.67% |      0.68% |      0.66% |      0.74% |      0.49% |      0.56% |      0.45% |      0.35% |      0.32% |      0.25% |      0.25%
  mpki                               |       4.29 |       0.92 |       0.91 |       0.91 |       0.95 |       0.76 |       0.80 |       0.72 |       0.68 |       0.64 |       0.52 |       0.53
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
