                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4630132 |    5281554 |    5158255 |    5244805 |    5559250 |    5407078 |    5345667 |    4865198 |    6296626 |    5466175 |    5631783 |    6225366
  Cycles                             |    3621420 |    4773690 |    4773690 |    4773690 |    4773690 |    4773690 |    4773690 |    3621420 |    4773690 |    3621420 |    3621420 |    4773690
  IPC                                |       1.28 |       1.11 |       1.08 |       1.10 |       1.16 |       1.13 |       1.12 |       1.34 |       1.32 |       1.51 |       1.56 |       1.30
  Time (ns)                          |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100 |    1646100
  Idle time (ns)                     |        265 |     456153 |     458514 |     459290 |     460056 |     460792 |     461565 |     462310 |     463078 |     463823 |     464578 |     465336
  Idle time (%)                      |       0.0% |      27.7% |      27.9% |      27.9% |      27.9% |      28.0% |      28.0% |      28.1% |      28.1% |      28.2% |      28.2% |      28.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     355796 |     730171 |     696231 |     722970 |     868290 |     853076 |     837298 |     698896 |    1312317 |    1083575 |    1135526 |    1304334
  num incorrect                      |      20994 |       4636 |       4765 |       4772 |       4364 |       4042 |       3868 |       3991 |       3770 |       3486 |       3237 |       3275
  misprediction rate                 |      5.57% |      0.63% |      0.68% |      0.66% |      0.50% |      0.47% |      0.46% |      0.57% |      0.29% |      0.32% |      0.28% |      0.25%
  mpki                               |       4.53 |       0.88 |       0.92 |       0.91 |       0.78 |       0.75 |       0.72 |       0.82 |       0.60 |       0.64 |       0.57 |       0.53
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     520905 |     371919 |     371283 |     370506 |     347700 |     334938 |     333404 |     333971 |     236972 |     233683 |     229891 |     230869
    num misses                       |        285 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         30 |         28 |         36
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
