                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236786967 |   28036025 |   37819050 |   47614526 |   57398431 |   67184418 |   76959419 |   86744179 |   96524016 |  106318694 |  116103279 |  123782115
  Cycles                             |  255440900 |  255440900 |  255440900 |  336717550 |  336717550 |  336717550 |  255440900 |  255440900 |  255440900 |  336717550 |  336717550 |  255440900
  IPC                                |       0.93 |       0.11 |       0.15 |       0.14 |       0.17 |       0.20 |       0.30 |       0.34 |       0.38 |       0.32 |       0.34 |       0.48
  Time (ns)                          |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500 |  116109500
  Idle time (ns)                     |   20978209 |  106626095 |  104907935 |  104853849 |  103001825 |  100929765 |   97278875 |   95559276 |   93670112 |   93451554 |   91218284 |   87683595
  Idle time (%)                      |      18.1% |      91.8% |      90.4% |      90.3% |      88.7% |      86.9% |      83.8% |      82.3% |      80.7% |      80.5% |      78.6% |      75.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20949002 |    4015273 |    5412322 |    6812955 |    8210256 |    9608151 |   11002880 |   12400550 |   13796552 |   15196970 |   16594465 |   17390281
  num incorrect                      |       8795 |         90 |         90 |         90 |         90 |         90 |         90 |         81 |         89 |         89 |         89 |         88
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800111 |        312 |        312 |        312 |        312 |        312 |        312 |        233 |        317 |        312 |        312 |        314
    num misses                       |        119 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      5.13% |      6.87% |      5.05% |      5.13% |      5.13% |      5.10%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23589014 |    4805076 |    4804550 |    4805816 |    4805416 |    4805313 |    4803627 |    4803071 |    4802384 |    4803520 |    4803217 |    4502095
    num misses                       |   17862250 |    1366963 |    1379535 |    1375648 |    1384370 |    1383671 |    1377818 |    1383953 |    1386621 |    1386864 |    1387714 |    1380936
    miss rate                        |     75.72% |     28.45% |     28.71% |     28.62% |     28.81% |     28.79% |     28.68% |     28.81% |     28.87% |     28.87% |     28.89% |     30.67%
    mpki                             |      75.44 |      48.76 |      36.48 |      28.89 |      24.12 |      20.60 |      17.90 |      15.95 |      14.37 |      13.04 |      11.95 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17862369 |    1366979 |    1379551 |    1375664 |    1384386 |    1383687 |    1377834 |    1383969 |    1386637 |    1386880 |    1387730 |    1380952
    num misses                       |   16632604 |    1264299 |    1285777 |    1283058 |    1296765 |    1295584 |    1285861 |    1300104 |    1303497 |    1300526 |    1304455 |    1293713
    miss rate                        |     93.12% |     92.49% |     93.20% |     93.27% |     93.67% |     93.63% |     93.32% |     93.94% |     94.00% |     93.77% |     94.00% |     93.68%
    mpki                             |      70.24 |      45.10 |      34.00 |      26.95 |      22.59 |      19.28 |      16.71 |      14.99 |      13.50 |      12.23 |      11.24 |      10.45
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   37800111 |        312 |        312 |        312 |        312 |        312 |        312 |        233 |        317 |        312 |        312 |        314
    num cache misses                 |       5939 |         95 |         94 |         94 |         95 |         95 |         94 |         94 |         96 |         95 |         95 |         95
    miss rate                        |      0.02% |     30.45% |     30.13% |     30.13% |     30.45% |     30.45% |     30.13% |     40.34% |     30.28% |     30.45% |     30.45% |     30.25%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23589014 |    4805076 |    4804550 |    4805816 |    4805416 |    4805313 |    4803627 |    4803071 |    4802384 |    4803520 |    4803217 |    4502095
    num cache misses                 |   18555308 |    1379703 |    1389137 |    1387266 |    1393735 |    1393081 |    1393117 |    1396066 |    1396749 |    1395084 |    1395527 |    1392667
    miss rate                        |     78.66% |     28.71% |     28.91% |     28.87% |     29.00% |     28.99% |     29.00% |     29.07% |     29.08% |     29.04% |     29.05% |     30.93%
    mpki                             |      78.36 |      49.21 |      36.73 |      29.14 |      24.28 |      20.74 |      18.10 |      16.09 |      14.47 |      13.12 |      12.02 |      11.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19311499 |    2191951 |    2240203 |    2243943 |    2354637 |    2267416 |    2258771 |    2307161 |    2349166 |    2278637 |    2269261 |    2246358
    num cache misses                 |   18154438 |    1341269 |    1360669 |    1319546 |    1336973 |    1334730 |    1366353 |    1373207 |    1376005 |    1341795 |    1341389 |    1365415
    miss rate                        |     94.01% |     61.19% |     60.74% |     58.80% |     56.78% |     58.87% |     60.49% |     59.52% |     58.57% |     58.89% |     59.11% |     60.78%
    mpki                             |      76.67 |      47.84 |      35.98 |      27.71 |      23.29 |      19.87 |      17.75 |      15.83 |      14.26 |      12.62 |      11.55 |      11.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18904699 |    2153421 |    2211641 |    2176129 |    2297780 |    2208969 |    2231913 |    2284208 |    2328326 |    2225253 |    2215028 |    2219010
    num cache misses                 |   11464723 |     811522 |     850439 |     853971 |     960014 |     872745 |     865301 |     910859 |     952127 |     881873 |     872038 |     853465
    miss rate                        |     60.64% |     37.69% |     38.45% |     39.24% |     41.78% |     39.51% |     38.77% |     39.88% |     40.89% |     39.63% |     39.37% |     38.46%
    mpki                             |      48.42 |      28.95 |      22.49 |      17.94 |      16.73 |      12.99 |      11.24 |      10.50 |       9.86 |       8.29 |       7.51 |       6.89
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    9038799 |          0 |          0 |          0 |    9039104 |          0 |          0 |          0 |    9047055 |          0 |          0 |          0
  average dram access latency (ns)   |      61.59 |        inf |        inf |        inf |      61.58 |        inf |        inf |        inf |      61.56 |        inf |        inf |        inf
  average dram queueing delay        |       0.34 |       0.00 |       0.00 |       0.00 |       0.33 |       0.00 |       0.00 |       0.00 |       0.30 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00% |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   10740298 |     769963 |     681186 |     617287 |     571308 |     674243 |     680465 |     606121 |     583333 |     589055 |     769492 |     846708
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196774 |      41506 |     169222 |     236659 |     388611 |     198460 |     184781 |     304699 |     368720 |     292758 |     102493 |       6709
