                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache accesses               |      34464 |      19783 |      21207 |      23412 |      24278 |      26026 |      24610 |      19402 |      16369 |      17241 |      17186 |      16571
    num cache misses                 |      14361 |       2592 |       2496 |       2745 |       2513 |       9644 |       8447 |       4766 |       3394 |       3267 |       2779 |       4196
    miss rate                        |     41.67% |     13.10% |     11.77% |     11.72% |     10.35% |     37.06% |     34.32% |     24.56% |     20.73% |     18.95% |     16.17% |     25.32%
    mpki                             |       2.97 |       0.52 |       0.51 |       0.56 |       0.54 |       2.03 |       1.60 |       0.91 |       0.55 |       0.54 |       0.52 |       0.80
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13774 |          0 |          0 |          0 |          0 |          0 |      13658 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     312.78 |        inf |        inf |        inf |        inf |        inf |     314.99 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     251.53 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     253.74 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5362 |        173 |        198 |        194 |        153 |         45 |        146 |        128 |         98 |         81 |         77 |         57
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1391 |        628 |        612 |        838 |        775 |       7509 |       6027 |       2811 |       1663 |       1605 |       1410 |       2804
