                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11530207 |    3437552 |    3285877 |    3450410 |    2876591 |    3401744 |    3273978 |    3541549
  Cycles                             |    9267200 |    9267200 |    9267200 |    9267200 |    9267200 |    9267200 |    9267200 |    9267200
  IPC                                |       1.24 |       0.37 |       0.35 |       0.37 |       0.31 |       0.37 |       0.35 |       0.38
  Time (ns)                          |    2316800 |    2316800 |    2316800 |    2316800 |    2316800 |    2316800 |    2316800 |    2316800
  Idle time (ns)                     |       1471 |    1836592 |    1836976 |    1837076 |    1837069 |    1837150 |    1837310 |    1837380
  Idle time (%)                      |       0.1% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1382689 |    1074926 |    1010439 |    1079949 |     839836 |    1060920 |    1006337 |    1118390
  num incorrect                      |      80365 |       6377 |       8430 |       6314 |      13027 |       6827 |       8600 |       5109
  misprediction rate                 |      5.49% |      0.59% |      0.83% |      0.58% |      1.53% |      0.64% |      0.85% |      0.45%
  mpki                               |       6.97 |       1.86 |       2.57 |       1.83 |       4.53 |       2.01 |       2.63 |       1.44
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1237014 |      27248 |      30309 |      26654 |      41083 |      27305 |      30325 |      24633
    num misses                       |        173 |         27 |         27 |         28 |         44 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.10% |      0.09% |      0.11% |      0.11% |      0.10% |      0.09% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2508161 |     667263 |     652768 |     668494 |     612680 |     662646 |     650174 |     677610
    num misses                       |       2458 |        158 |        167 |        165 |        190 |        166 |        142 |        133
    miss rate                        |      0.10% |      0.02% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.21 |       0.05 |       0.05 |       0.05 |       0.07 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2631 |        185 |        194 |        193 |        234 |        194 |        170 |        161
    num misses                       |        606 |        138 |        137 |        141 |        163 |        139 |        133 |        136
    miss rate                        |     23.03% |     74.59% |     70.62% |     73.06% |     69.66% |     71.65% |     78.24% |     84.47%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.06 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1237014 |      27248 |      30309 |      26654 |      41083 |      27305 |      30325 |      24633
    num cache misses                 |       2707 |        189 |        188 |        190 |        379 |        191 |        189 |        189
    miss rate                        |      0.22% |      0.69% |      0.62% |      0.71% |      0.92% |      0.70% |      0.62% |      0.77%
    mpki                             |       0.23 |       0.05 |       0.06 |       0.06 |       0.13 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2508161 |     667263 |     652768 |     668494 |     612680 |     662646 |     650174 |     677610
    num cache misses                 |      37380 |      13188 |      13279 |      13114 |      14303 |      13247 |      13300 |      13004
    miss rate                        |      1.49% |      1.98% |      2.03% |      1.96% |      2.33% |      2.00% |      2.05% |      1.92%
    mpki                             |       3.24 |       3.84 |       4.04 |       3.80 |       4.97 |       3.89 |       4.06 |       3.67
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42391 |      13502 |      13614 |      13427 |      15116 |      13812 |      13901 |      13552
    num cache misses                 |      28966 |      12148 |      12213 |      12115 |      12883 |      12233 |      12279 |      12088
    miss rate                        |     68.33% |     89.97% |     89.71% |     90.23% |     85.23% |     88.57% |     88.33% |     89.20%
    mpki                             |       2.51 |       3.53 |       3.72 |       3.51 |       4.48 |       3.60 |       3.75 |       3.41
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31606 |      12282 |      12361 |      12238 |      13389 |      12608 |      12694 |      12447
    num cache misses                 |      23679 |       6736 |       6667 |       6708 |       7916 |       7373 |       7252 |       7154
    miss rate                        |     74.92% |     54.84% |     53.94% |     54.81% |     59.12% |     58.48% |     57.13% |     57.48%
    mpki                             |       2.05 |       1.96 |       2.03 |       1.94 |       2.75 |       2.17 |       2.22 |       2.02
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10745 |          0 |          0 |          0 |      10694 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |      61.50 |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10417 |        153 |        138 |        125 |        164 |        114 |         90 |        102
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1983 |       1942 |       1958 |       1894 |       2661 |       2454 |       2466 |       2331
