                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   93126266 |   94333627 |  117893359 |   94286033 |  120665723 |  120751308 |   94233181 |  120737269
  Cycles                             |   38096300 |   38096300 |   50217850 |   38096300 |   50217850 |   50217850 |   38096300 |   50217850
  IPC                                |       2.44 |       2.48 |       2.35 |       2.47 |       2.40 |       2.40 |       2.47 |       2.40
  Time (ns)                          |   17316500 |   17316500 |   17316500 |   17316500 |   17316500 |   17316500 |   17316500 |   17316500
  Idle time (ns)                     |        404 |     456474 |     458745 |     459518 |     460285 |     461029 |     461797 |     462540
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4952648 |    5448738 |   12180102 |    5435124 |   12972207 |   12996660 |    5420008 |   12992645
  num incorrect                      |     139049 |     122365 |     122361 |     122376 |     122384 |     122384 |     122357 |     122386
  misprediction rate                 |      2.73% |      2.20% |      0.99% |      2.20% |      0.93% |      0.93% |      2.21% |      0.93%
  mpki                               |       1.49 |       1.30 |       1.04 |       1.30 |       1.01 |       1.01 |       1.30 |       1.01
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8200924 |    8064355 |    8064362 |    8064360 |    8064353 |    8064353 |    8064374 |    8064354
    num misses                       |        339 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28827127 |   28681745 |   32047448 |   28674963 |   32443475 |   32455702 |   28667469 |   32453702
    num misses                       |      30249 |      31989 |      27695 |      26920 |      27424 |      26936 |      27638 |      27679
    miss rate                        |      0.10% |      0.11% |      0.09% |      0.09% |      0.08% |      0.08% |      0.10% |      0.09%
    mpki                             |       0.32 |       0.34 |       0.23 |       0.29 |       0.23 |       0.22 |       0.29 |       0.23
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      30588 |      32017 |      27723 |      26948 |      27452 |      26964 |      27666 |      27707
    num misses                       |       6116 |       5208 |       4936 |       5069 |       4998 |       4950 |       5030 |       4965
    miss rate                        |     19.99% |     16.27% |     17.80% |     18.81% |     18.21% |     18.36% |     18.18% |     17.92%
    mpki                             |       0.07 |       0.06 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8200924 |    8064355 |    8064362 |    8064360 |    8064353 |    8064353 |    8064374 |    8064354
    num cache misses                 |      12878 |       2999 |       1320 |       2999 |       1313 |       1295 |       2980 |       1355
    miss rate                        |      0.16% |      0.04% |      0.02% |      0.04% |      0.02% |      0.02% |      0.04% |      0.02%
    mpki                             |       0.14 |       0.03 |       0.01 |       0.03 |       0.01 |       0.01 |       0.03 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28827127 |   28681745 |   32047448 |   28674963 |   32443475 |   32455702 |   28667469 |   32453702
    num cache misses                 |    3298214 |    3281145 |    2789037 |    3280909 |    2791836 |    2791804 |    3281072 |    2789615
    miss rate                        |     11.44% |     11.44% |      8.70% |     11.44% |      8.61% |      8.60% |     11.45% |      8.60%
    mpki                             |      35.42 |      34.78 |      23.66 |      34.80 |      23.14 |      23.12 |      34.82 |      23.10
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3312266 |    3284205 |    2790401 |    3283949 |    2793211 |    2793135 |    3284092 |    2791037
    num cache misses                 |     412845 |     392731 |     229737 |     392836 |     228312 |     229445 |     392938 |     228594
    miss rate                        |     12.46% |     11.96% |      8.23% |     11.96% |      8.17% |      8.21% |     11.96% |      8.19%
    mpki                             |       4.43 |       4.16 |       1.95 |       4.17 |       1.89 |       1.90 |       4.17 |       1.89
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     414170 |     392807 |     244233 |     392897 |     244407 |     245866 |     392993 |     244923
    num cache misses                 |      32024 |      21995 |      22027 |      21971 |      22070 |      22019 |      21959 |      22072
    miss rate                        |      7.73% |      5.60% |      9.02% |      5.59% |      9.03% |      8.96% |      5.59% |      9.01%
    mpki                             |       0.34 |       0.23 |       0.19 |       0.23 |       0.18 |       0.18 |       0.23 |       0.18
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     187407 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   57673.70 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   57612.45 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5909 |        454 |        126 |        273 |        169 |         91 |        446 |        149
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
