                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938562345 |    60128985 |    59841174 |    59779543 |    59807591 |    60225647 |    60249821 |    59680267 |    60190165 |    59403194 |    59846012 |    59768235 |    59635529 |    59793486 |    59307782 |    59760339
  Cycles                             |  3412255440 |  4497973080 |  4497973080 |  3412255440 |  3412255440 |  4497973080 |  3412255440 |  4497973080 |  4497973080 |  3412255440 |  4497973080 |  3412255440 |  3412255440 |  4497973080 |  3412255440 |  4497973080
  IPC                                |        1.15 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01 |        0.01 |        0.02 |        0.01 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01
  Time (ns)                          |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200 |  1551025200
  Idle time (ns)                     |    26080715 |  1527290903 |  1527419119 |  1525956471 |  1525908634 |  1527284735 |  1525735101 |  1527483714 |  1527258410 |  1526064508 |  1527383166 |  1525899349 |  1526004907 |  1527444243 |  1526104674 |  1527425050
  Idle time (%)                      |        1.7% |       98.5% |       98.5% |       98.4% |       98.4% |       98.5% |       98.4% |       98.5% |       98.5% |       98.4% |       98.5% |       98.4% |       98.4% |       98.5% |       98.4% |       98.5%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169498992 |     1160640 |     1157023 |     1156755 |     1157420 |     1169134 |     1169135 |     1154297 |     1160438 |     1149538 |     1155949 |     1159460 |     1158413 |     1155491 |     1148603 |     1162661
  num incorrect                      |     6181631 |       39633 |       39283 |       39210 |       39320 |       39970 |       39722 |       39414 |       39295 |       39364 |       39312 |       39913 |       39433 |       39508 |       39581 |       40061
  misprediction rate                 |       3.52% |       3.30% |       3.28% |       3.28% |       3.29% |       3.31% |       3.29% |       3.30% |       3.28% |       3.31% |       3.29% |       3.33% |       3.29% |       3.31% |       3.33% |       3.33%
  mpki                               |        1.57 |        0.66 |        0.66 |        0.66 |        0.66 |        0.66 |        0.66 |        0.66 |        0.65 |        0.66 |        0.66 |        0.67 |        0.66 |        0.66 |        0.67 |        0.67
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983289 |     9311861 |     9269289 |     9258022 |     9262757 |     9326361 |     9330299 |     9244244 |     9322454 |     9200551 |     9269039 |     9257168 |     9236505 |     9259985 |     9186450 |     9255055
    num misses                       |         200 |          44 |          45 |          44 |          44 |          48 |          49 |          44 |          45 |          45 |          44 |          48 |          48 |          44 |          45 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331219324 |    38012613 |    37829300 |    37785629 |    37803324 |    38049869 |    38069423 |    37730514 |    38058485 |    37544954 |    37836356 |    37770486 |    37681594 |    37798251 |    37487474 |    37751381
    num misses                       |    14494730 |      391102 |      384878 |      391261 |      385879 |      396929 |      391864 |      391719 |      398133 |      383736 |      384837 |      391372 |      383437 |      394392 |      383799 |      391935
    miss rate                        |       0.62% |       1.03% |       1.02% |       1.04% |       1.02% |       1.04% |       1.03% |       1.04% |       1.05% |       1.02% |       1.02% |       1.04% |       1.02% |       1.04% |       1.02% |       1.04%
    mpki                             |        3.68 |        6.50 |        6.43 |        6.55 |        6.45 |        6.59 |        6.50 |        6.56 |        6.61 |        6.46 |        6.43 |        6.55 |        6.43 |        6.60 |        6.47 |        6.56
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
