                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43249272 |    5163323 |    4739358 |    4980605 |    4030367 |    3961865 |    3921332 |    4856881 |    6374854 |    5862075 |    5927337 |    6384923
  Cycles                             |  118186400 |  118186400 |  118186400 |  118186400 |   29546600 |   29546600 |   29546600 |   29546600 |  118186400 |  118186400 |  118186400 |  118186400
  IPC                                |       0.37 |       0.04 |       0.04 |       0.04 |       0.14 |       0.13 |       0.13 |       0.16 |       0.05 |       0.05 |       0.05 |       0.05
  Time (ns)                          |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600 |   29546600
  Idle time (ns)                     |       1469 |   26524072 |   26447884 |   26448128 |   26418362 |   26418601 |   26419881 |   26419119 |   26449813 |   26450150 |   26449732 |   26492490
  Idle time (%)                      |       0.0% |      89.8% |      89.5% |      89.5% |      89.4% |      89.4% |      89.4% |      89.4% |      89.5% |      89.5% |      89.5% |      89.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4547613 |    1571635 |    1381670 |    1483130 |    1099217 |    1068281 |    1047956 |    1444606 |    1958045 |    1748671 |    1773800 |    1974596
  num incorrect                      |     334895 |      11792 |      19897 |      16650 |      28309 |      29842 |      30067 |      16225 |      14739 |      21620 |      20760 |      12926
  misprediction rate                 |      6.86% |      0.74% |      1.42% |      1.11% |      2.51% |      2.72% |      2.79% |      1.11% |      0.75% |      1.22% |      1.16% |      0.65%
  mpki                               |       7.74 |       2.28 |       4.20 |       3.34 |       7.02 |       7.53 |       7.67 |       3.34 |       2.31 |       3.69 |       3.50 |       2.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6821393 |      65682 |      77602 |      70965 |      84615 |      82623 |      87956 |      69442 |      69620 |      78402 |      76964 |      65553
    num misses                       |        174 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26
    miss rate                        |      0.00% |      0.04% |      0.03% |      0.04% |      0.03% |      0.03% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9897065 |    1097166 |    1066813 |    1088348 |     984530 |     976759 |     976461 |    1064685 |    1313343 |    1260696 |    1267233 |    1303437
    num misses                       |       7682 |       6078 |       6073 |       6125 |       6069 |       6117 |       6103 |       6109 |       6011 |       6123 |       6140 |       6083
    miss rate                        |      0.08% |      0.55% |      0.57% |      0.56% |      0.62% |      0.63% |      0.63% |      0.57% |      0.46% |      0.49% |      0.48% |      0.47%
    mpki                             |       0.18 |       1.18 |       1.28 |       1.23 |       1.51 |       1.54 |       1.56 |       1.26 |       0.94 |       1.04 |       1.04 |       0.95
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       7856 |       6104 |       6099 |       6151 |       6095 |       6143 |       6129 |       6135 |       6037 |       6149 |       6168 |       6109
    num misses                       |        885 |        305 |        312 |        297 |        287 |        284 |        285 |        279 |        281 |        280 |        280 |        285
    miss rate                        |     11.27% |      5.00% |      5.12% |      4.83% |      4.71% |      4.62% |      4.65% |      4.55% |      4.65% |      4.55% |      4.54% |      4.67%
    mpki                             |       0.02 |       0.06 |       0.07 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
