                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5078286 |    5090425 |    5016263 |    5007120 |    4608186 |    4650467 |    4682085 |    5304940 |    6107083 |    5985608 |    5933848 |    5974384
  Cycles                             |   12108800 |   12108800 |   12108800 |   12108800 |    3027200 |    3027200 |    3027200 |    3027200 |   12108800 |   12108800 |   12108800 |   12108800
  IPC                                |       0.42 |       0.42 |       0.41 |       0.41 |       1.52 |       1.54 |       1.55 |       1.75 |       0.50 |       0.49 |       0.49 |       0.49
  Time (ns)                          |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200 |    3027200
  Idle time (ns)                     |        373 |     457597 |     458369 |     458896 |     459292 |     459688 |     460084 |     460545 |     461006 |     461467 |     461863 |     462259
  Idle time (%)                      |       0.0% |      15.1% |      15.1% |      15.2% |      15.2% |      15.2% |      15.2% |      15.2% |      15.2% |      15.2% |      15.3% |      15.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     546075 |     758165 |     735254 |     734820 |     667729 |     716341 |     728873 |     935381 |    1448780 |    1417809 |    1407464 |    1419878
  num incorrect                      |       8289 |       2226 |       2177 |       2092 |       2015 |       1677 |       1689 |       1766 |       1611 |       1480 |       1386 |       1422
  misprediction rate                 |      1.50% |      0.29% |      0.30% |      0.28% |      0.30% |      0.23% |      0.23% |      0.19% |      0.11% |      0.10% |      0.10% |      0.10%
  mpki                               |       1.63 |       0.44 |       0.43 |       0.42 |       0.44 |       0.36 |       0.36 |       0.33 |       0.26 |       0.25 |       0.23 |       0.24
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512492 |     373354 |     372907 |     371900 |     349077 |     336721 |     335330 |     335819 |     239340 |     235962 |     231044 |     231474
    num misses                       |        177 |         34 |         34 |         34 |         34 |         27 |         27 |         34 |         34 |         34 |         27 |         35
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2435889 |    2084379 |    2070887 |    2065153 |    1911085 |    1873577 |    1876368 |    1982959 |    1792612 |    1760621 |    1742954 |    1752006
    num misses                       |       2296 |        390 |        466 |        457 |        502 |        412 |        380 |        345 |        220 |        276 |        245 |        127
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.45 |       0.08 |       0.09 |       0.09 |       0.11 |       0.09 |       0.08 |       0.07 |       0.04 |       0.05 |       0.04 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2473 |        424 |        500 |        491 |        536 |        439 |        407 |        379 |        254 |        310 |        272 |        162
    num misses                       |        563 |        166 |        172 |        177 |        171 |        160 |        158 |        160 |        148 |        148 |        133 |        132
    miss rate                        |     22.77% |     39.15% |     34.40% |     36.05% |     31.90% |     36.45% |     38.82% |     42.22% |     58.27% |     47.74% |     48.90% |     81.48%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     512492 |     373354 |     372907 |     371900 |     349077 |     336721 |     335330 |     335819 |     239340 |     235962 |     231044 |     231474
    num cache misses                 |       6930 |        475 |        474 |        471 |        541 |        503 |        549 |        472 |        485 |        475 |        397 |        477
    miss rate                        |      1.35% |      0.13% |      0.13% |      0.13% |      0.15% |      0.15% |      0.16% |      0.14% |      0.20% |      0.20% |      0.17% |      0.21%
    mpki                             |       1.36 |       0.09 |       0.09 |       0.09 |       0.12 |       0.11 |       0.12 |       0.09 |       0.08 |       0.08 |       0.07 |       0.08
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2435889 |    2084379 |    2070887 |    2065153 |    1911085 |    1873577 |    1876368 |    1982959 |    1792612 |    1760621 |    1742954 |    1752006
    num cache misses                 |      84897 |      59699 |      59868 |      59845 |      56146 |      54201 |      54080 |      54273 |      39738 |      39159 |      37237 |      37072
    miss rate                        |      3.49% |      2.86% |      2.89% |      2.90% |      2.94% |      2.89% |      2.88% |      2.74% |      2.22% |      2.22% |      2.14% |      2.12%
    mpki                             |      16.72 |      11.73 |      11.93 |      11.95 |      12.18 |      11.65 |      11.55 |      10.23 |       6.51 |       6.54 |       6.28 |       6.21
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      97489 |      62270 |      61539 |      62201 |      59382 |      57281 |      57004 |      59199 |      42923 |      43036 |      40352 |      38753
    num cache misses                 |      23706 |      13885 |      15483 |      16720 |      15771 |      15476 |      14508 |      13125 |      13238 |      11294 |      11599 |      12127
    miss rate                        |     24.32% |     22.30% |     25.16% |     26.88% |     26.56% |     27.02% |     25.45% |     22.17% |     30.84% |     26.24% |     28.74% |     31.29%
    mpki                             |       4.67 |       2.73 |       3.09 |       3.34 |       3.42 |       3.33 |       3.10 |       2.47 |       2.17 |       1.89 |       1.95 |       2.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      36896 |      20228 |      21601 |      23633 |      23272 |      22838 |      21272 |      21461 |      19181 |      17905 |      17447 |      16979
    num cache misses                 |      14496 |       2621 |       2491 |       2465 |       2337 |       2228 |       2637 |       6602 |       8008 |       4462 |       3560 |       5682
    miss rate                        |     39.29% |     12.96% |     11.53% |     10.43% |     10.04% |      9.76% |     12.40% |     30.76% |     41.75% |     24.92% |     20.40% |     33.46%
    mpki                             |       2.85 |       0.51 |       0.50 |       0.49 |       0.51 |       0.48 |       0.56 |       1.24 |       1.31 |       0.75 |       0.60 |       0.95
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14193 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14161 |          0 |          0 |          0
  average dram access latency (ns)   |     222.57 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     222.39 |        inf |        inf |        inf
  average dram queueing delay        |     161.32 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     161.14 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6922 |        183 |        194 |        199 |        149 |        146 |        133 |         50 |         73 |         72 |         77 |         54
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        974 |        518 |        502 |        509 |        540 |        465 |        930 |       4485 |       5787 |       2686 |       2192 |       3997
