                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11206804 |    3046254 |    2998337 |    3089441 |    2748758 |    3087393 |    3043502 |    2955165 |    2595636 |    2996463 |    3050473 |    3021098 |    2839246 |    3019037 |    3048582 |    3022773
  Cycles                             |   29943600 |   29943600 |   29943600 |   29943600 |    7485900 |    7485900 |    7485900 |    7485900 |   29943600 |   29943600 |   29943600 |   29943600 |    7485900 |    7485900 |    7485900 |    7485900
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.37 |       0.41 |       0.41 |       0.39 |       0.09 |       0.10 |       0.10 |       0.10 |       0.38 |       0.40 |       0.41 |       0.40
  Time (ns)                          |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900 |    7485900
  Idle time (ns)                     |       1601 |    6224391 |    6224987 |    6225262 |    6195512 |    6195826 |    6196175 |    6196408 |    6226563 |    6226950 |    6227223 |    6227309 |    6197947 |    6197970 |    6198331 |    6199114
  Idle time (%)                      |       0.0% |      83.1% |      83.2% |      83.2% |      82.8% |      82.8% |      82.8% |      82.8% |      83.2% |      83.2% |      83.2% |      83.2% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1305550 |     979634 |     961184 |     997784 |     859789 |    1002986 |     983862 |     947684 |     792589 |     960697 |     981560 |     971387 |     897027 |     973188 |     986907 |     975640
  num incorrect                      |      76778 |       3324 |       3841 |       2833 |       6832 |       1883 |       2582 |       3852 |       9720 |       4023 |       3322 |       3592 |       5661 |       3047 |       2478 |       2870
  misprediction rate                 |      5.55% |      0.34% |      0.40% |      0.28% |      0.79% |      0.19% |      0.26% |      0.40% |      1.21% |      0.42% |      0.34% |      0.37% |      0.63% |      0.31% |      0.25% |      0.29%
  mpki                               |       6.85 |       1.09 |       1.28 |       0.92 |       2.49 |       0.61 |       0.85 |       1.30 |       3.74 |       1.34 |       1.09 |       1.19 |       1.99 |       1.01 |       0.81 |       0.95
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1239362 |      26601 |      28000 |      22525 |      43211 |      18420 |      21625 |      28247 |      60463 |      28673 |      25419 |      27120 |      39567 |      23912 |      21077 |      22997
    num misses                       |        182 |         26 |         26 |         27 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.10% |      0.09% |      0.12% |      0.06% |      0.14% |      0.12% |      0.09% |      0.04% |      0.09% |      0.10% |      0.10% |      0.07% |      0.11% |      0.12% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2419532 |     555055 |     550490 |     560108 |     523531 |     554632 |     550876 |     541913 |     512033 |     549310 |     556121 |     551510 |     531814 |     549434 |     551217 |     548483
    num misses                       |       1983 |        149 |        151 |        133 |        131 |        129 |        139 |        123 |        124 |        126 |        127 |        110 |        117 |        125 |        127 |        118
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.18 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2165 |        175 |        177 |        160 |        157 |        155 |        165 |        149 |        150 |        152 |        153 |        136 |        143 |        151 |        153 |        144
    num misses                       |        608 |        136 |        129 |        129 |        123 |        131 |        138 |        133 |        124 |        126 |        126 |        123 |        122 |        122 |        122 |        123
    miss rate                        |     28.08% |     77.71% |     72.88% |     80.62% |     78.34% |     84.52% |     83.64% |     89.26% |     82.67% |     82.89% |     82.35% |     90.44% |     85.31% |     80.79% |     79.74% |     85.42%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1239362 |      26601 |      28000 |      22525 |      43211 |      18420 |      21625 |      28247 |      60463 |      28673 |      25419 |      27120 |      39567 |      23912 |      21077 |      22997
    num cache misses                 |       2883 |        186 |        186 |        191 |        185 |        186 |        186 |        185 |        186 |        185 |        186 |        185 |        185 |        185 |        185 |        186
    miss rate                        |      0.23% |      0.70% |      0.66% |      0.85% |      0.43% |      1.01% |      0.86% |      0.65% |      0.31% |      0.65% |      0.73% |      0.68% |      0.47% |      0.77% |      0.88% |      0.81%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2419532 |     555055 |     550490 |     560108 |     523531 |     554632 |     550876 |     541913 |     512033 |     549310 |     556121 |     551510 |     531814 |     549434 |     551217 |     548483
    num cache misses                 |      32409 |       6916 |       7024 |       6860 |       7195 |       6782 |       6807 |       6826 |       7283 |       6871 |       6928 |       6798 |       7031 |       6850 |       6801 |       6908
    miss rate                        |      1.34% |      1.25% |      1.28% |      1.22% |      1.37% |      1.22% |      1.24% |      1.26% |      1.42% |      1.25% |      1.25% |      1.23% |      1.32% |      1.25% |      1.23% |      1.26%
    mpki                             |       2.89 |       2.27 |       2.34 |       2.22 |       2.62 |       2.20 |       2.24 |       2.31 |       2.81 |       2.29 |       2.27 |       2.25 |       2.48 |       2.27 |       2.23 |       2.29
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37427 |       7161 |       7268 |       7098 |       7500 |       7002 |       7057 |       7074 |       7765 |       7258 |       7312 |       7184 |       7436 |       7223 |       7167 |       7290
    num cache misses                 |      24105 |       6789 |       6876 |       6761 |       6961 |       6733 |       6744 |       6799 |       7034 |       6779 |       6810 |       6787 |       6895 |       6769 |       6744 |       6828
    miss rate                        |     64.41% |     94.81% |     94.61% |     95.25% |     92.81% |     96.16% |     95.56% |     96.11% |     90.59% |     93.40% |     93.13% |     94.47% |     92.72% |     93.71% |     94.10% |     93.66%
    mpki                             |       2.15 |       2.23 |       2.29 |       2.19 |       2.53 |       2.18 |       2.22 |       2.30 |       2.71 |       2.26 |       2.23 |       2.25 |       2.43 |       2.24 |       2.21 |       2.26
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
