                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492857562 |   58176630 |   83337690 |  108508583 |  133670559 |  158837193 |  184002615 |  209168505 |  234341104 |  259503906 |  284673041 |  308026595
  Cycles                             |  749437430 |  749437430 |  568538740 |  749437430 |  568538740 |  568538740 |  749437430 |  568538740 |  749437430 |  749437430 |  749437430 |  568538740
  IPC                                |       0.66 |       0.08 |       0.15 |       0.14 |       0.24 |       0.28 |       0.25 |       0.37 |       0.31 |       0.35 |       0.38 |       0.54
  Time (ns)                          |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700 |  258426700
  Idle time (ns)                     |   73612817 |  239529647 |  229232296 |  226747985 |  216462698 |  210158651 |  207680422 |  198088493 |  195687363 |  188916512 |  182260435 |  172481249
  Idle time (%)                      |      28.5% |      92.7% |      88.7% |      87.7% |      83.8% |      81.3% |      80.4% |      76.7% |      75.7% |      73.1% |      70.5% |      66.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76985604 |    9019936 |   11811247 |   14614346 |   17403658 |   20197896 |   23003465 |   25790406 |   28588076 |   31386897 |   34180352 |   36373301
  num incorrect                      |     567327 |     587160 |     589551 |     585381 |     589819 |     591641 |     583998 |     591125 |     592151 |     589442 |     592179 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42838 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794861 |    6202881 |    6201631 |    6202598 |    6201372 |    6201301 |    6202163 |    6201096 |    6202343 |    6202298 |    6202293 |    5900620
    num misses                       |   36021903 |    2768600 |    2779617 |    2774876 |    2784291 |    2779614 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.63% |     44.82% |     44.74% |     44.90% |     44.82% |     44.65% |     44.82% |     44.88% |     44.90% |     44.92% |     47.11%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022012 |    2768616 |    2779633 |    2774892 |    2784307 |    2779630 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729685 |    2664677 |    2685762 |    2681049 |    2696017 |    2690107 |    2670630 |    2687928 |    2696139 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42838 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num cache misses                 |       1896 |        107 |        130 |        152 |        179 |        207 |        228 |        256 |         94 |        106 |        131 |        156
    miss rate                        |      4.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794861 |    6202881 |    6201631 |    6202598 |    6201372 |    6201301 |    6202163 |    6201096 |    6202343 |    6202298 |    6202293 |    5900620
    num cache misses                 |   37198955 |    2778860 |    2791483 |    2789673 |    2794013 |    2790533 |    2782922 |    2792900 |    2793063 |    2794060 |    2794270 |    2791789
    miss rate                        |     84.94% |     44.80% |     45.01% |     44.98% |     45.05% |     45.00% |     44.87% |     45.04% |     45.03% |     45.05% |     45.05% |     47.31%
    mpki                             |      75.48 |      47.77 |      33.50 |      25.71 |      20.90 |      17.57 |      15.12 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39271124 |    4992722 |    5040396 |    5030833 |    5062190 |    5041526 |    5012875 |    5063587 |    5083337 |    5060493 |    5063584 |    5029958
    num cache misses                 |   36266072 |    2701969 |    2765770 |    2725959 |    2772855 |    2763535 |    2711857 |    2769810 |    2739204 |    2739663 |    2741958 |    2760739
    miss rate                        |     92.35% |     54.12% |     54.87% |     54.19% |     54.78% |     54.82% |     54.10% |     54.70% |     53.89% |     54.14% |     54.15% |     54.89%
    mpki                             |      73.58 |      46.44 |      33.19 |      25.12 |      20.74 |      17.40 |      14.74 |      13.24 |      11.69 |      10.56 |       9.63 |       8.96
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38336349 |    4915723 |    5014551 |    4966967 |    5040853 |    5014321 |    4941582 |    5040241 |    5029384 |    5005990 |    5011141 |    4998752
    num cache misses                 |   29917481 |    2213162 |    2248671 |    2240421 |    2267921 |    2250742 |    2229041 |    2270503 |    2290027 |    2265870 |    2268836 |    2238136
    miss rate                        |     78.04% |     45.02% |     44.84% |     45.11% |     44.99% |     44.89% |     45.11% |     45.05% |     45.53% |     45.26% |     45.28% |     44.77%
    mpki                             |      60.70 |      38.04 |      26.98 |      20.65 |      16.97 |      14.17 |      12.11 |      10.85 |       9.77 |       8.73 |       7.97 |       7.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   40210205 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   40036140 |          0 |          0 |          0
  average dram access latency (ns)   |      62.02 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.09 |        inf |        inf |        inf
  average dram queueing delay        |       0.77 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     19.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     19.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   28668826 |    2213110 |    2248620 |    2240336 |    2267841 |    2250638 |    2228921 |    1977335 |    1831187 |    2060090 |    2246337 |    2236350
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196584 |          9 |          3 |          4 |          5 |          6 |          5 |     293020 |     458758 |     205727 |      22408 |       1661
