                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4367211 |    4308360 |    4331481 |    4283867 |    3776858 |    3765284 |    3671704 |    3636173 |    4521816 |    4385254 |    4388266 |    4318227 |    3891714 |    3797027 |    3782666 |    3742195
  Cycles                             |    4060870 |    4060870 |    4060870 |    4060870 |    3080660 |    3080660 |    3080660 |    3080660 |    4060870 |    4060870 |    4060870 |    4060870 |    3080660 |    3080660 |    3080660 |    3080660
  IPC                                |       1.08 |       1.06 |       1.07 |       1.05 |       1.23 |       1.22 |       1.19 |       1.18 |       1.11 |       1.08 |       1.08 |       1.06 |       1.26 |       1.23 |       1.23 |       1.21
  Time (ns)                          |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300 |    1400300
  Idle time (ns)                     |     460744 |     461482 |     462259 |     463002 |        214 |     453871 |     456176 |     456943 |     463745 |     464505 |     465261 |     466017 |     457707 |     458423 |     459216 |     459959
  Idle time (%)                      |      32.9% |      33.0% |      33.0% |      33.1% |       0.0% |      32.4% |      32.6% |      32.6% |      33.1% |      33.2% |      33.2% |      33.3% |      32.7% |      32.7% |      32.8% |      32.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     765837 |     756862 |     764186 |     750687 |     331735 |     559803 |     538874 |     529604 |     817917 |     778589 |     780486 |     759882 |     610320 |     585618 |     582042 |     570572
  num incorrect                      |       3387 |       3298 |       3200 |       3141 |      20653 |       4155 |       4025 |       4163 |       3298 |       3365 |       3293 |       3212 |       3840 |       3703 |       3771 |       3663
  misprediction rate                 |      0.44% |      0.43% |      0.42% |      0.42% |      5.86% |      0.74% |      0.74% |      0.78% |      0.40% |      0.43% |      0.42% |      0.42% |      0.63% |      0.63% |      0.64% |      0.64%
  mpki                               |       0.78 |       0.77 |       0.74 |       0.73 |       5.47 |       1.10 |       1.10 |       1.14 |       0.73 |       0.77 |       0.75 |       0.74 |       0.99 |       0.98 |       1.00 |       0.98
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     234636 |     231428 |     231038 |     231166 |     417460 |     249744 |     245867 |     244966 |     231712 |     230530 |     231078 |     231222 |     242631 |     241521 |     241165 |     241195
    num misses                       |         28 |         35 |         35 |         28 |        275 |         35 |         35 |         35 |         35 |         28 |         35 |         36 |         35 |         35 |         35 |         30
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.01% |      0.07% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.07 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1439730 |    1418652 |    1421083 |    1414238 |    1939188 |    1409238 |    1386084 |    1380103 |    1450117 |    1431534 |    1428669 |    1420738 |    1403184 |    1387334 |    1384073 |    1378431
    num misses                       |        261 |        237 |        177 |        171 |       3122 |        234 |        251 |        267 |        234 |        187 |        179 |        133 |        326 |        279 |        257 |        270
    miss rate                        |      0.02% |      0.02% |      0.01% |      0.01% |      0.16% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.06 |       0.06 |       0.04 |       0.04 |       0.83 |       0.06 |       0.07 |       0.07 |       0.05 |       0.04 |       0.04 |       0.03 |       0.08 |       0.07 |       0.07 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |        289 |        272 |        212 |        199 |       3397 |        269 |        286 |        302 |        269 |        215 |        214 |        169 |        361 |        314 |        292 |        300
    num misses                       |        149 |        155 |        152 |        140 |        647 |        158 |        156 |        162 |        153 |        139 |        149 |        139 |        162 |        163 |        161 |        154
    miss rate                        |     51.56% |     56.99% |     71.70% |     70.35% |     19.05% |     58.74% |     54.55% |     53.64% |     56.88% |     64.65% |     69.63% |     82.25% |     44.88% |     51.91% |     55.14% |     51.33%
    mpki                             |       0.03 |       0.04 |       0.04 |       0.03 |       0.17 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     234636 |     231428 |     231038 |     231166 |     417460 |     249744 |     245867 |     244966 |     231712 |     230530 |     231078 |     231222 |     242631 |     241521 |     241165 |     241195
    num cache misses                 |        379 |        433 |        433 |        377 |       7300 |        438 |        430 |        436 |        445 |        378 |        437 |        447 |        440 |        433 |        433 |        376
    miss rate                        |      0.16% |      0.19% |      0.19% |      0.16% |      1.75% |      0.18% |      0.17% |      0.18% |      0.19% |      0.16% |      0.19% |      0.19% |      0.18% |      0.18% |      0.18% |      0.16%
    mpki                             |       0.09 |       0.10 |       0.10 |       0.09 |       1.93 |       0.12 |       0.12 |       0.12 |       0.10 |       0.09 |       0.10 |       0.10 |       0.11 |       0.11 |       0.11 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1439730 |    1418652 |    1421083 |    1414238 |    1939188 |    1409238 |    1386084 |    1380103 |    1450117 |    1431534 |    1428669 |    1420738 |    1403184 |    1387334 |    1384073 |    1378431
    num cache misses                 |      26342 |      25752 |      25670 |      25427 |      58301 |      36429 |      35993 |      36373 |      25415 |      25473 |      25612 |      25076 |      36226 |      36167 |      35673 |      35811
    miss rate                        |      1.83% |      1.82% |      1.81% |      1.80% |      3.01% |      2.59% |      2.60% |      2.64% |      1.75% |      1.78% |      1.79% |      1.76% |      2.58% |      2.61% |      2.58% |      2.60%
    mpki                             |       6.03 |       5.98 |       5.93 |       5.94 |      15.44 |       9.67 |       9.80 |      10.00 |       5.62 |       5.81 |       5.84 |       5.81 |       9.31 |       9.53 |       9.43 |       9.57
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      31453 |      29711 |      29635 |      29391 |      73455 |      40493 |      39238 |      40172 |      30371 |      29576 |      29694 |      27844 |      40567 |      40007 |      39486 |      39121
    num cache misses                 |      12976 |      12560 |      12335 |      13012 |      21300 |      12111 |      13994 |      14790 |      12226 |      11821 |      12209 |      12551 |      14260 |      14054 |      13633 |      14113
    miss rate                        |     41.26% |     42.27% |     41.62% |     44.27% |     29.00% |     29.91% |     35.66% |     36.82% |     40.26% |     39.97% |     41.12% |     45.08% |     35.15% |     35.13% |     34.53% |     36.08%
    mpki                             |       2.97 |       2.92 |       2.85 |       3.04 |       5.64 |       3.22 |       3.81 |       4.07 |       2.70 |       2.70 |       2.78 |       2.91 |       3.66 |       3.70 |       3.60 |       3.77
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      19765 |      18100 |      17856 |      18635 |      36843 |      19341 |      19747 |      21282 |      18718 |      17569 |      17919 |      17477 |      21169 |      20361 |      19928 |      20066
