                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  485523726 |   44551145 |   63424328 |   82302631 |  101183371 |  120062547 |  138934273 |  157808117 |  176677566 |  195556283 |  214422028 |  233303361 |  252165965 |  271042638 |  289915556 |  306995656
  Cycles                             |  652228500 |  652228500 |  652228500 |  652228500 |  859755750 |  859755750 |  859755750 |  859755750 |  859755750 |  859755750 |  652228500 |  859755750 |  652228500 |  652228500 |  652228500 |  859755750
  IPC                                |       0.74 |       0.07 |       0.10 |       0.13 |       0.12 |       0.14 |       0.16 |       0.18 |       0.21 |       0.23 |       0.33 |       0.27 |       0.39 |       0.42 |       0.44 |       0.36
  Time (ns)                          |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500 |  296467500
  Idle time (ns)                     |   68792879 |  279313311 |  274470786 |  269601070 |  267786305 |  262963414 |  258214262 |  253754722 |  249219045 |  244094746 |  236273606 |  234404078 |  226705147 |  221916007 |  217172132 |  215652934
  Idle time (%)                      |      23.2% |      94.2% |      92.6% |      90.9% |      90.3% |      88.7% |      87.1% |      85.6% |      84.1% |      82.3% |      79.7% |      79.1% |      76.5% |      74.9% |      73.3% |      72.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   75732064 |    7072291 |    9168588 |   11263817 |   13368912 |   15459899 |   17558314 |   19653191 |   21757571 |   23847338 |   25942127 |   28040396 |   30137341 |   32230966 |   34328914 |   35828141
  num incorrect                      |     422815 |     439622 |     439475 |     442092 |     437714 |     443459 |     441984 |     443759 |     436757 |     443408 |     442893 |     444286 |     441531 |     444636 |     443482 |     443421
  misprediction rate                 |      0.56% |      5.85% |      4.57% |      3.78% |      3.17% |      2.79% |      2.46% |      2.21% |      1.97% |      1.83% |      1.68% |      1.56% |      1.44% |      1.36% |      1.28% |      1.22%
  mpki                               |       0.87 |       9.87 |       6.93 |       5.37 |       4.33 |       3.69 |       3.18 |       2.81 |       2.47 |       2.27 |       2.07 |       1.90 |       1.75 |       1.64 |       1.53 |       1.44
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      43263 |    4194755 |    8389187 |   12583363 |   16777530 |   20971834 |   25166138 |   29360442 |   33554746 |   37749050 |   41943354 |   46137658 |   50331962 |   54526266 |   58720570 |   62914875
    num misses                       |        110 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   42397964 |    4805772 |    4805613 |    4805618 |    4807004 |    4806794 |    4806688 |    4806438 |    4806551 |    4806184 |    4804745 |    4806000 |    4804519 |    4804308 |    4804129 |    4505144
    num misses                       |   35337937 |    2069808 |    2077733 |    2084729 |    2080412 |    2086507 |    2088625 |    2083278 |    2075345 |    2084451 |    2084340 |    2087845 |    2088544 |    2089392 |    2089363 |    2083102
    miss rate                        |     83.35% |     43.07% |     43.24% |     43.38% |     43.28% |     43.41% |     43.45% |     43.34% |     43.18% |     43.37% |     43.38% |     43.44% |     43.47% |     43.49% |     43.49% |     46.24%
    mpki                             |      72.78 |      46.46 |      32.76 |      25.33 |      20.56 |      17.38 |      15.03 |      13.20 |      11.75 |      10.66 |       9.72 |       8.95 |       8.28 |       7.71 |       7.21 |       6.79
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   35338047 |    2069824 |    2077749 |    2084745 |    2080428 |    2086523 |    2088641 |    2083294 |    2075361 |    2084467 |    2084356 |    2087861 |    2088560 |    2089408 |    2089379 |    2083118
    num misses                       |   34079794 |    1982936 |    2003909 |    2013533 |    2008487 |    2021751 |    2022042 |    2014970 |    2000878 |    2015198 |    2016591 |    2022105 |    2023481 |    2027843 |    2025412 |    2013270
    miss rate                        |     96.44% |     95.80% |     96.45% |     96.58% |     96.54% |     96.90% |     96.81% |     96.72% |     96.41% |     96.68% |     96.75% |     96.85% |     96.88% |     97.05% |     96.94% |     96.65%
    mpki                             |      70.19 |      44.51 |      31.60 |      24.46 |      19.85 |      16.84 |      14.55 |      12.77 |      11.33 |      10.30 |       9.40 |       8.67 |       8.02 |       7.48 |       6.99 |       6.56
