                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   48157973 |    7459776 |    7886532 |    7782395 |    7065808 |    6681311 |    6689762 |    7474969 |    8829889 |    8921008 |    8947818 |    8705928
  Cycles                             |  126257600 |  126257600 |  126257600 |  126257600 |   31564400 |   31564400 |   31564400 |   31564400 |  126257600 |  126257600 |  126257600 |  126257600
  IPC                                |       0.38 |       0.06 |       0.06 |       0.06 |       0.22 |       0.21 |       0.21 |       0.24 |       0.07 |       0.07 |       0.07 |       0.07
  Time (ns)                          |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400 |   31564400
  Idle time (ns)                     |       2610 |   27791439 |   27446255 |   27566190 |   27386698 |   27387642 |   27386514 |   27487458 |   27655004 |   27447645 |   27447820 |   27743692
  Idle time (%)                      |       0.0% |      88.0% |      87.0% |      87.3% |      86.8% |      86.8% |      86.8% |      87.1% |      87.6% |      87.0% |      87.0% |      87.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5137903 |    2292091 |    2354391 |    2351448 |    1995278 |    1839687 |    1848575 |    2253781 |    2719242 |    2680613 |    2698182 |    2697623
  num incorrect                      |     354268 |      11307 |      19752 |      16572 |      29558 |      33680 |      32323 |      16068 |      14554 |      21713 |      21390 |      12724
  misprediction rate                 |      6.45% |      0.49% |      0.83% |      0.70% |      1.46% |      1.80% |      1.72% |      0.71% |      0.53% |      0.80% |      0.79% |      0.47%
  mpki                               |       7.36 |       1.52 |       2.50 |       2.13 |       4.18 |       5.04 |       4.83 |       2.15 |       1.65 |       2.43 |       2.39 |       1.46
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6538936 |      83969 |     123426 |     108263 |     165112 |     172509 |     177450 |     103698 |      98233 |     133004 |     129939 |      87553
    num misses                       |        175 |         24 |         24 |         24 |         26 |         24 |         24 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.00% |      0.03% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   10969012 |    1496893 |    1614890 |    1578279 |    1523285 |    1471845 |    1474813 |    1523049 |    1742826 |    1794508 |    1797562 |    1708901
    num misses                       |       9816 |       8025 |       8047 |       8115 |       8158 |       8048 |       8037 |       8203 |       8041 |       8046 |       8093 |       8050
    miss rate                        |      0.09% |      0.54% |      0.50% |      0.51% |      0.54% |      0.55% |      0.54% |      0.54% |      0.46% |      0.45% |      0.45% |      0.47%
    mpki                             |       0.20 |       1.08 |       1.02 |       1.04 |       1.15 |       1.20 |       1.20 |       1.10 |       0.91 |       0.90 |       0.90 |       0.92
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       9991 |       8049 |       8071 |       8139 |       8184 |       8072 |       8061 |       8227 |       8065 |       8070 |       8117 |       8074
    num misses                       |       1589 |        903 |        914 |        895 |        909 |        883 |        872 |        887 |        882 |        882 |        909 |        880
    miss rate                        |     15.90% |     11.22% |     11.32% |     11.00% |     11.11% |     10.94% |     10.82% |     10.78% |     10.94% |     10.93% |     11.20% |     10.90%
    mpki                             |       0.03 |       0.12 |       0.12 |       0.12 |       0.13 |       0.13 |       0.13 |       0.12 |       0.10 |       0.10 |       0.10 |       0.10
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6538936 |      83969 |     123426 |     108263 |     165112 |     172509 |     177450 |     103698 |      98233 |     133004 |     129939 |      87553
    num cache misses                 |       3289 |        156 |        155 |        156 |        226 |        218 |        221 |        213 |        154 |        154 |        154 |        155
    miss rate                        |      0.05% |      0.19% |      0.13% |      0.14% |      0.14% |      0.13% |      0.12% |      0.21% |      0.16% |      0.12% |      0.12% |      0.18%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
