                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5350472 |    4438012 |    4998598 |    4988150 |    4339538 |    4812942 |    4761294 |    4196913 |    3859538 |    3822581 |    4243115 |    4210859
  Cycles                             |    7189680 |    5454240 |    7189680 |    7189680 |    5454240 |    7189680 |    7189680 |    5454240 |    5454240 |    5454240 |    7189680 |    7189680
  IPC                                |       0.74 |       0.81 |       0.70 |       0.69 |       0.80 |       0.67 |       0.66 |       0.77 |       0.71 |       0.70 |       0.59 |       0.59
  Time (ns)                          |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200 |    2479200
  Idle time (ns)                     |        198 |     317423 |     320627 |     322347 |     324024 |     325732 |     327409 |     329116 |     330793 |     332500 |     334177 |     335884
  Idle time (%)                      |       0.0% |      12.8% |      12.9% |      13.0% |      13.1% |      13.1% |      13.2% |      13.3% |      13.3% |      13.4% |      13.5% |      13.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     710660 |     548065 |     704316 |     701754 |     520723 |     662393 |     650059 |     493585 |     403336 |     395407 |     515528 |     506161
  num incorrect                      |      11587 |       1079 |       1205 |       1300 |       1213 |       1320 |       1466 |       1382 |       1414 |       1971 |       2263 |       2624
  misprediction rate                 |      1.60% |      0.20% |      0.17% |      0.18% |      0.23% |      0.20% |      0.23% |      0.28% |      0.35% |      0.50% |      0.44% |      0.52%
  mpki                               |       2.17 |       0.24 |       0.24 |       0.26 |       0.28 |       0.27 |       0.31 |       0.33 |       0.37 |       0.52 |       0.53 |       0.62
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401895 |     327108 |     316580 |     305717 |     293972 |     283280 |     272822 |     261331 |     250348 |     239607 |     230542 |     211283
    num misses                       |        132 |         21 |         21 |         21 |         23 |         23 |         23 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
