                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   13047237 |    5176931 |    4934586 |    5171815 |    4337296 |    5146425 |    4957771 |    5306198
  Cycles                             |    9909200 |    9909200 |    9909200 |    9909200 |    9909200 |    9909200 |    9909200 |    9909200
  IPC                                |       1.32 |       0.52 |       0.50 |       0.52 |       0.44 |       0.52 |       0.50 |       0.54
  Time (ns)                          |    2477300 |    2477300 |    2477300 |    2477300 |    2477300 |    2477300 |    2477300 |    2477300
  Idle time (ns)                     |       1524 |    1839064 |    1839252 |    1839440 |    1839426 |    1839578 |    1839606 |    1839716
  Idle time (%)                      |       0.1% |      74.2% |      74.2% |      74.3% |      74.3% |      74.3% |      74.3% |      74.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1632359 |    1646703 |    1549215 |    1646311 |    1315022 |    1634146 |    1557628 |    1699217
  num incorrect                      |      86226 |       8206 |      11536 |       8135 |      20325 |       8711 |      11689 |       6554
  misprediction rate                 |      5.02% |      0.50% |      0.74% |      0.49% |      1.52% |      0.53% |      0.74% |      0.38%
  mpki                               |       6.61 |       1.59 |       2.34 |       1.57 |       4.69 |       1.69 |       2.36 |       1.24
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1389405 |      34512 |      40013 |      35677 |      53203 |      35529 |      40041 |      32263
    num misses                       |        176 |         23 |         23 |         23 |         24 |         24 |         24 |         23
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.06% |      0.05% |      0.07% |      0.06% |      0.07%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2822647 |     976918 |     953997 |     976313 |     899560 |     975087 |     958248 |     987984
    num misses                       |       2209 |        418 |        420 |        410 |        404 |        421 |        404 |        367
    miss rate                        |      0.08% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.17 |       0.08 |       0.09 |       0.08 |       0.09 |       0.08 |       0.08 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2385 |        441 |        443 |        433 |        428 |        445 |        428 |        390
    num misses                       |        670 |        167 |        170 |        168 |        173 |        171 |        164 |        158
    miss rate                        |     28.09% |     37.87% |     38.37% |     38.80% |     40.42% |     38.43% |     38.32% |     40.51%
    mpki                             |       0.05 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1389405 |      34512 |      40013 |      35677 |      53203 |      35529 |      40041 |      32263
    num cache misses                 |       2816 |        177 |        178 |        179 |        181 |        178 |        179 |        175
    miss rate                        |      0.20% |      0.51% |      0.44% |      0.50% |      0.34% |      0.50% |      0.45% |      0.54%
    mpki                             |       0.22 |       0.03 |       0.04 |       0.03 |       0.04 |       0.03 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2822647 |     976918 |     953997 |     976313 |     899560 |     975087 |     958248 |     987984
    num cache misses                 |      42723 |      14351 |      14595 |      14288 |      15251 |      14392 |      14500 |      14116
    miss rate                        |      1.51% |      1.47% |      1.53% |      1.46% |      1.70% |      1.48% |      1.51% |      1.43%
    mpki                             |       3.27 |       2.77 |       2.96 |       2.76 |       3.52 |       2.80 |       2.92 |       2.66
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47784 |      14758 |      15043 |      14711 |      16142 |      15067 |      15210 |      14758
    num cache misses                 |      32276 |      12994 |      13149 |      12940 |      13488 |      13052 |      13093 |      12859
    miss rate                        |     67.55% |     88.05% |     87.41% |     87.96% |     83.56% |     86.63% |     86.08% |     87.13%
    mpki                             |       2.47 |       2.51 |       2.66 |       2.50 |       3.11 |       2.54 |       2.64 |       2.42
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      35664 |      13228 |      13422 |      13187 |      14198 |      13552 |      13631 |      13335
    num cache misses                 |      26676 |       7128 |       7227 |       7167 |       8538 |       8261 |       8250 |       8112
    miss rate                        |     74.80% |     53.89% |     53.84% |     54.35% |     60.14% |     60.96% |     60.52% |     60.83%
    mpki                             |       2.04 |       1.38 |       1.46 |       1.39 |       1.97 |       1.61 |       1.66 |       1.53
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      12853 |          0 |          0 |          0 |      12815 |          0 |          0 |          0
  average dram access latency (ns)   |      64.01 |        inf |        inf |        inf |      64.09 |        inf |        inf |        inf
  average dram queueing delay        |       2.76 |       0.00 |       0.00 |       0.00 |       2.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10411 |        214 |        251 |        238 |        219 |        188 |        208 |        215
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1981 |       2046 |       2142 |       2147 |       3032 |       2709 |       2792 |       2701
