                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492860304 |   58169366 |   83337794 |  108500149 |  133676861 |  158842655 |  184002251 |  209167595 |  234337109 |  259502192 |  284671057 |  308027623
  Cycles                             |  749440330 |  568540940 |  568540940 |  568540940 |  749440330 |  749440330 |  749440330 |  568540940 |  749440330 |  749440330 |  749440330 |  568540940
  IPC                                |       0.66 |       0.10 |       0.15 |       0.19 |       0.18 |       0.21 |       0.25 |       0.37 |       0.31 |       0.35 |       0.38 |       0.54
  Time (ns)                          |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700 |  258427700
  Idle time (ns)                     |   73643050 |  235729571 |  229247646 |  222846028 |  220317947 |  213970160 |  207696551 |  198104059 |  195691602 |  188916723 |  182260908 |  172481713
  Idle time (%)                      |      28.5% |      91.2% |      88.7% |      86.2% |      85.3% |      82.8% |      80.4% |      76.7% |      75.7% |      73.1% |      70.5% |      66.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986223 |    9017475 |   11811270 |   14611311 |   17405586 |   20199549 |   23003333 |   25790092 |   28586554 |   31386315 |   34179680 |   36373819
  num incorrect                      |     567321 |     587160 |     589551 |     585386 |     589826 |     591646 |     583997 |     591124 |     592153 |     589441 |     592178 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.40 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42967 |    5592855 |   11185259 |   16777663 |   22370067 |   27962471 |   33554738 |   39147142 |   44739674 |   50331950 |   55924354 |   61516759
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43795305 |    6201658 |    6201650 |    6201487 |    6202750 |    6202534 |    6202104 |    6200946 |    6201926 |    6202014 |    6201964 |    5900545
    num misses                       |   36022170 |    2768603 |    2779620 |    2774893 |    2784306 |    2779629 |    2769091 |    2779442 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.64% |     44.82% |     44.75% |     44.89% |     44.81% |     44.65% |     44.82% |     44.88% |     44.91% |     44.92% |     47.11%
    mpki                             |      73.09 |      47.60 |      33.35 |      25.58 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022279 |    2768619 |    2779636 |    2774909 |    2784322 |    2779645 |    2769107 |    2779458 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729689 |    2664679 |    2685761 |    2681060 |    2696029 |    2690119 |    2670629 |    2687927 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
