                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   27514571 |   27959201 |   28319045 |   28432091 |   27193250 |   26355073 |   30737309 |   30376121 |   27425971 |   31129671 |   42568414 |   40891192
  Cycles                             |   21466000 |   21466000 |   21466000 |   21466000 |   16099500 |   16099500 |   21466000 |   21466000 |   16099500 |   21466000 |   21466000 |   16099500
  IPC                                |       1.28 |       1.30 |       1.32 |       1.32 |       1.69 |       1.64 |       1.43 |       1.42 |       1.70 |       1.45 |       1.98 |       2.54
  Time (ns)                          |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500 |    5366500
  Idle time (ns)                     |        370 |     284865 |     286180 |     287285 |     288328 |     289387 |     290431 |     291492 |     292535 |     293579 |     294622 |     295699
  Idle time (%)                      |       0.0% |       5.3% |       5.3% |       5.4% |       5.4% |       5.4% |       5.4% |       5.4% |       5.5% |       5.5% |       5.5% |       5.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1524307 |    2219863 |    2340346 |    2377801 |    1964796 |    1684976 |    3536368 |    3415782 |    2432184 |    3666827 |   13829216 |   13269907
  num incorrect                      |      17996 |       9116 |       8871 |       9064 |       8680 |       8679 |       7824 |       8008 |       7505 |       7916 |       2402 |       2410
  misprediction rate                 |      1.17% |      0.41% |      0.38% |      0.38% |      0.44% |      0.51% |      0.22% |      0.23% |      0.31% |      0.22% |      0.02% |      0.02%
  mpki                               |       0.65 |       0.33 |       0.31 |       0.32 |       0.32 |       0.33 |       0.25 |       0.26 |       0.27 |       0.25 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2433943 |    2109431 |    2109240 |    2109240 |    2109241 |    2109264 |    2002503 |    2002503 |    2002599 |    2002650 |     143852 |     144000
    num misses                       |        212 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11698881 |   10775080 |   10834543 |   10853441 |   10647670 |   10508651 |   10863877 |   10803689 |   10313123 |   10929654 |    7428943 |    7149714
    num misses                       |       8492 |       2639 |       2773 |       2878 |       3277 |       3586 |       2828 |       4038 |       1973 |       2474 |         52 |         54
    miss rate                        |      0.07% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.04% |      0.02% |      0.02% |      0.00% |      0.00%
    mpki                             |       0.31 |       0.09 |       0.10 |       0.10 |       0.12 |       0.14 |       0.09 |       0.13 |       0.07 |       0.08 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       8704 |       2672 |       2806 |       2911 |       3310 |       3619 |       2861 |       4071 |       2006 |       2507 |         83 |         85
    num misses                       |        631 |        147 |        134 |        137 |        135 |        136 |        134 |        130 |        131 |        129 |         79 |         85
    miss rate                        |      7.25% |      5.50% |      4.78% |      4.71% |      4.08% |      3.76% |      4.68% |      3.19% |      6.53% |      5.15% |     95.18% |    100.00%
    mpki                             |       0.02 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2433943 |    2109431 |    2109240 |    2109240 |    2109241 |    2109264 |    2002503 |    2002503 |    2002599 |    2002650 |     143852 |     144000
    num cache misses                 |      70150 |      48865 |      48774 |      48813 |      49518 |      49128 |      40681 |      40697 |      41121 |      40754 |        240 |        242
    miss rate                        |      2.88% |      2.32% |      2.31% |      2.31% |      2.35% |      2.33% |      2.03% |      2.03% |      2.05% |      2.04% |      0.17% |      0.17%
    mpki                             |       2.55 |       1.75 |       1.72 |       1.72 |       1.82 |       1.86 |       1.32 |       1.34 |       1.50 |       1.31 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11698881 |   10775080 |   10834543 |   10853441 |   10647670 |   10508651 |   10863877 |   10803689 |   10313123 |   10929654 |    7428943 |    7149714
    num cache misses                 |     596264 |     485412 |     477443 |     482429 |     485440 |     477064 |     434380 |     441717 |     429234 |     430858 |      56644 |      56388
    miss rate                        |      5.10% |      4.50% |      4.41% |      4.44% |      4.56% |      4.54% |      4.00% |      4.09% |      4.16% |      3.94% |      0.76% |      0.79%
    mpki                             |      21.67 |      17.36 |      16.86 |      16.97 |      17.85 |      18.10 |      14.13 |      14.54 |      15.65 |      13.84 |       1.33 |       1.38
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     695638 |     559534 |     553687 |     557708 |     568261 |     569869 |     503248 |     510607 |     497254 |     500653 |      57727 |      57494
    num cache misses                 |     125471 |     118891 |     116919 |     120260 |     120442 |     124186 |     103609 |     100065 |      97440 |      87156 |      24448 |      15178
    miss rate                        |     18.04% |     21.25% |     21.12% |     21.56% |     21.19% |     21.79% |     20.59% |     19.60% |     19.60% |     17.41% |     42.35% |     26.40%
    mpki                             |       4.56 |       4.25 |       4.13 |       4.23 |       4.43 |       4.71 |       3.37 |       3.29 |       3.55 |       2.80 |       0.57 |       0.37
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     186256 |     162172 |     162500 |     163424 |     169834 |     183649 |     145961 |     144948 |     141027 |     134204 |      42683 |      30658
    num cache misses                 |      38215 |      15112 |      12382 |      20015 |      26177 |      70504 |      47878 |      30767 |      28113 |      29197 |       8234 |      12693
    miss rate                        |     20.52% |      9.32% |      7.62% |     12.25% |     15.41% |     38.39% |     32.80% |     21.23% |     19.93% |     21.76% |     19.29% |     41.40%
    mpki                             |       1.39 |       0.54 |       0.44 |       0.70 |       0.96 |       2.68 |       1.56 |       1.01 |       1.03 |       0.94 |       0.19 |       0.31
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10738 |          0 |          0 |          0 |          0 |          0 |      10712 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      77.76 |        inf |        inf |        inf |        inf |        inf |      77.67 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      16.51 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      16.42 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6696 |         65 |         57 |         56 |         58 |         58 |          3 |         49 |         49 |         48 |         56 |         23
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      13730 |      13653 |      10942 |      18529 |      24715 |      69145 |      36475 |      28983 |      26275 |      27239 |       6752 |       7030
