                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20875680 |    3533716 |    3177624 |    3433658 |    3475131 |    3335471 |    3437776 |    3565518 |    3484062 |    3217262 |    3483130 |    3289012 |    3339611 |    2939101 |    2979842 |    3457158
  Cycles                             |   13665100 |   13665100 |   13665100 |   13665100 |   54660400 |   54660400 |   54660400 |   54660400 |   13665100 |   13665100 |   13665100 |   13665100 |   54660400 |   54660400 |   54660400 |   54660400
  IPC                                |       1.53 |       0.26 |       0.23 |       0.25 |       0.06 |       0.06 |       0.06 |       0.07 |       0.25 |       0.24 |       0.25 |       0.24 |       0.06 |       0.05 |       0.05 |       0.06
  Time (ns)                          |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100 |   13665100
  Idle time (ns)                     |       1533 |   12006889 |   12008015 |   12008208 |   12038660 |   12038731 |   12039033 |   12039253 |   12008566 |   12009930 |   12010052 |   12010578 |   12040806 |   12041140 |   12041412 |   12041948
  Idle time (%)                      |       0.0% |      87.9% |      87.9% |      87.9% |      88.1% |      88.1% |      88.1% |      88.1% |      87.9% |      87.9% |      87.9% |      87.9% |      88.1% |      88.1% |      88.1% |      88.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2252700 |    1120921 |     969386 |    1080907 |    1091584 |    1033974 |    1078460 |    1129475 |    1099764 |     989149 |    1099755 |    1018591 |    1036300 |     866914 |     885160 |    1083815
  num incorrect                      |     156065 |       4529 |       9704 |       5527 |       6166 |       8004 |       6389 |       4827 |       5270 |       9243 |       5260 |       8105 |       8061 |      13653 |      13249 |       6651
  misprediction rate                 |      6.48% |      0.40% |      0.99% |      0.51% |      0.56% |      0.77% |      0.59% |      0.43% |      0.48% |      0.93% |      0.48% |      0.79% |      0.77% |      1.55% |      1.47% |      0.61%
  mpki                               |       7.48 |       1.28 |       3.05 |       1.61 |       1.77 |       2.40 |       1.86 |       1.35 |       1.51 |       2.87 |       1.51 |       2.46 |       2.41 |       4.65 |       4.45 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3291089 |      43749 |      77232 |      50358 |      53150 |      65720 |      53921 |      46338 |      49336 |      69884 |      47826 |      65679 |      64226 |     101721 |      95770 |      55459
    num misses                       |        169 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.06% |      0.04% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4883553 |     677916 |     643453 |     666974 |     677045 |     662567 |     671653 |     684150 |     674371 |     647655 |     672820 |     653815 |     662928 |     620890 |     628164 |     674783
    num misses                       |       2212 |        673 |        649 |        622 |        669 |        635 |        647 |        654 |        630 |        672 |        634 |        650 |        624 |        678 |        659 |        644
    miss rate                        |      0.05% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.09% |      0.10% |      0.09% |      0.11% |      0.10% |      0.10%
    mpki                             |       0.11 |       0.19 |       0.20 |       0.18 |       0.19 |       0.19 |       0.19 |       0.18 |       0.18 |       0.21 |       0.18 |       0.20 |       0.19 |       0.23 |       0.22 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2381 |        699 |        675 |        648 |        695 |        661 |        673 |        680 |        658 |        698 |        660 |        676 |        650 |        704 |        685 |        670
    num misses                       |        701 |        168 |        174 |        169 |        175 |        166 |        168 |        177 |        173 |        168 |        167 |        170 |        170 |        169 |        170 |        168
    miss rate                        |     29.44% |     24.03% |     25.78% |     26.08% |     25.18% |     25.11% |     24.96% |     26.03% |     26.29% |     24.07% |     25.30% |     25.15% |     26.15% |     24.01% |     24.82% |     25.07%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3291089 |      43749 |      77232 |      50358 |      53150 |      65720 |      53921 |      46338 |      49336 |      69884 |      47826 |      65679 |      64226 |     101721 |      95770 |      55459
    num cache misses                 |       3138 |        173 |        174 |        174 |        172 |        171 |        173 |        171 |        179 |        172 |        171 |        171 |        171 |        172 |        172 |        172
    miss rate                        |      0.10% |      0.40% |      0.23% |      0.35% |      0.32% |      0.26% |      0.32% |      0.37% |      0.36% |      0.25% |      0.36% |      0.26% |      0.27% |      0.17% |      0.18% |      0.31%
    mpki                             |       0.15 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4883553 |     677916 |     643453 |     666974 |     677045 |     662567 |     671653 |     684150 |     674371 |     647655 |     672820 |     653815 |     662928 |     620890 |     628164 |     674783
    num cache misses                 |      42386 |      13886 |      14174 |      13902 |      14034 |      14200 |      13996 |      13729 |      13985 |      14125 |      13891 |      14051 |      14093 |      14231 |      14392 |      13829
    miss rate                        |      0.87% |      2.05% |      2.20% |      2.08% |      2.07% |      2.14% |      2.08% |      2.01% |      2.07% |      2.18% |      2.06% |      2.15% |      2.13% |      2.29% |      2.29% |      2.05%
    mpki                             |       2.03 |       3.93 |       4.46 |       4.05 |       4.04 |       4.26 |       4.07 |       3.85 |       4.01 |       4.39 |       3.99 |       4.27 |       4.22 |       4.84 |       4.83 |       4.00
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47897 |      14145 |      14501 |      14179 |      14311 |      14507 |      14289 |      13992 |      14532 |      14731 |      14428 |      14618 |      14665 |      14901 |      15055 |      14400
    num cache misses                 |      34893 |      12913 |      13072 |      12965 |      13003 |      13136 |      12955 |      12877 |      13006 |      13076 |      12920 |      13025 |      13059 |      13183 |      13277 |      12929
    miss rate                        |     72.85% |     91.29% |     90.15% |     91.44% |     90.86% |     90.55% |     90.66% |     92.03% |     89.50% |     88.77% |     89.55% |     89.10% |     89.05% |     88.47% |     88.19% |     89.78%
