                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   68939371 |   89231586 |   89278452 |   69200016 |   71311656 |   71502649 |   90302184 |   90344729 |   90201013 |   90177092 |   89799842 |   90205547
  Cycles                             |   28477240 |   37538180 |   37538180 |   28477240 |   28477240 |   28477240 |   37538180 |   37538180 |   37538180 |   37538180 |   37538180 |   37538180
  IPC                                |       2.42 |       2.38 |       2.38 |       2.43 |       2.50 |       2.51 |       2.41 |       2.41 |       2.40 |       2.40 |       2.39 |       2.40
  Time (ns)                          |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200 |   12944200
  Idle time (ns)                     |        360 |     460095 |     462355 |     463145 |     463895 |     464638 |     465412 |     466148 |     466919 |     467652 |     468425 |     469172
  Idle time (%)                      |       0.0% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3411877 |    9366844 |    9380249 |    3643503 |    6933610 |    6988175 |   12359491 |   12371648 |   12330581 |   12323600 |   12215967 |   12331885
  num incorrect                      |     109172 |      91929 |      91919 |      91915 |      76697 |      76695 |      76708 |      76707 |      76710 |      76723 |      76706 |      76704
  misprediction rate                 |      3.10% |      0.97% |      0.97% |      2.46% |      1.09% |      1.09% |      0.62% |      0.62% |      0.62% |      0.62% |      0.62% |      0.62%
  mpki                               |       1.58 |       1.03 |       1.03 |       1.33 |       1.08 |       1.07 |       0.85 |       0.85 |       0.85 |       0.85 |       0.85 |       0.85
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187261 |    6048509 |    6048507 |    6048519 |    5040941 |    5040944 |    5040944 |    5040941 |    5040945 |    5041050 |    5040941 |    5040941
    num misses                       |        327 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   21585855 |   24152872 |   24159556 |   21291260 |   19692445 |   19719746 |   22405398 |   22411469 |   22390951 |   22387869 |   22333628 |   22391586
    num misses                       |      23705 |      20513 |      20429 |      21008 |      17117 |      17423 |      17517 |      17776 |      17422 |      17297 |      17860 |      17768
    miss rate                        |      0.11% |      0.08% |      0.08% |      0.10% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.34 |       0.23 |       0.23 |       0.30 |       0.24 |       0.24 |       0.19 |       0.20 |       0.19 |       0.19 |       0.20 |       0.20
