                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   88252755 |   68996633 |   88626556 |   88511547 |   71093159 |   89683288 |   89537752 |   71057553 |   89504234 |   71086268 |   71055017 |   89598612
  Cycles                             |   37211060 |   28229080 |   37211060 |   37211060 |   28229080 |   37211060 |   37211060 |   28229080 |   37211060 |   28229080 |   28229080 |   37211060
  IPC                                |       2.37 |       2.44 |       2.38 |       2.38 |       2.52 |       2.41 |       2.41 |       2.52 |       2.41 |       2.52 |       2.52 |       2.41
  Time (ns)                          |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400 |   12831400
  Idle time (ns)                     |        459 |     424402 |     426660 |     427401 |     428145 |     428858 |     429602 |     430315 |     431059 |     431772 |     432516 |     433229
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8930765 |    3585677 |    9194002 |    9161145 |    6871407 |   12182532 |   12141094 |    6861247 |   12131516 |    6869446 |    6860520 |   12158471
  num incorrect                      |     108443 |      91706 |      91910 |      91907 |      76591 |      76708 |      76696 |      76578 |      76698 |      76579 |      76574 |      76704
  misprediction rate                 |      1.20% |      2.49% |      0.99% |      0.99% |      1.10% |      0.63% |      0.63% |      1.10% |      0.63% |      1.10% |      1.10% |      0.63%
  mpki                               |       1.23 |       1.33 |       1.04 |       1.04 |       1.08 |       0.86 |       0.86 |       1.08 |       0.86 |       1.08 |       1.08 |       0.86
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187258 |    6048458 |    6048507 |    6048504 |    5040862 |    5041046 |    5040941 |    5040862 |    5040941 |    5040864 |    5040865 |    5040948
    num misses                       |        350 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   24344782 |   21262029 |   24066428 |   24049992 |   19660947 |   22317314 |   22296187 |   19655861 |   22291399 |   19659974 |   19655515 |   22304899
    num misses                       |      24144 |      20377 |      20954 |      20928 |      17684 |      17117 |      17059 |      17551 |      17835 |      17646 |      17169 |      17319
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.09% |      0.08% |      0.09% |      0.09% |      0.08%
    mpki                             |       0.27 |       0.30 |       0.24 |       0.24 |       0.25 |       0.19 |       0.19 |       0.25 |       0.20 |       0.25 |       0.24 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24494 |      20405 |      20982 |      20956 |      17712 |      17145 |      17087 |      17579 |      17863 |      17674 |      17197 |      17347
    num misses                       |       4964 |       3761 |       3784 |       3832 |       3175 |       3238 |       3178 |       3233 |       3217 |       3192 |       3219 |       3189
    miss rate                        |     20.27% |     18.43% |     18.03% |     18.29% |     17.93% |     18.89% |     18.60% |     18.39% |     18.01% |     18.06% |     18.72% |     18.38%
    mpki                             |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187258 |    6048458 |    6048507 |    6048504 |    5040862 |    5041046 |    5040941 |    5040862 |    5040941 |    5040864 |    5040865 |    5040948
    num cache misses                 |       9607 |       1888 |        912 |        527 |       1529 |        384 |        364 |       1475 |        985 |       1658 |       1713 |        893
    miss rate                        |      0.16% |      0.03% |      0.02% |      0.01% |      0.03% |      0.01% |      0.01% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02%
    mpki                             |       0.11 |       0.03 |       0.01 |       0.01 |       0.02 |       0.00 |       0.00 |       0.02 |       0.01 |       0.02 |       0.02 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24344782 |   21262029 |   24066428 |   24049992 |   19660947 |   22317314 |   22296187 |   19655861 |   22291399 |   19659974 |   19655515 |   22304899
    num cache misses                 |    2106433 |    2462357 |    2092980 |    2093386 |    2051240 |    1744084 |    1744366 |    2051580 |    1745542 |    2049691 |    2051637 |    1746501
    miss rate                        |      8.65% |     11.58% |      8.70% |      8.70% |     10.43% |      7.81% |      7.82% |     10.44% |      7.83% |     10.43% |     10.44% |      7.83%
    mpki                             |      23.87 |      35.69 |      23.62 |      23.65 |      28.85 |      19.45 |      19.48 |      28.87 |      19.50 |      28.83 |      28.87 |      19.49
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2121277 |    2468174 |    2097814 |    2097839 |    2056395 |    1748107 |    1748370 |    2056680 |    1750163 |    2054981 |    2056986 |    1751038
    num cache misses                 |     145096 |     229482 |     117793 |     118157 |     186036 |      87203 |      86548 |     186375 |      89297 |     185565 |     186600 |      89138
    miss rate                        |      6.84% |      9.30% |      5.62% |      5.63% |      9.05% |      4.99% |      4.95% |      9.06% |      5.10% |      9.03% |      9.07% |      5.09%
    mpki                             |       1.64 |       3.33 |       1.33 |       1.33 |       2.62 |       0.97 |       0.97 |       2.62 |       1.00 |       2.61 |       2.63 |       0.99
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     214229 |     280120 |     186200 |     185859 |     232837 |     151184 |     150579 |     233293 |     153293 |     232360 |     233159 |     153164
    num cache misses                 |      89691 |      79192 |      79433 |      79666 |      72073 |      71876 |      71858 |      72135 |      72302 |      71706 |      71683 |      72313
    miss rate                        |     41.87% |     28.27% |     42.66% |     42.86% |     30.95% |     47.54% |     47.72% |     30.92% |     47.17% |     30.86% |     30.74% |     47.21%
    mpki                             |       1.02 |       1.15 |       0.90 |       0.90 |       1.01 |       0.80 |       0.80 |       1.02 |       0.81 |       1.01 |       1.01 |       0.81
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      63744 |          0 |          0 |          0 |      63739 |          0 |          0 |          0 |      63671 |          0 |          0 |          0
  average dram access latency (ns)   |    7727.67 |        inf |        inf |        inf |    7728.93 |        inf |        inf |        inf |    7738.08 |        inf |        inf |        inf
  average dram queueing delay        |    7666.42 |       0.00 |       0.00 |       0.00 |    7667.68 |       0.00 |       0.00 |       0.00 |    7676.82 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5321 |         91 |         90 |        126 |        110 |        216 |        215 |        145 |        252 |        194 |        173 |        250
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      58704 |      58400 |      58772 |      58918 |      54220 |      53904 |      53869 |      54221 |      54242 |      53797 |      53776 |      54256
