                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2945374560 |  2877863883 |  2813455797 |  2671334376 |  2321040674 |  2252066986 |  2202921907 |  2145550272 |  2904352388 |  2844835643 |  2771169029 |  2584558507 |  2277031582 |  2229113154 |  2178948384 |  1759004987
  Cycles                             |  1598975320 |  1598975320 |  1598975320 |  1598975320 |  1213015760 |  1213015760 |  1213015760 |  1213015760 |  1598975320 |  1598975320 |  1598975320 |  1598975320 |  1213015760 |  1213015760 |  1213015760 |  1213015760
  IPC                                |        1.84 |        1.80 |        1.76 |        1.67 |        1.91 |        1.86 |        1.82 |        1.77 |        1.82 |        1.78 |        1.73 |        1.62 |        1.88 |        1.84 |        1.80 |        1.45
  Time (ns)                          |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800 |   551370800
  Idle time (ns)                     |         263 |      274505 |      274906 |      275250 |      275615 |      275961 |      276298 |      276672 |      274106 |      274732 |      275075 |      275418 |      275777 |      276124 |      276460 |      276799
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.1% |        0.1% |        0.1% |        0.0% |        0.0% |        0.0% |        0.0% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   342641059 |   322194308 |   298961894 |   248571687 |   131560632 |   106303327 |    87857652 |    66727532 |   331971882 |   310300417 |   283675810 |   217891056 |   115722684 |    97599698 |    78854046 |   226221791
  num incorrect                      |       16735 |        7491 |        7826 |        9419 |        7581 |        9035 |        8507 |        7814 |        7606 |        8521 |        8780 |        8923 |        7822 |        8849 |        7244 |       24462
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.01% |       0.01% |       0.01% |       0.01%
  mpki                               |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   187106815 |   185455258 |   185455065 |   185455065 |   185455065 |   185455065 |   185454918 |   185454364 |   185455261 |   185455256 |   185455065 |   185455067 |   185454918 |   185454918 |   185455006 |    94599698
    num misses                       |         252 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
