                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   929459307 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |   927116114 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  Cycles                             |  1135392050 |  1135392050 |  1135392050 |  1135392050 |  861331900 |  861331900 |  861331900 |  861331900 |  1135392050 |  1135392050 |  1135392050 |  1135392050 |  861331900 |  861331900 |  861331900 |  861331900
  IPC                                |        0.82 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.82 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   391514500 |   391514500 |   391514500 |   391514500 |  391514500 |  391514500 |  391514500 |  391514500 |   391514500 |   391514500 |   391514500 |   391514500 |  391514500 |  391514500 |  391514500 |  391514500
  Idle time (ns)                     |      412189 |   391514500 |   391514500 |   391514500 |  391514500 |  391514500 |  391514500 |  391514500 |         519 |   391514500 |   391514500 |   391514500 |  391514500 |  391514500 |  391514500 |  391514500
  Idle time (%)                      |        0.1% |      100.0% |      100.0% |      100.0% |     100.0% |     100.0% |     100.0% |     100.0% |        0.0% |      100.0% |      100.0% |      100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num correct                        |    46111591 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    44804904 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num incorrect                      |       84365 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |      101203 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.18% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.23% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.09 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.11 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |   100748733 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |   101121899 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |          30 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |         267 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |   516455858 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |   517160795 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |      288189 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |      290583 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.06% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.06% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.31 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.31 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |      288219 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |      290850 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |      201688 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |      203066 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |      69.98% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      69.82% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.22 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.22 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  Cache L1-I                         |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |   100748733 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |   101121899 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num cache misses                 |       20841 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |       31825 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.02% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf% |       0.03% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.02 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |        0.03 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |   516455858 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |   517160795 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num cache misses                 |    16186051 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    16235475 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       3.13% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf% |       3.14% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       17.41 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |       17.51 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  Cache L2                           |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |    17619615 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    17703554 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num cache misses                 |    10615072 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    10644572 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |      60.25% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf% |      60.13% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       11.42 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |       11.48 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  Cache L3                           |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |    12027920 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    12081591 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    num cache misses                 |     8134173 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |     8140159 |           0 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |      67.63% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf% |      67.38% |        inf% |        inf% |        inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        8.75 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |        8.78 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
DRAM summary                         |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num dram accesses                  |    11808675 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |    11781951 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      194.75 |         inf |         inf |         inf |        inf |        inf |        inf |        inf |      196.16 |         inf |         inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      133.50 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      134.91 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       3.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       3.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num loads from dram                |     5778123 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |     5776046 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       89378 |           0 |           0 |           0 |          0 |          0 |          0 |          0 |       81142 |           0 |           0 |           0 |          0 |          0 |          0 |          0
