                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492859574 |   58173542 |   83342870 |  108505103 |  133668059 |  158834248 |  183992723 |  209160951 |  234336624 |  259499516 |  284668273 |  308031439
  Cycles                             |  738767170 |  738767170 |  738767170 |  738767170 |  560444060 |  560444060 |  560444060 |  560444060 |  738767170 |  738767170 |  738767170 |  738767170
  IPC                                |       0.67 |       0.08 |       0.11 |       0.15 |       0.24 |       0.28 |       0.33 |       0.37 |       0.32 |       0.35 |       0.39 |       0.42
  Time (ns)                          |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300 |  254747300
  Idle time (ns)                     |   69933107 |  235821308 |  229396373 |  223084429 |  212826655 |  206513524 |  200389513 |  194441771 |  191995671 |  185233425 |  178558146 |  172525916
  Idle time (%)                      |      27.5% |      92.6% |      90.0% |      87.6% |      83.5% |      81.1% |      78.7% |      76.3% |      75.4% |      72.7% |      70.1% |      67.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986131 |    9018895 |   11812990 |   14613168 |   17402814 |   20196904 |   23000129 |   25787883 |   28586572 |   31385423 |   34178752 |   36375118
  num incorrect                      |     567323 |     587160 |     589551 |     585378 |     589818 |     591640 |     583997 |     591127 |     592150 |     589441 |     592178 |     591372
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42861 |    5592855 |   11185259 |   16777533 |   22369930 |   27962334 |   33554738 |   39147132 |   44739546 |   50331950 |   55924354 |   61516759
    num misses                       |        110 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794949 |    6202368 |    6202510 |    6202028 |    6200957 |    6200812 |    6200502 |    6199842 |    6201598 |    6201568 |    6201500 |    5901195
    num misses                       |   36021941 |    2768600 |    2779617 |    2774876 |    2784291 |    2779614 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.64% |     44.81% |     44.74% |     44.90% |     44.83% |     44.66% |     44.83% |     44.88% |     44.91% |     44.92% |     47.10%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022051 |    2768616 |    2779633 |    2774892 |    2784307 |    2779630 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729692 |    2664678 |    2685762 |    2681049 |    2696017 |    2690106 |    2670629 |    2687928 |    2696139 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.81 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42861 |    5592855 |   11185259 |   16777533 |   22369930 |   27962334 |   33554738 |   39147132 |   44739546 |   50331950 |   55924354 |   61516759
    num cache misses                 |       1895 |        108 |        132 |        158 |        184 |        207 |        228 |        254 |         94 |        108 |        133 |        158
    miss rate                        |      4.42% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794949 |    6202368 |    6202510 |    6202028 |    6200957 |    6200812 |    6200502 |    6199842 |    6201598 |    6201568 |    6201500 |    5901195
    num cache misses                 |   37198937 |    2778858 |    2789795 |    2789672 |    2794012 |    2790532 |    2785914 |    2792900 |    2793059 |    2794056 |    2794269 |    2790394
