                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3040254248 |  3106415866 |  3405225099 |  3378065094 |  3123725260 |  3162723247 |  3105959146 |  3177669694 |  3509625589 |  3432895339 |  3430075015 |  3448230709 |  3201094206 |  3139587244 |  3202354366 |  3240259229
  Cycles                             |  5789174400 |  5789174400 |  5789174400 |  5789174400 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  5789174400 |  5789174400 |  5789174400 |  5789174400 |  1447293600 |  1447293600 |  1447293600 |  1447293600
  IPC                                |        0.53 |        0.54 |        0.59 |        0.58 |        2.16 |        2.19 |        2.15 |        2.20 |        0.61 |        0.59 |        0.59 |        0.60 |        2.21 |        2.17 |        2.21 |        2.24
  Time (ns)                          |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600 |  1447293600
  Idle time (ns)                     |         485 |      537824 |      559858 |      581696 |      604124 |      626797 |      648463 |      670690 |      693225 |      715396 |      737544 |      759979 |      782240 |      803925 |      826189 |      848966
  Idle time (%)                      |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   126955144 |   151088487 |   525336616 |   516282488 |   440056434 |   453055759 |   434134396 |   458037911 |   568689904 |   543113154 |   542173046 |   548224944 |   465845965 |   445343951 |   483543736 |   496179049
  num incorrect                      |      225287 |      212660 |      156640 |      157438 |      157046 |      157048 |      157046 |      157046 |      157046 |      157046 |      157046 |      157046 |      156847 |      156325 |      142577 |      142976
  misprediction rate                 |       0.18% |       0.14% |       0.03% |       0.03% |       0.04% |       0.03% |       0.04% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03% |       0.04% |       0.03% |       0.03%
  mpki                               |        0.07 |        0.07 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.04 |        0.05 |        0.05 |        0.05 |        0.05 |        0.05 |        0.04 |        0.04
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   257849044 |   256758294 |   177057191 |   177057191 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   169491602 |   169491603
    num misses                       |         198 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
