                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21626212 |    3887285 |    3932235 |    4200945 |    3937310 |    4022995 |    3460066 |    3561950
  Cycles                             |   16549200 |   16549200 |   16549200 |   16549200 |   16549200 |   16549200 |   16549200 |   16549200
  IPC                                |       1.31 |       0.23 |       0.24 |       0.25 |       0.24 |       0.24 |       0.21 |       0.22
  Time (ns)                          |    4137300 |    4137300 |    4137300 |    4137300 |    4137300 |    4137300 |    4137300 |    4137300
  Idle time (ns)                     |       1624 |    3415142 |    3415557 |    3415657 |    3415582 |    3415704 |    3415356 |    3415814
  Idle time (%)                      |       0.0% |      82.5% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2454642 |    1145532 |    1168838 |    1277401 |    1169099 |    1205586 |     965970 |    1013189
  num incorrect                      |     160124 |      14882 |      14244 |      10859 |      14150 |      13087 |      20946 |      19582
  misprediction rate                 |      6.12% |      1.28% |      1.20% |      0.84% |      1.20% |      1.07% |      2.12% |      1.90%
  mpki                               |       7.40 |       3.83 |       3.62 |       2.58 |       3.59 |       3.25 |       6.05 |       5.50
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3330035 |     124423 |     115174 |      97929 |     119877 |     110008 |     166239 |     150690
    num misses                       |        170 |         26 |         26 |         26 |         26 |         26 |         28 |         26
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5086560 |     854305 |     857382 |     886572 |     858910 |     866563 |     811907 |     821831
    num misses                       |       2468 |       1171 |       1223 |       1152 |       1242 |       1229 |       1170 |       1178
    miss rate                        |      0.05% |      0.14% |      0.14% |      0.13% |      0.14% |      0.14% |      0.14% |      0.14%
    mpki                             |       0.11 |       0.30 |       0.31 |       0.27 |       0.32 |       0.31 |       0.34 |       0.33
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2638 |       1197 |       1249 |       1178 |       1268 |       1255 |       1198 |       1204
    num misses                       |        681 |        193 |        192 |        184 |        191 |        179 |        184 |        187
    miss rate                        |     25.82% |     16.12% |     15.37% |     15.62% |     15.06% |     14.26% |     15.36% |     15.53%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3330035 |     124423 |     115174 |      97929 |     119877 |     110008 |     166239 |     150690
    num cache misses                 |       2763 |        173 |        173 |        174 |        172 |        173 |        180 |        171
    miss rate                        |      0.08% |      0.14% |      0.15% |      0.18% |      0.14% |      0.16% |      0.11% |      0.11%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5086560 |     854305 |     857382 |     886572 |     858910 |     866563 |     811907 |     821831
    num cache misses                 |      52973 |      26208 |      26150 |      25819 |      26172 |      25952 |      26291 |      26296
    miss rate                        |      1.04% |      3.07% |      3.05% |      2.91% |      3.05% |      2.99% |      3.24% |      3.20%
    mpki                             |       2.45 |       6.74 |       6.65 |       6.15 |       6.65 |       6.45 |       7.60 |       7.38
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58061 |      26638 |      26577 |      26200 |      27126 |      26861 |      27339 |      27309
    num cache misses                 |      42720 |      23901 |      23857 |      23591 |      23927 |      23741 |      24017 |      23980
    miss rate                        |     73.58% |     89.73% |     89.77% |     90.04% |     88.21% |     88.38% |     87.85% |     87.81%
    mpki                             |       1.98 |       6.15 |       6.07 |       5.62 |       6.08 |       5.90 |       6.94 |       6.73
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45411 |      24177 |      24131 |      23815 |      24725 |      24479 |      24885 |      24824
    num cache misses                 |      32556 |      13675 |      13486 |      13316 |      14472 |      14217 |      14358 |      14493
    miss rate                        |     71.69% |     56.56% |     55.89% |     55.91% |     58.53% |     58.08% |     57.70% |     58.38%
    mpki                             |       1.51 |       3.52 |       3.43 |       3.17 |       3.68 |       3.53 |       4.15 |       4.07
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13716 |          0 |          0 |          0 |      13653 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.50 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10441 |        262 |        263 |        276 |        215 |        192 |        198 |        186
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4016 |       3753 |       3828 |       3778 |       4605 |       4528 |       4609 |       4641
