                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57104785 |   56508785 |   56419320 |   48876080 |   48838068 |   56594496 |   56043538 |   55953726 |   56203142 |   55743384 |   48566306 |   48443862
  Cycles                             |   67591170 |   67591170 |   67591170 |   51276060 |   51276060 |   67591170 |   67591170 |   67591170 |   67591170 |   67591170 |   51276060 |   51276060
  IPC                                |       0.84 |       0.84 |       0.83 |       0.95 |       0.95 |       0.84 |       0.83 |       0.83 |       0.83 |       0.82 |       0.95 |       0.94
  Time (ns)                          |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300 |   23307300
  Idle time (ns)                     |        191 |     317933 |     322091 |     324729 |     327338 |     329975 |     332579 |     335222 |     337831 |     340467 |     343073 |     345710
  Idle time (%)                      |       0.0% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.5% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6100062 |    6044594 |    6021083 |    3942497 |    3938786 |    6066009 |    5919038 |    5901236 |    5992926 |    5857665 |    3873115 |    3846943
  num incorrect                      |      13949 |       3804 |       3910 |       3539 |       3605 |       4369 |       4569 |       5692 |       5766 |       5944 |       5403 |       6026
  misprediction rate                 |      0.23% |      0.06% |      0.06% |      0.09% |      0.09% |      0.07% |      0.08% |      0.10% |      0.10% |      0.10% |      0.14% |      0.16%
  mpki                               |       0.24 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.08 |       0.10 |       0.10 |       0.11 |       0.11 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6959668 |    6876295 |    6888758 |    6736097 |    6740796 |    6966892 |    6956433 |    6958139 |    6925626 |    6960559 |    6829832 |    6854594
    num misses                       |        131 |         23 |         23 |         21 |         23 |         23 |         23 |         21 |         23 |         21 |         21 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   19747094 |   19368792 |   19349759 |   18006534 |   17982896 |   19414413 |   19292052 |   19252484 |   19209012 |   19169424 |   17914885 |   17898989
    num misses                       |     863603 |     856403 |     856073 |     857059 |     856429 |     858202 |     856067 |     856726 |     855823 |     857007 |     856638 |     855711
    miss rate                        |      4.37% |      4.42% |      4.42% |      4.76% |      4.76% |      4.42% |      4.44% |      4.45% |      4.46% |      4.47% |      4.78% |      4.78%
    mpki                             |      15.12 |      15.16 |      15.17 |      17.54 |      17.54 |      15.16 |      15.28 |      15.31 |      15.23 |      15.37 |      17.64 |      17.66
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     863734 |     856426 |     856096 |     857080 |     856452 |     858225 |     856090 |     856747 |     855846 |     857028 |     856659 |     855734
    num misses                       |     352231 |     347860 |     349568 |     349630 |     350832 |     353277 |     350336 |     348697 |     351519 |     352158 |     348504 |     346933
    miss rate                        |     40.78% |     40.62% |     40.83% |     40.79% |     40.96% |     41.16% |     40.92% |     40.70% |     41.07% |     41.09% |     40.68% |     40.54%
    mpki                             |       6.17 |       6.16 |       6.20 |       7.15 |       7.18 |       6.24 |       6.25 |       6.23 |       6.25 |       6.32 |       7.18 |       7.16
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6959668 |    6876295 |    6888758 |    6736097 |    6740796 |    6966892 |    6956433 |    6958139 |    6925626 |    6960559 |    6829832 |    6854594
    num cache misses                 |       2835 |        415 |        338 |        852 |        847 |        323 |        361 |        303 |        330 |        335 |        827 |        933
    miss rate                        |      0.04% |      0.01% |      0.00% |      0.01% |      0.01% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
