                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11011111 |    2992223 |    3071024 |    2797344 |    3102389 |    2952209 |    2554506 |    2971397 |    3274567 |    3208598 |    3399299 |    3378838
  Cycles                             |   30212400 |   30212400 |   30212400 |   30212400 |    7553100 |    7553100 |    7553100 |    7553100 |   30212400 |   30212400 |   30212400 |   30212400
  IPC                                |       0.36 |       0.10 |       0.10 |       0.09 |       0.41 |       0.39 |       0.34 |       0.39 |       0.11 |       0.11 |       0.11 |       0.11
  Time (ns)                          |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100 |    7553100
  Idle time (ns)                     |       1372 |    6164324 |    6164944 |    6165686 |    6135087 |    6135415 |    6135938 |    6135936 |    6166235 |    6166504 |    6166823 |    6167317
  Idle time (%)                      |       0.0% |      81.6% |      81.6% |      81.6% |      81.2% |      81.2% |      81.2% |      81.2% |      81.6% |      81.6% |      81.6% |      81.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1335406 |     947897 |     977269 |     867237 |     998128 |     936491 |     766991 |     944360 |    1039649 |    1011452 |    1092310 |    1083035
  num incorrect                      |      77136 |       4771 |       4244 |       7435 |       2583 |       4622 |      10532 |       4293 |       5202 |       6395 |       3585 |       3778
  misprediction rate                 |      5.46% |      0.50% |      0.43% |      0.85% |      0.26% |      0.49% |      1.35% |      0.45% |      0.50% |      0.63% |      0.33% |      0.35%
  mpki                               |       7.01 |       1.59 |       1.38 |       2.66 |       0.83 |       1.57 |       4.12 |       1.44 |       1.59 |       1.99 |       1.05 |       1.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1394272 |      41915 |      38906 |      58798 |      27400 |      39873 |      78735 |      38637 |      45202 |      50279 |      32626 |      35587
    num misses                       |        171 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.04% |      0.09% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
