                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   49808532 |   58759082 |   56497082 |   58455362 |   52530305 |   52901258 |   52950590 |   59179617 |   52906832 |   52771070 |   53708673 |   59291336 |   53637388 |   59548798 |   59564352 |   59697976
  Cycles                             |   22611600 |   30148800 |   30148800 |   30148800 |   22611600 |   22611600 |   22611600 |   30148800 |   22611600 |   22611600 |   22611600 |   30148800 |   22611600 |   30148800 |   30148800 |   30148800
  IPC                                |       2.20 |       1.95 |       1.87 |       1.94 |       2.32 |       2.34 |       2.34 |       1.96 |       2.34 |       2.33 |       2.38 |       1.97 |       2.37 |       1.98 |       1.98 |       1.98
  Time (ns)                          |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200 |    7537200
  Idle time (ns)                     |        342 |     313864 |     314261 |     314447 |     314569 |     314727 |     314869 |     315000 |     315121 |     315331 |     315493 |     315631 |     315765 |     315897 |     316043 |     316169
  Idle time (%)                      |       0.0% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2% |       4.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3124880 |    6274010 |    5520009 |    6172769 |    4197956 |    4321629 |    4338072 |    6414232 |    4323462 |    4278061 |    4590753 |    6451679 |    4566987 |    6537494 |    6542673 |    6587271
  num incorrect                      |      27324 |      19247 |      19249 |      19245 |      19241 |      19234 |      19234 |      19240 |      19237 |      19246 |      19239 |      19235 |      19241 |      19237 |      19238 |      19206
  misprediction rate                 |      0.87% |      0.31% |      0.35% |      0.31% |      0.46% |      0.44% |      0.44% |      0.30% |      0.44% |      0.45% |      0.42% |      0.30% |      0.42% |      0.29% |      0.29% |      0.29%
  mpki                               |       0.55 |       0.33 |       0.34 |       0.33 |       0.37 |       0.36 |       0.36 |       0.33 |       0.36 |       0.36 |       0.36 |       0.32 |       0.36 |       0.32 |       0.32 |       0.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4520102 |    4400159 |    4400156 |    4400159 |    4399964 |    4399960 |    4399960 |    4400113 |    4399960 |    4400071 |    4399964 |    4399962 |    4399964 |    4399964 |    4399966 |    4399949
    num misses                       |        248 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   16034735 |   17269658 |   16892661 |   17219043 |   16231114 |   16292922 |   16301144 |   17339641 |   16293886 |   16271506 |   16427501 |   17357948 |   16415623 |   17400864 |   17403454 |   17425757
    num misses                       |      16599 |      13787 |      14224 |      14268 |      22452 |      14298 |      13927 |      13983 |      14006 |      14236 |      14095 |      13886 |      14199 |      14388 |      14324 |      14231
    miss rate                        |      0.10% |      0.08% |      0.08% |      0.08% |      0.14% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.33 |       0.23 |       0.25 |       0.24 |       0.43 |       0.27 |       0.26 |       0.24 |       0.26 |       0.27 |       0.26 |       0.23 |       0.26 |       0.24 |       0.24 |       0.24
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      16847 |      13812 |      14249 |      14293 |      22477 |      14323 |      13952 |      14008 |      14031 |      14261 |      14120 |      13911 |      14224 |      14413 |      14349 |      14256
    num misses                       |       3591 |       2507 |       2514 |       2576 |       2555 |       2537 |       2441 |       2579 |       2567 |       2563 |       2489 |       2594 |       2495 |       2601 |       2493 |       2612
    miss rate                        |     21.32% |     18.15% |     17.64% |     18.02% |     11.37% |     17.71% |     17.50% |     18.41% |     18.30% |     17.97% |     17.63% |     18.65% |     17.54% |     18.05% |     17.37% |     18.32%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4520102 |    4400159 |    4400156 |    4400159 |    4399964 |    4399960 |    4399960 |    4400113 |    4399960 |    4400071 |    4399964 |    4399962 |    4399964 |    4399964 |    4399966 |    4399949
    num cache misses                 |      13683 |       1284 |       1351 |       1437 |       3075 |       3053 |       3112 |       1417 |       3047 |       3060 |       3238 |       1432 |       3044 |       1281 |       1433 |       1469
    miss rate                        |      0.30% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.03% |      0.07% |      0.07% |      0.07% |      0.03% |      0.07% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.27 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.06 |       0.02 |       0.06 |       0.06 |       0.06 |       0.02 |       0.06 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   16034735 |   17269658 |   16892661 |   17219043 |   16231114 |   16292922 |   16301144 |   17339641 |   16293886 |   16271506 |   16427501 |   17357948 |   16415623 |   17400864 |   17403454 |   17425757
    num cache misses                 |    1757844 |    1741095 |    1741090 |    1741144 |    1741068 |    1741030 |    1741111 |    1741051 |    1741045 |    1741199 |    1741049 |    1741080 |    1741054 |    1741054 |    1741016 |    1741026
    miss rate                        |     10.96% |     10.08% |     10.31% |     10.11% |     10.73% |     10.69% |     10.68% |     10.04% |     10.69% |     10.70% |     10.60% |     10.03% |     10.61% |     10.01% |     10.00% |      9.99%
    mpki                             |      35.29 |      29.63 |      30.82 |      29.79 |      33.14 |      32.91 |      32.88 |      29.42 |      32.91 |      33.00 |      32.42 |      29.36 |      32.46 |      29.24 |      29.23 |      29.16
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1798455 |    1766730 |    1766521 |    1766346 |    1768569 |    1768350 |    1768334 |    1765978 |    1768912 |    1769015 |    1768950 |    1766711 |    1768647 |    1766228 |    1766155 |    1766026
    num cache misses                 |     232618 |     145239 |     145534 |     145458 |     208814 |     208498 |     208100 |     146817 |     208280 |     208039 |     207970 |     146363 |     207969 |     145715 |     146317 |     148869
    miss rate                        |     12.93% |      8.22% |      8.24% |      8.23% |     11.81% |     11.79% |     11.77% |      8.31% |     11.77% |     11.76% |     11.76% |      8.28% |     11.76% |      8.25% |      8.28% |      8.43%
    mpki                             |       4.67 |       2.47 |       2.58 |       2.49 |       3.98 |       3.94 |       3.93 |       2.48 |       3.94 |       3.94 |       3.87 |       2.47 |       3.88 |       2.45 |       2.46 |       2.49
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     294632 |     203635 |     203656 |     203695 |     267522 |     265781 |     265431 |     204447 |     267578 |     266108 |     265706 |     203278 |     264993 |     201690 |     202129 |     204802
    num cache misses                 |     140223 |     120764 |     120173 |     119504 |     120776 |     119662 |     120774 |     120131 |     124203 |     121469 |     121395 |     120364 |     120991 |     117728 |     119787 |     119079
    miss rate                        |     47.59% |     59.30% |     59.01% |     58.67% |     45.15% |     45.02% |     45.50% |     58.76% |     46.42% |     45.65% |     45.69% |     59.21% |     45.66% |     58.37% |     59.26% |     58.14%
    mpki                             |       2.82 |       2.06 |       2.13 |       2.04 |       2.30 |       2.26 |       2.28 |       2.03 |       2.35 |       2.30 |       2.26 |       2.03 |       2.26 |       1.98 |       2.01 |       1.99
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1394432 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1393671 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    2355.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2353.72 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    2293.78 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2292.47 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     23.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      69841 |      58860 |      58205 |      58270 |      59758 |      58458 |      59197 |      57629 |      58374 |      55467 |      54293 |      52456 |      53015 |      51698 |      50191 |      49421
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      17159 |      18146 |      18579 |      18884 |      18556 |      18463 |      18057 |      19700 |      21982 |      23120 |      23510 |      24290 |      24187 |      24612 |      25526 |      26772
