                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21427129 |    3813189 |    4104497 |    4099223 |    3711155 |    4018576 |    3977603 |    3762424 |    4104266 |    4035241 |    3490790 |    4145079
  Cycles                             |   20828800 |   20828800 |   20828800 |   20828800 |   15621600 |   15621600 |   15621600 |   15621600 |   20828800 |   20828800 |   20828800 |   20828800
  IPC                                |       1.03 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.25 |       0.24 |       0.20 |       0.19 |       0.17 |       0.20
  Time (ns)                          |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200 |    5207200
  Idle time (ns)                     |       1636 |    4434369 |    4434787 |    4434937 |    4425234 |    4425210 |    4424911 |    4425017 |    4435373 |    4435759 |    4435171 |    4436026
  Idle time (%)                      |       0.0% |      85.2% |      85.2% |      85.2% |      85.0% |      85.0% |      85.0% |      85.0% |      85.2% |      85.2% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2418554 |    1166540 |    1287232 |    1283918 |    1130344 |    1259993 |    1245419 |    1155930 |    1264300 |    1234616 |    1010777 |    1281057
  num incorrect                      |     157854 |      11007 |       6824 |       7133 |      10916 |       6706 |       6952 |      10296 |      10709 |      11665 |      19123 |      10381
  misprediction rate                 |      6.13% |      0.93% |      0.53% |      0.55% |      0.96% |      0.53% |      0.56% |      0.88% |      0.84% |      0.94% |      1.86% |      0.80%
  mpki                               |       7.37 |       2.89 |       1.66 |       1.74 |       2.94 |       1.67 |       1.75 |       2.74 |       2.61 |       2.89 |       5.48 |       2.50
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3305926 |      85314 |      63699 |      65418 |      91694 |      62702 |      64038 |      80233 |      86340 |      94770 |     136559 |      84500
    num misses                       |        196 |         26 |         26 |         26 |         26 |         25 |         25 |         25 |         25 |         26 |         27 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5002464 |     776838 |     807681 |     807868 |     762332 |     790655 |     786314 |     764184 |     825645 |     819078 |     761648 |     829542
    num misses                       |       2386 |        781 |        723 |        714 |        725 |        607 |        667 |        748 |        708 |        681 |        666 |        654
