                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   27839405 |   28882080 |   29076586 |   29118825 |   26234712 |   26498325 |   30480061 |   33352300 |   31756297 |   32338821 |   41854653 |   42013053 |   41537340 |   41513417 |   41494530 |   41480288
  Cycles                             |   61296800 |   61296800 |   61296800 |   61296800 |   15324200 |   15324200 |   15324200 |   15324200 |   61296800 |   61296800 |   61296800 |   61296800 |   15324200 |   15324200 |   15324200 |   15324200
  IPC                                |       0.45 |       0.47 |       0.47 |       0.48 |       1.71 |       1.73 |       1.99 |       2.18 |       0.52 |       0.53 |       0.68 |       0.69 |       2.71 |       2.71 |       2.71 |       2.71
  Time (ns)                          |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200 |   15324200
  Idle time (ns)                     |        272 |     500468 |     504106 |     507426 |     510561 |     513689 |     516905 |     520060 |     523201 |     526357 |     529532 |     532659 |     535788 |     538918 |     542065 |     545227
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1543155 |    2527596 |    2592691 |    2606840 |    1645326 |    1733043 |    3450480 |    4407983 |    3875641 |    4069825 |   13590977 |   13643973 |   13808553 |   13800579 |   13794282 |   13789535
  num incorrect                      |      18580 |       9105 |       8947 |       9066 |       8384 |       8908 |       7828 |       7738 |       7810 |       7813 |       2393 |       2387 |       2373 |       2373 |       2374 |       2372
  misprediction rate                 |      1.19% |      0.36% |      0.34% |      0.35% |      0.51% |      0.51% |      0.23% |      0.18% |      0.20% |      0.19% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
