                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2581565306 |  2534913856 |  2581148136 |  2615118461 |  2611620374 |  2558064454 |  2567497758 |  2589642722
  Cycles                             |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400
  IPC                                |        2.81 |        2.76 |        2.81 |        2.84 |        2.84 |        2.78 |        2.79 |        2.82
  Time (ns)                          |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400 |   919202400
  Idle time (ns)                     |         332 |      560365 |      564670 |      568722 |      572642 |      576446 |      580467 |      584607
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    31572792 |    16521143 |    35588605 |    46912041 |    45746815 |    27894039 |   301638640 |   309020292
  num incorrect                      |       55257 |       45377 |       40319 |       40726 |       40522 |       40923 |       32234 |       32235
  misprediction rate                 |       0.17% |       0.27% |       0.11% |       0.09% |       0.09% |       0.15% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   237288213 |   236970771 |   235978558 |   235978558 |   235978558 |   235978558 |   158651336 |   158651337
    num misses                       |         263 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1170088462 |  1161432903 |  1165699256 |  1171360274 |  1170776262 |  1161850979 |   922432333 |   926123161
    num misses                       |     1432324 |     1424032 |     1400294 |     1381275 |     1341170 |     1402414 |      916582 |      955387
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.12% |       0.10% |       0.10%
    mpki                             |        0.55 |        0.56 |        0.54 |        0.53 |        0.51 |        0.55 |        0.36 |        0.37
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1432587 |     1424070 |     1400332 |     1381313 |     1341208 |     1402452 |      916620 |      955425
    num misses                       |       31673 |       40220 |       36171 |       33158 |       30541 |       31745 |       21997 |       32752
    miss rate                        |       2.21% |       2.82% |       2.58% |       2.40% |       2.28% |       2.26% |       2.40% |       3.43%
    mpki                             |        0.01 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   237288213 |   236970771 |   235978558 |   235978558 |   235978558 |   235978558 |   158651336 |   158651337
    num cache misses                 |      338000 |      256916 |      260758 |      267178 |      258692 |      250033 |      224342 |      215882
    miss rate                        |       0.14% |       0.11% |       0.11% |       0.11% |       0.11% |       0.11% |       0.14% |       0.14%
    mpki                             |        0.13 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.09 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1170088462 |  1161432903 |  1165699256 |  1171360274 |  1170776262 |  1161850979 |   922432333 |   926123161
    num cache misses                 |    39582042 |    39150167 |    38786339 |    38756614 |    38763110 |    38780501 |    26428410 |    26397512
    miss rate                        |       3.38% |       3.37% |       3.33% |       3.31% |       3.31% |       3.34% |       2.87% |       2.85%
    mpki                             |       15.33 |       15.44 |       15.03 |       14.82 |       14.84 |       15.16 |       10.29 |       10.19
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    40202611 |    39633468 |    39295090 |    39384345 |    39373402 |    39340043 |    26902524 |    26904794
    num cache misses                 |     3929640 |     3687475 |     3596026 |     3351504 |     3484067 |     3562415 |     2425862 |     2583770
    miss rate                        |       9.77% |       9.30% |       9.15% |       8.51% |       8.85% |       9.06% |       9.02% |       9.60%
    mpki                             |        1.52 |        1.45 |        1.39 |        1.28 |        1.33 |        1.39 |        0.94 |        1.00
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4235151 |     3924277 |     3863155 |     3721915 |     3847210 |     3891607 |     2754323 |     2998815
    num cache misses                 |      425296 |      319002 |      318522 |      702690 |      562159 |      386648 |      261308 |      372441
    miss rate                        |      10.04% |       8.13% |       8.25% |      18.88% |      14.61% |       9.94% |       9.49% |      12.42%
    mpki                             |        0.16 |        0.13 |        0.12 |        0.27 |        0.22 |        0.15 |        0.10 |        0.14
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |       26773 |           0 |           0 |           0 |       26745 |           0 |           0 |           0
  average dram access latency (ns)   |       62.01 |         inf |         inf |         inf |       62.02 |         inf |         inf |         inf
  average dram queueing delay        |        0.76 |        0.00 |        0.00 |        0.00 |        0.77 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |        7402 |         638 |         653 |         684 |         440 |         657 |         499 |         349
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      395263 |      312704 |      312695 |      696044 |      543926 |      379607 |      254457 |      357713
