                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   12699228 |    4719979 |    4697283 |    4799103 |    4255108 |    4741794 |    4678578 |    4529152 |    4028771 |    4716057 |    4779948 |    4723510 |    4388814 |    4652218 |    4705458 |    4674441
  Cycles                             |   32301600 |   32301600 |   32301600 |   32301600 |    8075400 |    8075400 |    8075400 |    8075400 |   32301600 |   32301600 |   32301600 |   32301600 |    8075400 |    8075400 |    8075400 |    8075400
  IPC                                |       0.39 |       0.15 |       0.15 |       0.15 |       0.53 |       0.59 |       0.58 |       0.56 |       0.12 |       0.15 |       0.15 |       0.15 |       0.54 |       0.58 |       0.58 |       0.58
  Time (ns)                          |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400 |    8075400
  Idle time (ns)                     |       1258 |    6220376 |    6221426 |    6221742 |    6191823 |    6192138 |    6192234 |    6192715 |    6222965 |    6223164 |    6223512 |    6223914 |    6194268 |    6194408 |    6194821 |    6195396
  Idle time (%)                      |       0.0% |      77.0% |      77.0% |      77.0% |      76.7% |      76.7% |      76.7% |      76.7% |      77.1% |      77.1% |      77.1% |      77.1% |      76.7% |      76.7% |      76.7% |      76.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1551486 |    1530022 |    1520890 |    1561717 |    1350660 |    1549379 |    1522820 |    1463933 |    1251235 |    1525914 |    1551723 |    1531317 |    1403504 |    1510365 |    1533438 |    1520571
  num incorrect                      |      81743 |       4553 |       4961 |       3444 |       9699 |       2056 |       3150 |       5219 |      15149 |       5273 |       4114 |       4935 |       8019 |       4029 |       3077 |       3569
  misprediction rate                 |      5.00% |      0.30% |      0.33% |      0.22% |      0.71% |      0.13% |      0.21% |      0.36% |      1.20% |      0.34% |      0.26% |      0.32% |      0.57% |      0.27% |      0.20% |      0.23%
  mpki                               |       6.44 |       0.96 |       1.06 |       0.72 |       2.28 |       0.43 |       0.67 |       1.15 |       3.76 |       1.12 |       0.86 |       1.04 |       1.83 |       0.87 |       0.65 |       0.76
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1375222 |      17769 |      19137 |      17347 |      25845 |      15457 |      17206 |      19316 |      34913 |      19265 |      18405 |      17811 |      23614 |      18150 |      16125 |      17066
    num misses                       |        177 |         27 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.15% |      0.13% |      0.14% |      0.10% |      0.16% |      0.15% |      0.13% |      0.07% |      0.13% |      0.14% |      0.14% |      0.11% |      0.14% |      0.16% |      0.15%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2715979 |     846151 |     845825 |     853786 |     796241 |     836955 |     832125 |     817445 |     785440 |     848615 |     855669 |     847664 |     808566 |     832301 |     835472 |     833253
    num misses                       |       2986 |        281 |        292 |        295 |        292 |        291 |        286 |        255 |        293 |        287 |        279 |        265 |        254 |        305 |        272 |        299
    miss rate                        |      0.11% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03% |      0.03% |      0.03% |      0.03% |      0.04% |      0.03% |      0.04%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3163 |        308 |        317 |        320 |        317 |        316 |        311 |        280 |        318 |        312 |        304 |        290 |        279 |        330 |        297 |        324
    num misses                       |        701 |        167 |        176 |        176 |        171 |        172 |        172 |        159 |        162 |        162 |        164 |        158 |        168 |        167 |        165 |        162
    miss rate                        |     22.16% |     54.22% |     55.52% |     55.00% |     53.94% |     54.43% |     55.31% |     56.79% |     50.94% |     51.92% |     53.95% |     54.48% |     60.22% |     50.61% |     55.56% |     50.00%
    mpki                             |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1375222 |      17769 |      19137 |      17347 |      25845 |      15457 |      17206 |      19316 |      34913 |      19265 |      18405 |      17811 |      23614 |      18150 |      16125 |      17066
    num cache misses                 |       2707 |        188 |        181 |        181 |        180 |        180 |        180 |        182 |        181 |        180 |        180 |        180 |        180 |        180 |        180 |        182
    miss rate                        |      0.20% |      1.06% |      0.95% |      1.04% |      0.70% |      1.16% |      1.05% |      0.94% |      0.52% |      0.93% |      0.98% |      1.01% |      0.76% |      0.99% |      1.12% |      1.07%
    mpki                             |       0.21 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2715979 |     846151 |     845825 |     853786 |     796241 |     836955 |     832125 |     817445 |     785440 |     848615 |     855669 |     847664 |     808566 |     832301 |     835472 |     833253
    num cache misses                 |      37310 |       7642 |       7867 |       7563 |       8136 |       7373 |       7484 |       7638 |       8505 |       7620 |       7709 |       7593 |       7932 |       7623 |       7435 |       7571
    miss rate                        |      1.37% |      0.90% |      0.93% |      0.89% |      1.02% |      0.88% |      0.90% |      0.93% |      1.08% |      0.90% |      0.90% |      0.90% |      0.98% |      0.92% |      0.89% |      0.91%
    mpki                             |       2.94 |       1.62 |       1.67 |       1.58 |       1.91 |       1.55 |       1.60 |       1.69 |       2.11 |       1.62 |       1.61 |       1.61 |       1.81 |       1.64 |       1.58 |       1.62
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42205 |       7945 |       8161 |       7829 |       8552 |       7631 |       7761 |       7961 |       9129 |       8073 |       8150 |       8021 |       8434 |       8043 |       7838 |       8001
    num cache misses                 |      27357 |       7210 |       7320 |       7126 |       7526 |       7034 |       7081 |       7223 |       7679 |       7163 |       7235 |       7237 |       7385 |       7191 |       7073 |       7162
    miss rate                        |     64.82% |     90.75% |     89.69% |     91.02% |     88.00% |     92.18% |     91.24% |     90.73% |     84.12% |     88.73% |     88.77% |     90.23% |     87.56% |     89.41% |     90.24% |     89.51%
    mpki                             |       2.15 |       1.53 |       1.56 |       1.48 |       1.77 |       1.48 |       1.51 |       1.59 |       1.91 |       1.52 |       1.51 |       1.53 |       1.68 |       1.55 |       1.50 |       1.53
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      31210 |       7327 |       7435 |       7213 |       7765 |       7113 |       7178 |       7365 |       8122 |       7435 |       7495 |       7483 |       7706 |       7431 |       7296 |       7410
    num cache misses                 |      23339 |       3607 |       3612 |       3608 |       3945 |       3494 |       3567 |       3553 |       4554 |       4366 |       4196 |       4223 |       4315 |       4105 |       4002 |       4083
    miss rate                        |     74.78% |     49.23% |     48.58% |     50.02% |     50.80% |     49.12% |     49.69% |     48.24% |     56.07% |     58.72% |     55.98% |     56.43% |     56.00% |     55.24% |     54.85% |     55.10%
    mpki                             |       1.84 |       0.76 |       0.77 |       0.75 |       0.93 |       0.74 |       0.76 |       0.78 |       1.13 |       0.93 |       0.88 |       0.89 |       0.98 |       0.88 |       0.85 |       0.87
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13392 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13332 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10297 |        148 |        145 |        132 |        151 |        128 |        118 |        145 |        123 |        111 |        118 |        119 |        141 |        114 |        133 |         95
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1162 |       1113 |       1102 |       1106 |       1218 |       1055 |       1100 |       1120 |       1747 |       1612 |       1554 |       1552 |       1562 |       1473 |       1463 |       1473
