                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   44773839 |   45164633 |   44999740 |   45412260 |   41885588 |   40777759 |   40768290 |   42854061 |   44819670 |   45000191 |   44702155 |   44953364 |   41505156 |   40992583 |   41290600 |   41606962
  Cycles                             |  162779600 |  162779600 |  162779600 |  162779600 |   40694900 |   40694900 |   40694900 |   40694900 |  162779600 |  162779600 |  162779600 |  162779600 |   40694900 |   40694900 |   40694900 |   40694900
  IPC                                |       0.28 |       0.28 |       0.28 |       0.28 |       1.03 |       1.00 |       1.00 |       1.05 |       0.28 |       0.28 |       0.27 |       0.28 |       1.02 |       1.01 |       1.01 |       1.02
  Time (ns)                          |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900 |   40694900
  Idle time (ns)                     |        172 |     349147 |     350442 |     351513 |     352491 |     353476 |     354378 |     355309 |     356206 |     357132 |     358041 |     358960 |     359880 |     360797 |     361705 |     362642
  Idle time (%)                      |       0.0% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5320144 |    5517896 |    5496545 |    5617962 |    4581604 |    4216039 |    4227688 |    4928406 |    5472237 |    5530591 |    5441221 |    5504536 |    4527316 |    4347237 |    4479160 |    4591366
  num incorrect                      |       5027 |        472 |        533 |        544 |        545 |        553 |        549 |        541 |        553 |        503 |        700 |       1223 |       1218 |       1306 |       1349 |       1604
  misprediction rate                 |      0.09% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03%
  mpki                               |       0.11 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5260682 |    5262120 |    5217573 |    5259342 |    5043494 |    5069286 |    5061049 |    5061993 |    5277038 |    5297201 |    5302367 |    5354669 |    5082696 |    5118976 |    5083400 |    5116159
    num misses                       |        117 |         24 |         22 |         24 |         22 |         22 |         22 |         24 |         22 |         24 |         24 |         22 |         24 |         24 |         24 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   15575647 |   15569213 |   15452657 |   15562524 |   14624311 |   14451993 |   14414341 |   14743636 |   15367893 |   15399653 |   15329969 |   15423302 |   14409277 |   14351578 |   14321493 |   14387215
    num misses                       |     645094 |     643590 |     642317 |     642064 |     643447 |     643613 |     642497 |     643184 |     643131 |     642174 |     643481 |     642254 |     642432 |     644932 |     640711 |     642237
    miss rate                        |      4.14% |      4.13% |      4.16% |      4.13% |      4.40% |      4.45% |      4.46% |      4.36% |      4.18% |      4.17% |      4.20% |      4.16% |      4.46% |      4.49% |      4.47% |      4.46%
    mpki                             |      14.41 |      14.25 |      14.27 |      14.14 |      15.36 |      15.78 |      15.76 |      15.01 |      14.35 |      14.27 |      14.39 |      14.29 |      15.48 |      15.73 |      15.52 |      15.44
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     645211 |     643614 |     642339 |     642088 |     643469 |     643635 |     642519 |     643208 |     643153 |     642198 |     643505 |     642276 |     642456 |     644956 |     640735 |     642259
    num misses                       |     263507 |     263167 |     260501 |     262588 |     263347 |     261906 |     264026 |     265694 |     264280 |     261168 |     263957 |     263564 |     264767 |     262990 |     260538 |     260090
    miss rate                        |     40.84% |     40.89% |     40.56% |     40.90% |     40.93% |     40.69% |     41.09% |     41.31% |     41.09% |     40.67% |     41.02% |     41.04% |     41.21% |     40.78% |     40.66% |     40.50%
    mpki                             |       5.89 |       5.83 |       5.79 |       5.78 |       6.29 |       6.42 |       6.48 |       6.20 |       5.90 |       5.80 |       5.90 |       5.86 |       6.38 |       6.42 |       6.31 |       6.25
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5260682 |    5262120 |    5217573 |    5259342 |    5043494 |    5069286 |    5061049 |    5061993 |    5277038 |    5297201 |    5302367 |    5354669 |    5082696 |    5118976 |    5083400 |    5116159
    num cache misses                 |       4580 |        869 |        825 |        847 |       1218 |       1154 |       1141 |       1134 |        821 |        910 |        832 |        859 |       1158 |       1195 |       1195 |       1247
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.10 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
